country,year,welfare,pipreportinglevel,pipwelfare,value,source,series_code
Honduras,1998.0,Disposable income,national,income,0.133912935,PIP,p99p100Share_pip_disposable_perCapita
Honduras,1999.0,Disposable income,national,income,0.111923565,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2001.0,Disposable income,national,income,0.106252702,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2002.0,Disposable income,national,income,0.120484562,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2003.0,Disposable income,national,income,0.12872216,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2004.0,Disposable income,national,income,0.131281688,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2005.0,Disposable income,national,income,0.126507363,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2006.0,Disposable income,national,income,0.128078826,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2007.0,Disposable income,national,income,0.12108506,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2008.0,Disposable income,national,income,0.137088074,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2009.0,Disposable income,national,income,0.09809433,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2010.0,Disposable income,national,income,0.106566494,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2011.0,Disposable income,national,income,0.100225488,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2012.0,Disposable income,national,income,0.104871199,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2013.0,Disposable income,national,income,0.080822517,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2014.0,Disposable income,national,income,0.081235876,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2015.0,Disposable income,national,income,0.079867926,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2016.0,Disposable income,national,income,0.073640408,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2017.0,Disposable income,national,income,0.080951036,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2018.0,Disposable income,national,income,0.075757398,PIP,p99p100Share_pip_disposable_perCapita
Honduras,2019.0,Disposable income,national,income,0.074953991,PIP,p99p100Share_pip_disposable_perCapita
Honduras,1986.0,Disposable income,urban,income,0.133229289,PIP,p99p100Share_pip_disposable_perCapita
Hungary,1987.0,Disposable income,national,income,0.028031398,PIP,p99p100Share_pip_disposable_perCapita
Hungary,1989.0,Disposable income,national,income,0.035240659,PIP,p99p100Share_pip_disposable_perCapita
Hungary,1991.0,Disposable income,national,income,0.053247994,PIP,p99p100Share_pip_disposable_perCapita
Hungary,1993.0,Disposable income,national,income,0.06003786,PIP,p99p100Share_pip_disposable_perCapita
Hungary,1994.0,Disposable income,national,income,0.057086868,PIP,p99p100Share_pip_disposable_perCapita
Hungary,1998.0,Disposable income,national,consumption,0.040409681,PIP,p99p100Share_pip_disposable_perCapita
Hungary,1999.0,Disposable income,national,consumption,0.054737441,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2000.0,Disposable income,national,consumption,0.049947736,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2001.0,Disposable income,national,consumption,0.039284049,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2002.0,Disposable income,national,consumption,0.041250616,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2003.0,Disposable income,national,consumption,0.046771829,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2004.0,Disposable income,national,consumption,0.047077947,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2005.0,Disposable income,national,consumption,0.04090946,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2006.0,Disposable income,national,consumption,0.041062749,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2007.0,Disposable income,national,consumption,0.050539315,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2008.0,Disposable income,national,income,0.040038872,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2009.0,Disposable income,national,income,0.038250948,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2010.0,Disposable income,national,income,0.041959118,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2011.0,Disposable income,national,income,0.046302873,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2012.0,Disposable income,national,income,0.049712692,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2013.0,Disposable income,national,income,0.050172996,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2014.0,Disposable income,national,income,0.046017683,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2015.0,Disposable income,national,income,0.045866494,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2016.0,Disposable income,national,income,0.048435297,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2017.0,Disposable income,national,income,0.053672111,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2018.0,Disposable income,national,income,0.054632208,PIP,p99p100Share_pip_disposable_perCapita
Hungary,2019.0,Disposable income,national,income,0.062558976,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2003.0,Disposable income,national,income,0.0503724,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2004.0,Disposable income,national,income,0.059281045,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2005.0,Disposable income,national,income,0.060274191,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2006.0,Disposable income,national,income,0.065591778,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2007.0,Disposable income,national,income,0.057984201,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2008.0,Disposable income,national,income,0.068375741,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2009.0,Disposable income,national,income,0.052620832,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2010.0,Disposable income,national,income,0.046924223,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2011.0,Disposable income,national,income,0.044641854,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2012.0,Disposable income,national,income,0.04365699,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2013.0,Disposable income,national,income,0.04125711,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2014.0,Disposable income,national,income,0.061494819,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2015.0,Disposable income,national,income,0.049705179,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2016.0,Disposable income,national,income,0.05087781,PIP,p99p100Share_pip_disposable_perCapita
Iceland,2017.0,Disposable income,national,income,0.047905448,PIP,p99p100Share_pip_disposable_perCapita
India,1977.0,Disposable income,national,consumption,0.0947310598801953,PIP,p99p100Share_pip_disposable_perCapita
India,1983.0,Disposable income,national,consumption,0.0596036577662113,PIP,p99p100Share_pip_disposable_perCapita
India,1987.0,Disposable income,national,consumption,0.06988790033791,PIP,p99p100Share_pip_disposable_perCapita
India,1993.0,Disposable income,national,consumption,0.0647139582746361,PIP,p99p100Share_pip_disposable_perCapita
India,2004.0,Disposable income,national,consumption,0.0777882578262036,PIP,p99p100Share_pip_disposable_perCapita
India,2009.0,Disposable income,national,consumption,0.0868784047400963,PIP,p99p100Share_pip_disposable_perCapita
India,2011.0,Disposable income,national,consumption,0.0846129165104999,PIP,p99p100Share_pip_disposable_perCapita
India,2015.0,Disposable income,national,consumption,0.0690165856170399,PIP,p99p100Share_pip_disposable_perCapita
India,2016.0,Disposable income,national,consumption,0.0703203075423842,PIP,p99p100Share_pip_disposable_perCapita
India,2017.0,Disposable income,national,consumption,0.0732550693940723,PIP,p99p100Share_pip_disposable_perCapita
India,2018.0,Disposable income,national,consumption,0.0585954091005633,PIP,p99p100Share_pip_disposable_perCapita
India,2019.0,Disposable income,national,consumption,0.0755004312706789,PIP,p99p100Share_pip_disposable_perCapita
India,1977.0,Disposable income,rural,consumption,0.099882307,PIP,p99p100Share_pip_disposable_perCapita
India,1983.0,Disposable income,rural,consumption,0.050808913,PIP,p99p100Share_pip_disposable_perCapita
India,1987.0,Disposable income,rural,consumption,0.061667404,PIP,p99p100Share_pip_disposable_perCapita
India,1993.0,Disposable income,rural,consumption,0.057653238,PIP,p99p100Share_pip_disposable_perCapita
India,2004.0,Disposable income,rural,consumption,0.0707648,PIP,p99p100Share_pip_disposable_perCapita
India,2009.0,Disposable income,rural,consumption,0.070877711,PIP,p99p100Share_pip_disposable_perCapita
India,2011.0,Disposable income,rural,consumption,0.074224035,PIP,p99p100Share_pip_disposable_perCapita
India,2015.0,Disposable income,rural,consumption,0.062776734,PIP,p99p100Share_pip_disposable_perCapita
India,2016.0,Disposable income,rural,consumption,0.063065611,PIP,p99p100Share_pip_disposable_perCapita
India,2017.0,Disposable income,rural,consumption,0.057361158,PIP,p99p100Share_pip_disposable_perCapita
India,2018.0,Disposable income,rural,consumption,0.058858725,PIP,p99p100Share_pip_disposable_perCapita
India,2019.0,Disposable income,rural,consumption,0.068548772,PIP,p99p100Share_pip_disposable_perCapita
India,1977.0,Disposable income,urban,consumption,0.07404099,PIP,p99p100Share_pip_disposable_perCapita
India,1983.0,Disposable income,urban,consumption,0.05589193,PIP,p99p100Share_pip_disposable_perCapita
India,1987.0,Disposable income,urban,consumption,0.069974159,PIP,p99p100Share_pip_disposable_perCapita
India,1993.0,Disposable income,urban,consumption,0.065642369,PIP,p99p100Share_pip_disposable_perCapita
India,2004.0,Disposable income,urban,consumption,0.076652406,PIP,p99p100Share_pip_disposable_perCapita
India,2009.0,Disposable income,urban,consumption,0.092125196,PIP,p99p100Share_pip_disposable_perCapita
India,2011.0,Disposable income,urban,consumption,0.080117257,PIP,p99p100Share_pip_disposable_perCapita
India,2015.0,Disposable income,urban,consumption,0.067583107,PIP,p99p100Share_pip_disposable_perCapita
India,2016.0,Disposable income,urban,consumption,0.068627841,PIP,p99p100Share_pip_disposable_perCapita
India,2017.0,Disposable income,urban,consumption,0.072195199,PIP,p99p100Share_pip_disposable_perCapita
India,2018.0,Disposable income,urban,consumption,0.051063656,PIP,p99p100Share_pip_disposable_perCapita
India,2019.0,Disposable income,urban,consumption,0.06319399,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1984.0,Disposable income,national,consumption,0.0570211591706963,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1987.0,Disposable income,national,consumption,0.0616131419252067,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1990.0,Disposable income,national,consumption,0.0609915539707889,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1993.0,Disposable income,national,consumption,0.0664420171898524,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1996.0,Disposable income,national,consumption,0.0760922724771785,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1998.0,Disposable income,national,consumption,0.0610851515325468,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1999.0,Disposable income,national,consumption,0.0766157869487566,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2000.0,Disposable income,national,consumption,0.0564866628128476,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2001.0,Disposable income,national,consumption,0.0574552071122453,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2002.0,Disposable income,national,consumption,0.070170738302902,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2003.0,Disposable income,national,consumption,0.0611648598306194,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2004.0,Disposable income,national,consumption,0.0600548812269751,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2005.0,Disposable income,national,consumption,0.0732662189127522,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2006.0,Disposable income,national,consumption,0.0708152054157929,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2007.0,Disposable income,national,consumption,0.0727323406601996,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2008.0,Disposable income,national,consumption,0.0736923406915906,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2009.0,Disposable income,national,consumption,0.0753304773552597,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2010.0,Disposable income,national,consumption,0.0685225277928742,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2011.0,Disposable income,national,consumption,0.0881678112541881,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2012.0,Disposable income,national,consumption,0.087502358355549,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2013.0,Disposable income,national,consumption,0.0840062259690198,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2014.0,Disposable income,national,consumption,0.084837605740419,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2015.0,Disposable income,national,consumption,0.0926257250788904,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2016.0,Disposable income,national,consumption,0.0774819735019171,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2017.0,Disposable income,national,consumption,0.0704787034605298,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2018.0,Disposable income,national,consumption,0.07066832006813,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2019.0,Disposable income,national,consumption,0.0698447607367106,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2020.0,Disposable income,national,consumption,0.0691282535342476,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2021.0,Disposable income,national,consumption,0.0712525890820067,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1984.0,Disposable income,rural,consumption,0.043582915,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1987.0,Disposable income,rural,consumption,0.045174766,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1990.0,Disposable income,rural,consumption,0.039702043,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1993.0,Disposable income,rural,consumption,0.043414698,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1996.0,Disposable income,rural,consumption,0.048466653,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1998.0,Disposable income,rural,consumption,0.04174181,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,1999.0,Disposable income,rural,consumption,0.039556542,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2000.0,Disposable income,rural,consumption,0.037886951,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2001.0,Disposable income,rural,consumption,0.040607057,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2002.0,Disposable income,rural,consumption,0.040998294,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2003.0,Disposable income,rural,consumption,0.038910976,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2004.0,Disposable income,rural,consumption,0.040455848,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2005.0,Disposable income,rural,consumption,0.049320559,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2006.0,Disposable income,rural,consumption,0.050412024,PIP,p99p100Share_pip_disposable_perCapita
Indonesia,2007.0,Disposable income,rural,consumption,0.051740209,PIP,p99p100Share_pip_disposable_perCapita
