country,year,pip_reporting_level,pip_welfare,indicator_code,value,indicator_name,welfare,unit_resource_sharing
Greece,2016,national,income,headcount_ratio_50_median,16.23354604361658,Share below 50% median,Disposable income,"Household, per capita"
Greece,2017,national,income,headcount_ratio_50_median,14.90326486124488,Share below 50% median,Disposable income,"Household, per capita"
Greece,2018,national,income,headcount_ratio_50_median,13.79893116938574,Share below 50% median,Disposable income,"Household, per capita"
Greece,2019,national,income,headcount_ratio_50_median,13.88098935132443,Share below 50% median,Disposable income,"Household, per capita"
Guatemala,1986,national,income,headcount_ratio_50_median,25.444365234375,Share below 50% median,Disposable income,"Household, per capita"
Guatemala,1989,national,income,headcount_ratio_50_median,27.80817880566811,Share below 50% median,Disposable income,"Household, per capita"
Guatemala,1998,national,income,headcount_ratio_50_median,23.1743115234375,Share below 50% median,Disposable income,"Household, per capita"
Guatemala,2000,national,income,headcount_ratio_50_median,21.37073821307908,Share below 50% median,Disposable income,"Household, per capita"
Guatemala,2006,national,income,headcount_ratio_50_median,24.297244655241148,Share below 50% median,Disposable income,"Household, per capita"
Guatemala,2014,national,income,headcount_ratio_50_median,19.60626601141044,Share below 50% median,Disposable income,"Household, per capita"
Guinea,1991,national,consumption,headcount_ratio_50_median,26.23122812753584,Share below 50% median,Consumption,"Household, per capita"
Guinea,1994,national,consumption,headcount_ratio_50_median,17.16418146585712,Share below 50% median,Consumption,"Household, per capita"
Guinea,2002,national,consumption,headcount_ratio_50_median,15.11167403418196,Share below 50% median,Consumption,"Household, per capita"
Guinea,2007,national,consumption,headcount_ratio_50_median,13.584112693073468,Share below 50% median,Consumption,"Household, per capita"
Guinea,2012,national,consumption,headcount_ratio_50_median,10.95504547118318,Share below 50% median,Consumption,"Household, per capita"
Guinea,2018,national,consumption,headcount_ratio_50_median,9.650150925790127,Share below 50% median,Consumption,"Household, per capita"
Guinea-Bissau,1993,national,consumption,headcount_ratio_50_median,16.468975946420688,Share below 50% median,Consumption,"Household, per capita"
Guinea-Bissau,2002,national,consumption,headcount_ratio_50_median,10.68619081202859,Share below 50% median,Consumption,"Household, per capita"
Guinea-Bissau,2010,national,consumption,headcount_ratio_50_median,16.91228966351181,Share below 50% median,Consumption,"Household, per capita"
Guinea-Bissau,2018,national,consumption,headcount_ratio_50_median,9.04631294295945,Share below 50% median,Consumption,"Household, per capita"
Guyana,1992,national,income,headcount_ratio_50_median,17.706655273437498,Share below 50% median,Disposable income,"Household, per capita"
Guyana,1998,national,income,headcount_ratio_50_median,17.99697166342202,Share below 50% median,Disposable income,"Household, per capita"
Haiti,2001,national,income,headcount_ratio_50_median,24.06011153174417,Share below 50% median,Disposable income,"Household, per capita"
Haiti,2012,national,consumption,headcount_ratio_50_median,18.164494311101308,Share below 50% median,Consumption,"Household, per capita"
Haiti,2012,national,income,headcount_ratio_50_median,26.68284775603888,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1986,urban,income,headcount_ratio_50_median,24.65894048608527,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1989,national,income,headcount_ratio_50_median,25.538027432549946,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1990,national,income,headcount_ratio_50_median,25.69512948707988,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1991,national,income,headcount_ratio_50_median,22.13614420536034,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1992,national,income,headcount_ratio_50_median,20.84244508646439,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1993,national,income,headcount_ratio_50_median,20.92695225440433,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1994,national,income,headcount_ratio_50_median,23.18512514632787,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1995,national,income,headcount_ratio_50_median,23.50351639661778,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1996,national,income,headcount_ratio_50_median,25.00172430144238,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1997,national,income,headcount_ratio_50_median,23.20671047226996,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1998,national,income,headcount_ratio_50_median,27.04223186286067,Share below 50% median,Disposable income,"Household, per capita"
Honduras,1999,national,income,headcount_ratio_50_median,26.242790708698173,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2001,national,income,headcount_ratio_50_median,27.96061280388191,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2002,national,income,headcount_ratio_50_median,26.0857943679423,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2003,national,income,headcount_ratio_50_median,27.11000983302946,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2004,national,income,headcount_ratio_50_median,27.196535347235777,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2005,national,income,headcount_ratio_50_median,28.229553617966204,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2006,national,income,headcount_ratio_50_median,28.06554214799822,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2007,national,income,headcount_ratio_50_median,24.97693884443808,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2008,national,income,headcount_ratio_50_median,26.06590049927392,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2009,national,income,headcount_ratio_50_median,24.98509226437501,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2010,national,income,headcount_ratio_50_median,24.51244327022079,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2011,national,income,headcount_ratio_50_median,24.92671321330567,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2012,national,income,headcount_ratio_50_median,25.58955762490612,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2013,national,income,headcount_ratio_50_median,23.95817123985083,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2014,national,income,headcount_ratio_50_median,24.75568817932087,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2015,national,income,headcount_ratio_50_median,23.97583171878377,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2016,national,income,headcount_ratio_50_median,25.940386345300944,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2017,national,income,headcount_ratio_50_median,24.70176938183726,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2018,national,income,headcount_ratio_50_median,24.53167394118409,Share below 50% median,Disposable income,"Household, per capita"
Honduras,2019,national,income,headcount_ratio_50_median,25.086214386732458,Share below 50% median,Disposable income,"Household, per capita"
Hungary,1987,national,income,headcount_ratio_50_median,2.59127075195312,Share below 50% median,Disposable income,"Household, per capita"
Hungary,1989,national,income,headcount_ratio_50_median,3.43948974609374,Share below 50% median,Disposable income,"Household, per capita"
Hungary,1991,national,income,headcount_ratio_50_median,9.98632010938765,Share below 50% median,Disposable income,"Household, per capita"
Hungary,1993,national,income,headcount_ratio_50_median,4.489084472656249,Share below 50% median,Disposable income,"Household, per capita"
Hungary,1994,national,income,headcount_ratio_50_median,11.96607224639546,Share below 50% median,Disposable income,"Household, per capita"
Hungary,1998,national,consumption,headcount_ratio_50_median,6.28155799687139,Share below 50% median,Consumption,"Household, per capita"
Hungary,1999,national,consumption,headcount_ratio_50_median,5.79605632930761,Share below 50% median,Consumption,"Household, per capita"
Hungary,1999,national,income,headcount_ratio_50_median,8.72636160606394,Share below 50% median,Disposable income,"Household, per capita"
Hungary,2000,national,consumption,headcount_ratio_50_median,6.22369769314826,Share below 50% median,Consumption,"Household, per capita"
Hungary,2001,national,consumption,headcount_ratio_50_median,7.035865240005711,Share below 50% median,Consumption,"Household, per capita"
Hungary,2002,national,consumption,headcount_ratio_50_median,6.158083663534461,Share below 50% median,Consumption,"Household, per capita"
Hungary,2003,national,consumption,headcount_ratio_50_median,9.89822880172963,Share below 50% median,Consumption,"Household, per capita"
Hungary,2004,national,consumption,headcount_ratio_50_median,9.05539135409188,Share below 50% median,Consumption,"Household, per capita"
Hungary,2004,national,income,headcount_ratio_50_median,10.17853074967157,Share below 50% median,Disposable income,"Household, per capita"
Hungary,2005,national,consumption,headcount_ratio_50_median,8.79953145846239,Share below 50% median,Consumption,"Household, per capita"
Hungary,2005,national,income,headcount_ratio_50_median,12.89945883413634,Share below 50% median,Disposable income,"Household, per capita"
Hungary,2006,national,consumption,headcount_ratio_50_median,8.13842179231429,Share below 50% median,Consumption,"Household, per capita"
Hungary,2006,national,income,headcount_ratio_50_median,9.63905612048825,Share below 50% median,Disposable income,"Household, per capita"
