year,reporting_level,welfare_type,percentile,avg_welfare,pop_share,top1_share_wb,quantile,country
1999,national,consumption,100,81.29008747,0.01,0.041384831,,Croatia
2000,national,consumption,100,98.80975438,0.01,0.044748454,,Croatia
2001,national,consumption,100,85.04814872,0.01,0.040806249,,Croatia
2004,national,consumption,100,144.054056,0.010008239,0.044124468,293.1072745,Croatia
2008,national,consumption,100,211.4206423,0.010124083,0.066258899,981.2640328,Croatia
2009,national,consumption,100,163.7364235,0.01001172,0.05157272,250.8755379,Croatia
2009,national,income,100,99.35419077,0.010012423,0.040770938,187.8759639,Croatia
2010,national,consumption,100,103.1527968,0.010123224,0.039250517,190.1111192,Croatia
2010,national,income,100,93.43471999,0.010051298,0.041597705,215.5990068,Croatia
2011,national,income,100,85.5033193,0.010002139,0.039284426,212.4478042,Croatia
2012,national,income,100,79.82292693,0.010028704,0.038683741,149.8504252,Croatia
2013,national,income,100,82.6841767,0.010001308,0.040572695,139.2705571,Croatia
2014,national,income,100,92.22355443,0.010252684,0.043958149,166.3728245,Croatia
2015,national,income,100,91.24441202,0.010003794,0.040662821,430.8895793,Croatia
2016,national,income,100,98.75022562,0.010053012,0.040940621,435.7922258,Croatia
2017,national,income,100,102.0304185,0.010002632,0.040005694,570.5453542,Croatia
2018,national,income,100,110.1518264,0.010031475,0.040335767,508.2473181,Croatia
2019,national,income,100,114.7585379,0.010004549,0.039478863,274.9716603,Croatia
2020,national,income,100,118.2630281,0.010000021,0.039041396,504.784396,Croatia
2001,national,income,100,41.04023209,0.010011128,0.15402384,234.3114499,Haiti
2012,national,consumption,100,32.73500749,0.01002046,0.077394942,128.0961495,Haiti
1987,national,income,100,60.1905936,0.01,0.028031398,,Hungary
1989,national,income,100,36.09697602,0.01,0.035240659,,Hungary
1991,national,income,100,99.23586145,0.010259918,0.053247994,136.2424263,Hungary
1993,national,income,100,95.0797058,0.01,0.06003786,,Hungary
1994,national,income,100,93.83677543,0.010493013,0.057086868,147.7036011,Hungary
1998,national,consumption,100,50.40523616,0.010113582,0.040409681,138.1657709,Hungary
1999,national,consumption,100,69.91283095,0.010020033,0.054737441,616.3192381,Hungary
1999,national,income,100,83.88946185,0.010085288,0.053836346,125.5682737,Hungary
2000,national,consumption,100,64.86846331,0.010011629,0.049947736,524.6411447,Hungary
2001,national,consumption,100,58.15301346,0.010025773,0.039284049,152.4470269,Hungary
2002,national,consumption,100,62.28532544,0.010039556,0.041250616,234.1967286,Hungary
2003,national,consumption,100,79.02279135,0.010023474,0.046771829,185.7065684,Hungary
2004,national,consumption,100,82.68525312,0.010020507,0.047077947,976.6179295,Hungary
2004,national,income,100,108.0442998,0.010081919,0.057270264,280.0788622,Hungary
2005,national,consumption,100,73.38069321,0.010012085,0.04090946,127.376134,Hungary
2005,national,income,100,165.9299228,0.010026317,0.07934194,492.1574366,Hungary
2006,national,consumption,100,72.7721711,0.010008629,0.041062749,205.1146251,Hungary
2006,national,income,100,93.87460351,0.010094752,0.046436906,318.502734,Hungary
2007,national,consumption,100,91.61942469,0.010017754,0.050539315,431.813653,Hungary
2007,national,income,100,86.08960263,0.010095833,0.043659921,256.3984591,Hungary
2008,national,income,100,81.0328554,0.010056863,0.040038872,313.7660571,Hungary
2009,national,income,100,74.12753598,0.010006237,0.038250948,652.1621052,Hungary
2010,national,income,100,84.53469429,0.010016349,0.041959118,202.4638076,Hungary
2011,national,income,100,93.73151097,0.010079784,0.046302873,207.9507964,Hungary
2012,national,income,100,95.97204178,0.010003294,0.049712692,365.8741485,Hungary
2013,national,income,100,99.30505433,0.010096527,0.050172996,274.200564,Hungary
2014,national,income,100,95.97667741,0.010069469,0.046017683,354.4980078,Hungary
2015,national,income,100,100.7737418,0.010032004,0.045866494,295.8090184,Hungary
2016,national,income,100,110.2113056,0.010110294,0.048435297,344.9611403,Hungary
2017,national,income,100,129.4145099,0.010031641,0.053672111,535.6950298,Hungary
2018,national,income,100,141.3925212,0.010022243,0.054632208,774.9415162,Hungary
2019,national,income,100,176.5391432,0.010017374,0.062558976,1680.821047,Hungary
2020,national,income,100,139.4963983,0.01005509,0.046879937,383.3139776,Hungary
1984,urban,consumption,100,15.91478527,0.01,0.054057146,,Indonesia
1984,rural,consumption,100,6.337719908,0.01,0.043582915,,Indonesia
1987,urban,consumption,100,14.31611213,0.01,0.052543884,,Indonesia
1987,rural,consumption,100,6.837387046,0.01,0.045174766,,Indonesia
1990,urban,consumption,100,19.84486273,0.01,0.057899682,,Indonesia
1990,rural,consumption,100,7.003194326,0.01,0.039702043,,Indonesia
1993,urban,consumption,100,20.99293797,0.010019787,0.064323393,216.44942,Indonesia
1993,rural,consumption,100,8.077368561,0.010000803,0.043414698,51.04391665,Indonesia
1996,urban,consumption,100,29.02269883,0.010000968,0.07437534,145.1127002,Indonesia
1996,rural,consumption,100,10.42254976,0.010002786,0.048466653,139.3903573,Indonesia
1998,urban,consumption,100,17.48185387,0.010005254,0.064532016,233.9983569,Indonesia
1998,rural,consumption,100,6.90223434,0.010002998,0.04174181,62.49136225,Indonesia
1999,urban,consumption,100,34.82763191,0.010023583,0.095934572,541.6218197,Indonesia
1999,rural,consumption,100,8.987256765,0.010006255,0.039556542,65.68721214,Indonesia
2000,urban,consumption,100,19.76865858,0.010020425,0.057781752,182.8981891,Indonesia
2000,rural,consumption,100,8.834315527,0.010000116,0.037886951,43.0345838,Indonesia
2001,urban,consumption,100,21.00546831,0.010028021,0.057119689,156.9206078,Indonesia
2001,rural,consumption,100,9.707997198,0.010003212,0.040607057,73.89577434,Indonesia
2002,urban,consumption,100,26.92769569,0.010223884,0.057917413,41.60630292,Indonesia
2002,rural,consumption,100,11.46699644,0.010054745,0.040998294,33.4573437,Indonesia
2003,urban,consumption,100,26.00205168,0.010074396,0.054247747,43.35682533,Indonesia
2003,rural,consumption,100,10.93217432,0.010091366,0.038910976,24.11598716,Indonesia
2004,urban,consumption,100,27.81736678,0.010038953,0.057937523,72.32294147,Indonesia
2004,rural,consumption,100,11.22690824,0.010041612,0.040455848,49.14029226,Indonesia
2005,urban,consumption,100,31.15371483,0.010033577,0.06323749,108.9216365,Indonesia
2005,rural,consumption,100,14.57292777,0.010027681,0.049320559,47.17663558,Indonesia
2006,urban,consumption,100,34.62115128,0.010147294,0.075628415,1543.38184,Indonesia
2006,rural,consumption,100,13.56387675,0.01021492,0.050412024,34.90315534,Indonesia
2007,urban,consumption,100,34.80054867,0.010040841,0.06678184,234.7948159,Indonesia
2007,rural,consumption,100,15.96873426,0.010003115,0.051740209,74.70002208,Indonesia
2008,urban,consumption,100,34.65808797,0.010027515,0.067479917,214.3172082,Indonesia
2008,rural,consumption,100,17.05362909,0.010006527,0.05389312,343.8946179,Indonesia
2009,urban,consumption,100,40.97728331,0.010058315,0.077332334,1482.564186,Indonesia
2009,rural,consumption,100,17.74965114,0.010004972,0.053426606,82.08970557,Indonesia
2010,urban,consumption,100,39.68528854,0.010010327,0.067510116,258.2145807,Indonesia
2010,rural,consumption,100,19.87823532,0.010027869,0.05326029,87.47087001,Indonesia
2011,urban,consumption,100,60.96388012,0.010007177,0.092558887,342.9355629,Indonesia
2011,rural,consumption,100,26.12970776,0.01000616,0.062940623,171.8248844,Indonesia
2012,urban,consumption,100,60.71478532,0.010011136,0.089042775,637.307923,Indonesia
2012,rural,consumption,100,26.12712109,0.010004831,0.062330216,368.8584485,Indonesia
2013,urban,consumption,100,59.01310311,0.010011771,0.081347321,385.4713658,Indonesia
2013,rural,consumption,100,26.03758387,0.010007742,0.059682886,290.8594656,Indonesia
2014,urban,consumption,100,61.80364524,0.010004921,0.084310045,589.8157181,Indonesia
2014,rural,consumption,100,27.23591076,0.010000154,0.059102492,173.493664,Indonesia
2015,urban,consumption,100,65.03592243,0.010016265,0.086054201,453.1982648,Indonesia
2015,rural,consumption,100,33.11972517,0.010004195,0.066417859,717.7432773,Indonesia
2016,urban,consumption,100,53.20116711,0.010002941,0.067552767,337.3934863,Indonesia
2016,rural,consumption,100,27.58606355,0.010000139,0.053547435,308.9875178,Indonesia
2017,urban,consumption,100,54.01834299,0.01000027,0.065684854,318.5958436,Indonesia
2017,rural,consumption,100,27.88428196,0.01000445,0.051122668,208.6033841,Indonesia
2018,urban,consumption,100,57.93836813,0.010037889,0.068410843,390.8209564,Indonesia
2018,rural,consumption,100,30.72683945,0.010010995,0.053396116,229.8015258,Indonesia
2019,urban,consumption,100,60.33858561,0.010017608,0.070887175,496.9601618,Indonesia
2019,rural,consumption,100,30.65252513,0.010013557,0.052702538,254.1306536,Indonesia
2020,urban,consumption,100,58.3300381,0.01000434,0.06724727,334.2010706,Indonesia
2020,rural,consumption,100,30.98107182,0.010004983,0.051849348,313.9978578,Indonesia
2021,urban,consumption,100,63.21103007,0.010002908,0.072285353,557.1854625,Indonesia
2021,rural,consumption,100,30.71940069,0.010002401,0.050075514,257.428835,Indonesia
2022,urban,consumption,100,67.00203545,0.010000575,0.075485862,797.6172564,Indonesia
2022,rural,consumption,100,31.12138278,0.010000079,0.049156449,185.6244537,Indonesia
1977,urban,consumption,100,26.95381979,0.01,0.07404099,,India
1977,rural,consumption,100,18.71832435,0.01,0.099882307,,India
1983,urban,consumption,100,21.50460814,0.01,0.05589193,,India
1983,rural,consumption,100,9.818509582,0.01,0.050808913,,India
1987,urban,consumption,100,28.66773111,0.01,0.069974159,,India
1987,rural,consumption,100,13.1879534,0.01,0.061667404,,India
1993,urban,consumption,100,23.40749679,0.010005073,0.065642369,534.0064541,India
1993,rural,consumption,100,14.15948831,0.01000033,0.057653238,244.5753453,India
2004,urban,consumption,100,31.64640632,0.010004197,0.076652406,568.2759043,India
2004,rural,consumption,100,19.65209784,0.010000096,0.0707648,508.2526945,India
2009,urban,consumption,100,43.50072056,0.010015618,0.092125196,554.3639615,India
2009,rural,consumption,100,21.06896163,0.010013904,0.070877711,1301.50332,India
2011,urban,consumption,100,42.43103684,0.010093556,0.080117257,1363.777353,India
2011,rural,consumption,100,25.91219462,0.010003006,0.074224035,1128.534095,India
2015,urban,consumption,100,34.66975466,0.010021124,0.067583107,419.8004392,India
2015,rural,consumption,100,23.14721871,0.010026857,0.062776734,397.3154647,India
2016,urban,consumption,100,35.45355193,0.010038314,0.068627841,445.8754312,India
2016,rural,consumption,100,23.53865646,0.010032876,0.063065611,363.6454124,India
2017,urban,consumption,100,42.45414844,0.010117338,0.072195199,440.9070969,India
2017,rural,consumption,100,23.02516017,0.010063145,0.057361158,185.5018845,India
2018,urban,consumption,100,31.18339174,0.010075829,0.051063656,162.6882416,India
2018,rural,consumption,100,25.33162399,0.010070179,0.058858725,198.1668066,India
2019,urban,consumption,100,36.00524111,0.010339586,0.06319399,472.5669251,India
2019,rural,consumption,100,28.77356279,0.010849018,0.068548772,537.5943911,India
2020,urban,consumption,100,35.37439546,0.010379356,0.065790712,479.4047039,India
2020,rural,consumption,100,26.03390148,0.010908937,0.065724393,483.8422052,India
2021,urban,consumption,100,36.48958269,0.010402061,0.064633766,473.3062889,India
2021,rural,consumption,100,26.09252749,0.01092197,0.064415912,528.7676836,India
1987,national,income,100,112.3551122,0.01015775,0.058336567,177.9235684,Ireland
1994,national,income,100,198.6896349,0.010093993,0.070325052,343.2541511,Ireland
1995,national,income,100,206.0900778,0.010257901,0.071822702,361.3142804,Ireland
1996,national,income,100,191.1222931,0.011577274,0.071758399,371.4969525,Ireland
2000,national,income,100,237.7218295,0.01026409,0.063295105,326.4251391,Ireland
2002,national,income,100,213.5937211,0.010436214,0.052529408,308.5488478,Ireland
2003,national,income,100,272.5525331,0.010052825,0.062931246,871.6717749,Ireland
2004,national,income,100,306.3032414,0.010072656,0.068242246,992.6725164,Ireland
2005,national,income,100,331.2441684,0.010009615,0.069835024,1658.353502,Ireland
2006,national,income,100,279.1684183,0.010002465,0.055154048,1457.458046,Ireland
2007,national,income,100,295.618739,0.010014757,0.058895285,1031.291474,Ireland
2008,national,income,100,224.1628716,0.010176703,0.049131029,677.1033655,Ireland
2009,national,income,100,249.9451992,0.010026764,0.054848014,735.8077968,Ireland
2010,national,income,100,204.7152787,0.010117103,0.047150544,648.3841376,Ireland
2011,national,income,100,223.2778045,0.010068498,0.052589381,1054.693353,Ireland
2012,national,income,100,242.0553424,0.010064292,0.056557998,1310.353236,Ireland
2013,national,income,100,228.103526,0.01002442,0.05320426,818.6127721,Ireland
2014,national,income,100,217.3943105,0.010153938,0.048954412,821.6697583,Ireland
2015,national,income,100,253.3069758,0.010045817,0.054720644,972.1553921,Ireland
2016,national,income,100,284.0859121,0.010000937,0.057184642,2902.984605,Ireland
2017,national,income,100,324.9010817,0.01007909,0.062023313,1710.093021,Ireland
2018,national,income,100,302.5476222,0.0101414,0.05676427,1543.458993,Ireland
2019,national,income,100,355.5937465,0.01002051,0.063818626,1483.376498,Ireland
2020,national,income,100,303.8051428,0.010166272,0.053233387,1173.68685,Ireland
1986,national,consumption,100,98.36784599,0.01,0.101472656,,Iran
1990,national,consumption,100,70.04828436,0.01,0.080970854,,Iran
1994,national,consumption,100,79.08910127,0.01,0.079221866,,Iran
1998,national,consumption,100,81.91022491,0.01,0.076078289,,Iran
2005,national,consumption,100,125.4629568,0.010026191,0.075933179,354.3151173,Iran
2006,national,consumption,100,128.0355276,0.010028819,0.075378463,732.6179284,Iran
2009,national,consumption,100,106.8153329,0.010001437,0.065059131,1054.342431,Iran
2013,national,consumption,100,90.07089392,0.010047721,0.059853575,312.2269528,Iran
2014,national,consumption,100,94.59964971,0.010029242,0.063189833,380.2626987,Iran
2015,national,consumption,100,100.8558426,0.010009686,0.067239762,309.0827171,Iran
2016,national,consumption,100,101.2335685,0.01000934,0.066132702,503.117361,Iran
2017,national,consumption,100,115.8710007,0.010010105,0.070187795,511.4484677,Iran
2018,national,consumption,100,120.0423935,0.010036439,0.075454468,1086.000915,Iran
2019,national,consumption,100,104.0654557,0.010014485,0.07211044,593.8424119,Iran
2006,national,consumption,100,48.11528493,0.010007299,0.045102374,156.7822767,Iraq
2012,national,consumption,100,49.34732777,0.010007687,0.043700247,192.1933097,Iraq
2003,national,income,100,237.9442461,0.010082675,0.0503724,610.0363818,Iceland
2004,national,income,100,283.844163,0.010172964,0.059281045,912.4576647,Iceland
2005,national,income,100,306.0933156,0.010005718,0.060274191,994.2205505,Iceland
2006,national,income,100,378.2214455,0.010099585,0.065591778,939.1854217,Iceland
2007,national,income,100,356.2676109,0.010011187,0.057984201,858.7134589,Iceland
