country,year,issue,id,value,value_formatted,description
Indonesia,1998,homosexuality,1.0,Legal,Legal,"Legal Nationwide (The age of consent in Indonesia for a Homosexual Activity is 18 years old since 1993), except in Aceh :<br />
<br />
Aceh's law on criminalizing ""Anal Sex"" for Muslim men came into effect on October 23rd, 2015.<br />
<br />
Indonesia's proposed new penal code which sought to criminalize Homosexual conducts was failed to pass as of September 24, 2019.<br />
"
Indonesia,1998,homosexuality,1.0,Legal,Legal,"The date listed is the ratification of the Indonesian Constitution. Homosexuality is legal in Indonesia with the exception of Aceh and the city of Palembang .<br />
"
Indonesia,1999,homosexuality,1.0,Legal,Legal,"Legal Nationwide (The age of consent in Indonesia for a Homosexual Activity is 18 years old since 1993), except in Aceh :<br />
<br />
Aceh's law on criminalizing ""Anal Sex"" for Muslim men came into effect on October 23rd, 2015.<br />
<br />
Indonesia's proposed new penal code which sought to criminalize Homosexual conducts was failed to pass as of September 24, 2019.<br />
"
Indonesia,1999,homosexuality,1.0,Legal,Legal,"The date listed is the ratification of the Indonesian Constitution. Homosexuality is legal in Indonesia with the exception of Aceh and the city of Palembang .<br />
"
Indonesia,2000,homosexuality,1.0,Legal,Legal,"Legal Nationwide (The age of consent in Indonesia for a Homosexual Activity is 18 years old since 1993), except in Aceh :<br />
<br />
Aceh's law on criminalizing ""Anal Sex"" for Muslim men came into effect on October 23rd, 2015.<br />
<br />
Indonesia's proposed new penal code which sought to criminalize Homosexual conducts was failed to pass as of September 24, 2019.<br />
"
Indonesia,2000,homosexuality,1.0,Legal,Legal,"The date listed is the ratification of the Indonesian Constitution. Homosexuality is legal in Indonesia with the exception of Aceh and the city of Palembang .<br />
"
Indonesia,2001,homosexuality,1.0,Legal,Legal,"Homosexuality is legal in Indonesia. The age of consent is 18 years old. Illegal in the Autonomous province of Aceh. Although, the Indonesian law allows homosexual conducts an overbroad interpretation of the pornography law, coupled with government action has enabled the police to use in targetting LGBT people."
Indonesia,2001,homosexuality,1.0,Legal,Legal,"Legal Nationwide (The age of consent in Indonesia for a Homosexual Activity is 18 years old since 1993), except in Aceh :<br />
<br />
Aceh's law on criminalizing ""Anal Sex"" for Muslim men came into effect on October 23rd, 2015.<br />
<br />
Indonesia's proposed new penal code which sought to criminalize Homosexual conducts was failed to pass as of September 24, 2019.<br />
"
Indonesia,2001,homosexuality,1.0,Legal,Legal,"The date listed is the ratification of the Indonesian Constitution. Homosexuality is legal in Indonesia with the exception of Aceh and the city of Palembang .<br />
"
Indonesia,2002,homosexuality,,varies,Varies by Region,"Sex between consenting adults (18 years of age by the Law on Child Protection, No.<br />
23/2002) of the same sex or gender is not criminalized in the Indonesian Penal Code. <br />
<br />
There are three exceptions where homosexuality is marginalized in local ordinances:<br />
<br />
1. District Ordinance on Social Order (No. 10/2007) in Banjar, South Kalimantan Province. It<br />
mentions “abnormal” homosexual and heterosexual acts (in addition to “normal” ones) in<br />
its definition of “prostitute.” No explanation is given for “normal” or “abnormal” acts. It also<br />
prohibits the formation of organizations “leading to immoral acts” that are “unacceptable to<br />
the culture of [local] society.” These are later explained by giving examples of lesbian and gay<br />
organizations “and the like.”<br />
<br />
2. City Ordinance on the Development of a Value System in Social Life Based on the Teachings of<br />
Islam and Local Social Norms (No. 12/2009) in Tasikmalaya, West Java. It prohibits adultery and<br />
prostitution, both heterosexual and homosexual.<br />
<br />
3. City Ordinance on the Prevention, Eradication and Prosecution of Social Ills (No. 9/2010)<br />
in Padang Panjang, West Sumatra. The section with de$nition of terms explicitly mentions<br />
“homosexual and lesbian” relationships and later prohibits such relationships and prohibits<br />
persons from “o#ering themselves for homosexual and lesbian relationships either with or<br />
without payment.”<br />
<br />
Alongside these local ordinances, Aceh province (a province with significant legislative autonomy from the rest of Indonesia) from October, 2015, criminalises homosexual sex between muslim men with a punishment of up to 100 lashes.    "
Indonesia,2002,homosexuality,1.0,Legal,Legal,"Homosexuality is legal in Indonesia. The age of consent is 18 years old. Illegal in the Autonomous province of Aceh. Although, the Indonesian law allows homosexual conducts an overbroad interpretation of the pornography law, coupled with government action has enabled the police to use in targetting LGBT people."
Indonesia,2002,homosexuality,1.0,Legal,Legal,"Legal Nationwide (The age of consent in Indonesia for a Homosexual Activity is 18 years old since 1993), except in Aceh :<br />
<br />
Aceh's law on criminalizing ""Anal Sex"" for Muslim men came into effect on October 23rd, 2015.<br />
<br />
Indonesia's proposed new penal code which sought to criminalize Homosexual conducts was failed to pass as of September 24, 2019.<br />
"
Indonesia,2002,homosexuality,1.0,Legal,Legal,"The date listed is the ratification of the Indonesian Constitution. Homosexuality is legal in Indonesia with the exception of Aceh and the city of Palembang .<br />
"
Indonesia,2003,homosexuality,,varies,Varies by Region,"Sex between consenting adults (18 years of age by the Law on Child Protection, No.<br />
23/2002) of the same sex or gender is not criminalized in the Indonesian Penal Code. <br />
<br />
There are three exceptions where homosexuality is marginalized in local ordinances:<br />
<br />
1. District Ordinance on Social Order (No. 10/2007) in Banjar, South Kalimantan Province. It<br />
mentions “abnormal” homosexual and heterosexual acts (in addition to “normal” ones) in<br />
its definition of “prostitute.” No explanation is given for “normal” or “abnormal” acts. It also<br />
prohibits the formation of organizations “leading to immoral acts” that are “unacceptable to<br />
the culture of [local] society.” These are later explained by giving examples of lesbian and gay<br />
organizations “and the like.”<br />
<br />
2. City Ordinance on the Development of a Value System in Social Life Based on the Teachings of<br />
Islam and Local Social Norms (No. 12/2009) in Tasikmalaya, West Java. It prohibits adultery and<br />
prostitution, both heterosexual and homosexual.<br />
<br />
3. City Ordinance on the Prevention, Eradication and Prosecution of Social Ills (No. 9/2010)<br />
in Padang Panjang, West Sumatra. The section with de$nition of terms explicitly mentions<br />
“homosexual and lesbian” relationships and later prohibits such relationships and prohibits<br />
persons from “o#ering themselves for homosexual and lesbian relationships either with or<br />
without payment.”<br />
<br />
Alongside these local ordinances, Aceh province (a province with significant legislative autonomy from the rest of Indonesia) from October, 2015, criminalises homosexual sex between muslim men with a punishment of up to 100 lashes.    "
Indonesia,2003,homosexuality,1.0,Legal,Legal,"Homosexuality is legal in Indonesia. The age of consent is 18 years old. Illegal in the Autonomous province of Aceh. Although, the Indonesian law allows homosexual conducts an overbroad interpretation of the pornography law, coupled with government action has enabled the police to use in targetting LGBT people."
Indonesia,2003,homosexuality,1.0,Legal,Legal,"Legal Nationwide (The age of consent in Indonesia for a Homosexual Activity is 18 years old since 1993), except in Aceh :<br />
<br />
Aceh's law on criminalizing ""Anal Sex"" for Muslim men came into effect on October 23rd, 2015.<br />
<br />
Indonesia's proposed new penal code which sought to criminalize Homosexual conducts was failed to pass as of September 24, 2019.<br />
"
Indonesia,2003,homosexuality,1.0,Legal,Legal,"The date listed is the ratification of the Indonesian Constitution. Homosexuality is legal in Indonesia with the exception of Aceh and the city of Palembang .<br />
"
Indonesia,2004,homosexuality,,varies,Varies by Region,"Sex between consenting adults (18 years of age by the Law on Child Protection, No.<br />
23/2002) of the same sex or gender is not criminalized in the Indonesian Penal Code. <br />
<br />
There are three exceptions where homosexuality is marginalized in local ordinances:<br />
<br />
1. District Ordinance on Social Order (No. 10/2007) in Banjar, South Kalimantan Province. It<br />
mentions “abnormal” homosexual and heterosexual acts (in addition to “normal” ones) in<br />
its definition of “prostitute.” No explanation is given for “normal” or “abnormal” acts. It also<br />
prohibits the formation of organizations “leading to immoral acts” that are “unacceptable to<br />
the culture of [local] society.” These are later explained by giving examples of lesbian and gay<br />
organizations “and the like.”<br />
<br />
2. City Ordinance on the Development of a Value System in Social Life Based on the Teachings of<br />
Islam and Local Social Norms (No. 12/2009) in Tasikmalaya, West Java. It prohibits adultery and<br />
prostitution, both heterosexual and homosexual.<br />
<br />
3. City Ordinance on the Prevention, Eradication and Prosecution of Social Ills (No. 9/2010)<br />
in Padang Panjang, West Sumatra. The section with de$nition of terms explicitly mentions<br />
“homosexual and lesbian” relationships and later prohibits such relationships and prohibits<br />
persons from “o#ering themselves for homosexual and lesbian relationships either with or<br />
without payment.”<br />
<br />
Alongside these local ordinances, Aceh province (a province with significant legislative autonomy from the rest of Indonesia) from October, 2015, criminalises homosexual sex between muslim men with a punishment of up to 100 lashes.    "
