stateabb	ccode	year	milex	milper	irst	pec	tpop	upop	cinc	version
"UKR"	369	1998	1415000	365	24445	201581	50861	18014	.0138605	2021
"UKR"	369	1999	1437000	340	27453	208533	50658	19204	.0142621	2021
"UKR"	369	2000	5100000	304	31767	200591	50456	18729	.0148675	2021
"UKR"	369	2001	4899000	304	33108	209307	48923	18253	.0151315	2021
"UKR"	369	2002	5500000	302	34050	209339	48201	12300	.0146129	2021
"UKR"	369	2003	5500000	296	36932	233639	47807	12282	.0145884	2021
"UKR"	369	2004	6000000	242	38738	228556	47450	12265	.0136734	2021
"UKR"	369	2005	1080000	188	38641	217771	47136	12252	.0118107	2021
"UKR"	369	2006	1269000	188	40891	203027	46871	12244	.0114246	2021
"UKR"	369	2007	1802000	188	42830	196827	46653	12237	.0111884	2021
"UKR"	369	2008	1804000	130	37279	188445	46461	12230	.0098188	2021
"UKR"	369	2009	1414000	130	29855	160467	46267	12223	.0088674	2021
"UKR"	369	2010	908000	130	33432	192200	46050	12217	.0087837	2021
"UKR"	369	2011	1657000	130	35332	178229	45803	12212	.008657	2021
"UKR"	369	2012	2050000	130	32975	171692	45530	12207	.0082037	2021
"UKR"	369	2013	2418000	130	32771	159822	45116	12216	.0078606	2021
"UKR"	369	2014	3587000	130	27170	132051	44883	12209	.0071154	2021
"UKR"	369	2015	3916000	122	22968	112611	44658	12202	.0065746	2021
"UKR"	369	2016	2165000	204	24218	113511	44439	12195	.0071724	2021
"BLR"	370	1991	-9	-9	1123	-9	10271	4141	.0022595	2021
"BLR"	370	1992	1647000	102	1105	60719	10313	4141	.0029386	2021
"BLR"	370	1993	931000	115	946	49584	10356	4494	.0027168	2021
"BLR"	370	1994	430000	75	880	43707	10308	4398	.0021854	2021
"BLR"	370	1995	496000	75	744	42808	10281	4302	.0021046	2021
"BLR"	370	1996	501000	75	886	42890	10250	4206	.0020921	2021
"BLR"	370	1997	451000	-9	1219	44518	10215	5594	.0020507	2021
"BLR"	370	1998	471000	-9	1412	43690	10315	2851	.0017682	2021
"BLR"	370	1999	466000	81	1448	44149	10274	4648	.0022406	2021
"BLR"	370	2000	2100000	83	1502	47604	10236	4702	.0025795	2021
"BLR"	370	2001	1960000	83	1486	47769	9971	4528	.0025381	2021
"BLR"	370	2002	2400000	80	1484	50851	9853	3224	.0025293	2021
"BLR"	370	2003	2400000	73	1591	52578	9784	3245	.0023953	2021
"BLR"	370	2004	2700000	73	1792	58592	9720	3264	.0024388	2021
"BLR"	370	2005	324000	73	2027	61257	9665	3583	.0021277	2021
"BLR"	370	2006	466000	73	2324	64098	9620	3602	.0021612	2021
"BLR"	370	2007	572000	73	2410	64337	9585	3621	.0021412	2021
"BLR"	370	2008	674000	73	2589	64912	9556	3639	.0021372	2021
"BLR"	370	2009	896000	63	2417	60408	9526	3658	.0020286	2021
"BLR"	370	2010	725000	73	2530	58969	9491	3676	.0019922	2021
"BLR"	370	2011	422000	73	2614	63329	9450	3695	.0019719	2021
"BLR"	370	2012	552000	73	2687	65283	9405	3714	.0019751	2021
"BLR"	370	2013	-9	48	2245	65021	9479	3819	.0019655	2021
"BLR"	370	2014	-9	48	2513	66562	9485	3862	.0019956	2021
"BLR"	370	2015	-9	48	2510	65538	9486	3906	.0019899	2021
"BLR"	370	2016	509000	48	2188	59009	9480	3951	.001629	2021
"ARM"	371	1991	147000	-9	0	-9	3612	1325	.0004791	2021
"ARM"	371	1992	75000	20	0	3693	3686	1354	.0004888	2021
"ARM"	371	1993	151000	21	0	1835	3731	1419	.0004907	2021
"ARM"	371	1994	-9	45	0	1855	3746	1487	.000754	2021
"ARM"	371	1995	79000	60	0	2503	3759	1558	.0007623	2021
"ARM"	371	1996	125000	60	0	2183	3764	1633	.0007745	2021
"ARM"	371	1997	138000	60	0	2616	3642	1635	.0007736	2021
"ARM"	371	1998	151000	50	0	2657	3536	1637	.0007035	2021
"ARM"	371	1999	159000	50	0	2253	3525	1545	.0006817	2021
"ARM"	371	2000	690000	41	0	2471	3520	1454	.0007056	2021
"ARM"	371	2001	637000	42	0	2484	3214	1362	.0006986	2021
"ARM"	371	2002	700000	44	0	2056	3047	1100	.0007097	2021
"ARM"	371	2003	700000	45	0	2231	3036	1096	.0006984	2021
"ARM"	371	2004	810000	47	0	2383	3026	1092	.0007187	2021
"ARM"	371	2005	125000	48	0	2813	3015	1087	.0006267	2021
"ARM"	371	2006	184000	48	0	2881	3003	1083	.0006322	2021
"ARM"	371	2007	296000	44	0	3358	2990	1078	.0006136	2021
"ARM"	371	2008	396000	42	0	4002	2977	1074	.0005997	2021
"ARM"	371	2009	401000	42	0	3359	2968	1070	.0005832	2021
"ARM"	371	2010	422000	47	0	3292	2963	1066	.0006137	2021
"ARM"	371	2011	396000	49	0	4004	2964	1061	.0006356	2021
"ARM"	371	2012	402000	49	0	4607	2969	1057	.0006361	2021
"ARM"	371	2013	447000	49	0	4352	2894	1065	.0006349	2021
"ARM"	371	2014	470000	45	0	4463	2906	1068	.0006009	2021
"ARM"	371	2015	414000	45	0	3638	2917	1071	.0005933	2021
"ARM"	371	2016	428000	45	0	3952	2925	1074	.0006	2021
"GRG"	372	1991	-9	-9	526	-9	5464	1923	.0010948	2021
"GRG"	372	1992	850000	25	529	10303	5455	1886	.0010239	2021
"GRG"	372	1993	-9	7	215	8374	5440	1849	.0007134	2021
"GRG"	372	1994	108000	7	141	5546	5426	1812	.0005453	2021
"GRG"	372	1995	106000	5	84	3359	5417	1775	.0004719	2021
"GRG"	372	1996	110000	5	83	3357	5411	1738	.000454	2021
"GRG"	372	1997	109000	11	104	3292	5434	1701	.0004873	2021
"GRG"	372	1998	112000	16	56	3260	5059	1664	.0004971	2021
"GRG"	372	1999	111000	14	7	3128	5006	1627	.0004548	2021
"GRG"	372	2000	290000	27	7	3433	4968	1590	.0005808	2021
"GRG"	372	2001	265000	17	7	3136	4386	1553	.0004786	2021
"GRG"	372	2002	350000	18	0	3003	4622	1084	.0004822	2021
"GRG"	372	2003	350000	18	0	3248	4565	1089	.0004699	2021
"GRG"	372	2004	365000	15	0	3657	4515	1095	.0004405	2021
"GRG"	372	2005	214000	11	0	3926	4475	1100	.000383	2021
"GRG"	372	2006	339000	11	0	4117	4446	1105	.0003958	2021
"GRG"	372	2007	573000	11	0	3974	4426	1111	.0004164	2021
"GRG"	372	2008	1037000	21	0	3476	4413	1116	.0005354	2021
"GRG"	372	2009	604000	21	0	3336	4401	1122	.0004747	2021
"GRG"	372	2010	484000	21	0	3354	4389	1127	.0004518	2021
"GRG"	372	2011	421000	21	0	4249	4374	1133	.0004494	2021
"GRG"	372	2012	394000	21	0	4496	4358	1138	.0004438	2021
"GRG"	372	2013	389000	21	0	4713	4046	1079	.0004282	2021
"GRG"	372	2014	393000	21	0	5237	3992	1078	.0004267	2021
"GRG"	372	2015	307000	21	0	5467	3952	1078	.000419	2021
"GRG"	372	2016	287000	21	0	5346	3925	1078	.0004146	2021
"AZE"	373	1991	302500	-9	384	-9	7187	1665	.0008929	2021
"AZE"	373	1992	189860	43	385	37296	7297	1665	.001339	2021
"AZE"	373	1993	128000	45	236	31221	7368	1773	.0012285	2021
"AZE"	373	1994	132000	50	40	29043	7431	1888	.001194	2021
"AZE"	373	1995	107000	78	20	24861	7487	2010	.001334	2021
"AZE"	373	1996	133000	80	20	23715	7574	2140	.001346	2021
"AZE"	373	1997	146000	75	25	23130	7625	2279	.0013102	2021
"AZE"	373	1998	197000	70	8	23486	7669	2328	.001296	2021
"AZE"	373	1999	203000	75	8	22091	7697	2376	.0013049	2021
"AZE"	373	2000	830000	72	8	22550	7734	2392	.001395	2021
"AZE"	373	2001	833000	72	8	23311	8111	2408	.0014365	2021
"AZE"	373	2002	900000	72	125	23473	8280	2132	.0014775	2021
"AZE"	373	2003	950000	66	250	24061	8370	2145	.0014263	2021
"AZE"	373	2004	1100000	66	250	25312	8465	2159	.0014308	2021
"AZE"	373	2005	314000	66	330	27119	8563	2173	.0013317	2021
"AZE"	373	2006	658000	67	300	28700	8665	2192	.0013851	2021
"AZE"	373	2007	936000	67	150	26301	8770	2518	.0013935	2021
"AZE"	373	2008	1585000	67	150	28200	8878	2563	.0014565	2021
"AZE"	373	2009	1500000	67	120	24563	8986	2625	.0013986	2021
"AZE"	373	2010	1502000	67	120	24077	9095	2690	.0013659	2021
"AZE"	373	2011	1697000	67	120	25128	9202	2757	.0013926	2021
"AZE"	373	2012	1761000	67	120	26085	9309	2825	.0014004	2021
"AZE"	373	2013	2003000	67	173	26515	9385	2802	.0014236	2021
"AZE"	373	2014	2108000	67	180	27601	9504	2834	.0014338	2021
"AZE"	373	2015	1738000	67	180	27772	9617	2867	.0014089	2021
"AZE"	373	2016	1438000	67	180	26593	9725	2900	.0013709	2021
"FIN"	375	1917	-9	-9	0	52	2228	180	.0008957	2021
"FIN"	375	1918	-9	-9	0	73	2641	184	.000971	2021
"FIN"	375	1919	7642	38	0	102	3130	188	.0013172	2021
"FIN"	375	1920	6455	39	6	107	3710	192	.0015453	2021
"FIN"	375	1921	9655	35	15	111	3210	197	.001577	2021
"FIN"	375	1922	7913	30	24	273	3240	199	.0015719	2021
"FIN"	375	1923	11947	29	25	604	3270	202	.0018503	2021
"FIN"	375	1924	12605	31	29	731	3300	205	.0022422	2021
"FIN"	375	1925	15496	32	29	720	3330	208	.0022607	2021
"FIN"	375	1926	15349	29	28	685	3360	213	.0021576	2021
"FIN"	375	1927	15155	30	12	1169	3400	219	.0021228	2021
"FIN"	375	1928	15044	30	30	1232	3420	225	.002091	2021
"FIN"	375	1929	16123	29	26	1344	3450	231	.0020607	2021
"FIN"	375	1930	16740	27	28	1120	3480	237	.0019695	2021
"FIN"	375	1931	17806	31	18	1269	3500	244	.0021399	2021
"FIN"	375	1932	9577	29	35	1305	3530	250	.0020377	2021
"FIN"	375	1933	9545	32	36	1396	3550	257	.0020029	2021
"FIN"	375	1934	17440	31	38	1587	3580	263	.0020035	2021
"FIN"	375	1935	18427	31	45	1546	3590	270	.0017391	2021
"FIN"	375	1936	19786	31	42	2107	3630	278	.0017959	2021
"FIN"	375	1937	22179	31	48	2874	3660	285	.0017908	2021
"FIN"	375	1938	27391	36	76	2495	3690	293	.0019261	2021
"FIN"	375	1939	68491	37	77	2175	3700	304	.0017939	2021
"FIN"	375	1940	89744	300	77	1043	3700	310	.0033642	2021
"FIN"	375	1941	93832	-9	62	1402	3710	312	.0013211	2021
"FIN"	375	1942	99871	-9	84	1276	3730	314	.001243	2021
"FIN"	375	1943	100407	350	97	1833	3750	316	.0025667	2021
"FIN"	375	1944	105498	350	93	1312	3780	319	.0022652	2021
"FIN"	375	1945	105978	32	86	511	3820	328	.0010115	2021
"FIN"	375	1946	106038	42	89	1513	3900	341	.0016383	2021
"FIN"	375	1947	106321	42	77	2334	3860	358	.0017503	2021
"FIN"	375	1948	107012	42	103	3514	3912	402	.001916	2021
"FIN"	375	1949	107353	42	111	2222	3963	452	.0017144	2021
"FIN"	375	1950	42857	42	102	1362	4009	512	.0013902	2021
"FIN"	375	1951	65368	42	127	1959	4047	572	.0014146	2021
"FIN"	375	1952	46320	42	147	2086	4090	585	.0012978	2021
"FIN"	375	1953	52381	42	147	1676	4139	599	.001248	2021
"FIN"	375	1954	63537	42	175	1705	4187	613	.0012795	2021
"FIN"	375	1955	70563	42	177	2019	4235	628	.0012335	2021
"FIN"	375	1956	73913	42	194	2136	4282	646	.0012438	2021
"FIN"	375	1957	80000	42	204	2457	4324	656	.0012567	2021
"FIN"	375	1958	64375	42	186	2902	4360	674	.0012415	2021
"FIN"	375	1959	76875	42	232	3978	4395	687	.0012948	2021
"FIN"	375	1960	83438	42	254	4301	4430	700	.0012792	2021
"FIN"	375	1961	98125	48	277	4012	4461	715	.0013344	2021
"FIN"	375	1962	143302	47	304	4270	4491	729	.0013448	2021
"FIN"	375	1963	118944	35	326	5578	4523	744	.0012295	2021
"FIN"	375	1964	129503	40	371	5833	4549	759	.0012622	2021
"FIN"	375	1965	138509	40	359	6133	4564	775	.0012613	2021
"FIN"	375	1966	141615	40	347	7060	4581	790	.0012184	2021
"FIN"	375	1967	146273	40	411	8458	4606	817	.0012463	2021
"FIN"	375	1968	140238	40	729	13485	4626	822	.0014029	2021
"FIN"	375	1969	130714	40	967	15753	4624	838	.0014601	2021
"FIN"	375	1970	139524	40	1167	19846	4606	855	.0015398	2021
"FIN"	375	1971	165380	40	1025	20746	4612	822	.0015008	2021
"FIN"	375	1972	204279	40	1456	22115	4640	830	.0016045	2021
"FIN"	375	1973	250183	40	1615	22278	4666	944	.0016108	2021
"FIN"	375	1974	304203	40	1656	22985	4691	1067	.0016393	2021
"FIN"	375	1975	395520	40	1618	22510	4711	1035	.0016589	2021
"FIN"	375	1976	438619	36	1644	27878	4726	1044	.0016917	2021
"FIN"	375	1977	438527	40	2196	27149	4739	1053	.0018077	2021
"FIN"	375	1978	484749	40	2333	27664	4753	1072	.0017921	2021
"FIN"	375	1979	537319	36	2463	29295	4780	1072	.0017738	2021
"FIN"	375	1980	700249	36	2509	31645	4780	1079	.0018549	2021
"FIN"	375	1981	676814	36	2427	28204	4800	1084	.0017654	2021
"FIN"	375	1982	786041	36	2414	23615	4827	1091	.0017464	2021
"FIN"	375	1983	785496	40	2416	25245	4856	1098	.0017594	2021
"FIN"	375	1984	784212	40	2632	25522	4882	1103	.0017414	2021
"FIN"	375	1985	757192	40	2518	28533	4902	1110	.0017351	2021
"FIN"	375	1986	1020000	37	2586	27712	4918	1119	.0017493	2021
"FIN"	375	1987	1290000	37	2669	31309	4932	1127	.0018158	2021
"FIN"	375	1988	1520000	40	2796	29561	4946	1168	.0018173	2021
"FIN"	375	1989	1570000	39	2899	29768	4964	1209	.0018988	2021
"FIN"	375	1990	1940000	31	2840	32795	4986	1250	.0018962	2021
"FIN"	375	1991	2200000	32	2873	33751	5014	1255	.0020579	2021
"FIN"	375	1992	2300000	33	3062	32451	5042	1260	.0021734	2021
"FIN"	375	1993	2100000	31	3239	33156	5066	1270	.0021656	2021
"FIN"	375	1994	1998000	35	3420	36678	5088	1304	.0022045	2021
"FIN"	375	1995	2385000	32	3176	35596	5108	1339	.002148	2021
"FIN"	375	1996	2255000	35	3301	39367	5125	1818	.0022405	2021
"FIN"	375	1997	1956000	35	3734	39189	5140	1376	.0021835	2021
"FIN"	375	1998	1929000	35	3952	41219	5154	1403	.0022777	2021
"FIN"	375	1999	1644000	35	3956	40695	5165	1411	.0021827	2021
"FIN"	375	2000	1560000	32	4096	41556	5176	1426	.0020966	2021
"FIN"	375	2001	1432000	32	3938	42403	5188	1442	.0020464	2021
"FIN"	375	2002	1847000	32	4003	45426	5200	1040	.0020863	2021
"FIN"	375	2003	2300000	27	4766	48749	5213	1049	.0021636	2021
"FIN"	375	2004	2484000	28	4832	48080	5228	1058	.0020733	2021
"FIN"	375	2005	2758000	28	4739	41810	5246	1067	.0019776	2021
"FIN"	375	2006	2750000	28	5054	48036	5268	1077	.0019804	2021
"FIN"	375	2007	3151000	29	4431	47094	5292	1087	.0018594	2021
"FIN"	375	2008	3632000	29	4417	44766	5318	1400	.0018639	2021
"FIN"	375	2009	3886000	29	3066	43266	5344	1415	.0017282	2021
"FIN"	375	2010	3589000	23	4029	46502	5368	1430	.0016856	2021
"FIN"	375	2011	3979000	22	3989	45073	5389	1445	.0016478	2021
"FIN"	375	2012	3601000	22	3759	43396	5408	1460	.0015481	2021
"FIN"	375	2013	3814000	22	3517	44528	5437	1505	.0015335	2021
"FIN"	375	2014	3725000	22	3807	42987	5460	1527	.0015236	2021
"FIN"	375	2015	2989000	22	3988	39390	5482	1549	.0014627	2021
"FIN"	375	2016	3283000	22	4101	43086	5503	1571	.001533	2021
"SWD"	380	1816	-9	-9	70	8	3400	0	.0248457	2021
"SWD"	380	1817	-9	-9	70	8	3442	0	.024501	2021
"SWD"	380	1818	-9	-9	70	8	3480	0	.0237778	2021
"SWD"	380	1819	-9	54	70	7	3511	0	.0246987	2021
"SWD"	380	1820	-9	-9	70	8	3543	0	.0219024	2021
"SWD"	380	1821	-9	-9	69	8	3582	0	.019933	2021
"SWD"	380	1822	-9	-9	69	8	3627	0	.0202501	2021
"SWD"	380	1823	-9	45	69	8	3681	0	.0191742	2021
"SWD"	380	1824	-9	-9	69	9	3736	0	.0173883	2021
"SWD"	380	1825	-9	-9	69	9	3793	0	.0166923	2021
"SWD"	380	1826	-9	-9	67	8	3850	0	.0165595	2021
"SWD"	380	1827	-9	-9	67	9	3895	0	.0147768	2021
"SWD"	380	1828	-9	45	67	9	3930	0	.0162001	2021
"SWD"	380	1829	-9	-9	67	9	3963	0	.0146063	2021
"SWD"	380	1830	-9	42	67	9	4000	0	.0145108	2021
"SWD"	380	1831	-9	45	80	9	4032	0	.0164199	2021
"SWD"	380	1832	-9	-9	80	9	4062	0	.0159191	2021
"SWD"	380	1833	-9	52	80	10	4104	0	.016535	2021
"SWD"	380	1834	-9	-9	80	10	4146	0	.0142902	2021
"SWD"	380	1835	-9	-9	80	10	4192	0	.013142	2021
"SWD"	380	1836	-9	-9	107	11	4244	0	.0151255	2021
"SWD"	380	1837	-9	-9	109	13	4282	0	.0147099	2021
"SWD"	380	1838	-9	-9	110	14	4307	0	.0143311	2021
"SWD"	380	1839	-9	-9	116	14	4331	0	.0142655	2021
"SWD"	380	1840	-9	52	125	15	4364	0	.0160689	2021
"SWD"	380	1841	-9	-9	121	15	4410	0	.014422	2021
"SWD"	380	1842	561	-9	122	30	4461	0	.0142371	2021
"SWD"	380	1843	607	-9	133	22	4508	0	.0141934	2021
"SWD"	380	1844	604	52	117	22	4558	0	.0133772	2021
"SWD"	380	1845	601	-9	98	33	4615	0	.0096172	2021
"SWD"	380	1846	540	52	127	31	4667	0	.0116657	2021
"SWD"	380	1847	568	-9	138	30	4702	0	.010462	2021
"SWD"	380	1848	593	47	143	52	4743	0	.0121058	2021
"SWD"	380	1849	475	49	119	58	4796	0	.011087	2021
"SWD"	380	1850	485	34	142	76	4854	0	.0110451	2021
"SWD"	380	1851	500	34	145	82	4909	0	.0110947	2021
"SWD"	380	1852	526	49	150	81	4955	0	.0115637	2021
"SWD"	380	1853	563	77	146	86	4992	0	.012321	2021
"SWD"	380	1854	587	-9	146	105	5043	0	.0086085	2021
"SWD"	380	1855	602	77	188	119	5102	100	.0122242	2021
"SWD"	380	1856	633	77	159	180	5158	101	.0108084	2021
"SWD"	380	1857	652	77	151	231	5201	103	.0119418	2021
"SWD"	380	1858	675	76	177	193	5254	105	.01296	2021
"SWD"	380	1859	669	77	183	260	5331	107	.0126761	2021
"SWD"	380	1860	672	77	185	259	5420	109	.0101811	2021
"SWD"	380	1861	762	77	170	336	5503	112	.0096357	2021
"SWD"	380	1862	759	91	200	343	5569	114	.0103185	2021
"SWD"	380	1863	762	91	187	343	5641	116	.0093324	2021
"SWD"	380	1864	850	117	241	364	5714	118	.010537	2021
"SWD"	380	1865	851	117	227	376	5782	121	.0111045	2021
"SWD"	380	1866	853	120	230	387	5845	123	.0120202	2021
"SWD"	380	1867	746	120	254	357	5894	125	.0121322	2021
"SWD"	380	1868	756	83	263	421	5908	128	.0107416	2021
"SWD"	380	1869	421	83	292	368	5895	130	.0104045	2021
"SWD"	380	1870	705	83	300	472	5899	133	.0106037	2021
"SWD"	380	1871	813	83	299	503	5931	139	.0097216	2021
"SWD"	380	1872	774	86	339	610	5982	145	.0107497	2021
"SWD"	380	1873	820	82	346	611	6041	155	.0105387	2021
"SWD"	380	1874	849	-9	328	756	6103	167	.0091058	2021
"SWD"	380	1875	910	79	351	901	6165	178	.0111221	2021
"SWD"	380	1876	991	54	352	946	6230	191	.0100693	2021
"SWD"	380	1877	991	94	345	986	6304	205	.01128	2021
"SWD"	380	1878	1243	86	341	839	6381	219	.010781	2021
"SWD"	380	1879	1273	64	343	843	6454	235	.0105934	2021
"SWD"	380	1880	1263	92	406	1076	6489	252	.0114296	2021
"SWD"	380	1881	1315	66	430	1032	6490	270	.010262	2021
"SWD"	380	1882	1355	67	399	1159	6494	287	.0098301	2021
"SWD"	380	1883	1406	69	423	1276	6510	305	.0103663	2021
"SWD"	380	1884	1464	62	441	1391	6554	325	.0104926	2021
"SWD"	380	1885	1581	65	465	1489	6610	346	.0110793	2021
"SWD"	380	1886	1581	65	442	1464	6662	368	.0107168	2021
"SWD"	380	1887	1496	65	457	1484	6693	391	.0103483	2021
"SWD"	380	1888	1448	64	457	1651	6717	416	.009928	2021
"SWD"	380	1889	1462	64	441	1907	6741	443	.0097355	2021
"SWD"	380	1890	1619	66	456	1911	6765	481	.0097701	2021
"SWD"	380	1891	1502	66	490	2017	6790	512	.0101332	2021
"SWD"	380	1892	1515	63	486	2006	6811	510	.0098601	2021
"SWD"	380	1893	1965	63	453	2017	6864	509	.0100755	2021
"SWD"	380	1894	1961	63	463	2251	6926	504	.0099753	2021
"SWD"	380	1895	2036	63	463	2252	6996	499	.0094944	2021
"SWD"	380	1896	2195	62	494	2324	7070	494	.0095448	2021
"SWD"	380	1897	2430	63	538	2594	7146	490	.0094496	2021
"SWD"	380	1898	2551	63	532	2749	7219	486	.0088795	2021
"SWD"	380	1899	2401	63	498	3441	7285	483	.0085176	2021
"SWD"	380	1900	3064	75	300	3544	7356	480	.0083873	2021
"SWD"	380	1901	3415	75	269	3294	7391	478	.0081409	2021
"SWD"	380	1902	3812	73	286	3416	7442	476	.0082173	2021
"SWD"	380	1903	3961	103	318	3737	7475	472	.0092678	2021
"SWD"	380	1904	4352	95	333	3944	7515	469	.0090369	2021
"SWD"	380	1905	4096	64	368	3886	5280	475	.0066629	2021
"SWD"	380	1906	4262	67	398	4334	5316	494	.0073843	2021
"SWD"	380	1907	4444	67	420	4899	5357	497	.0076582	2021
"SWD"	380	1908	4503	67	438	5248	5404	509	.0081136	2021
"SWD"	380	1909	4893	65	313	4816	5453	513	.0071078	2021
"SWD"	380	1910	4656	71	472	5051	5499	515	.0074741	2021
"SWD"	380	1911	4398	74	471	4922	5542	521	.0072055	2021
"SWD"	380	1912	4512	74	515	5539	5583	525	.007154	2021
"SWD"	380	1913	4579	86	591	6211	5621	506	.0071017	2021
"SWD"	380	1914	22180	-9	507	5877	5674	525	.0052582	2021
"SWD"	380	1915	22792	80	600	5880	5691	594	.0047552	2021
"SWD"	380	1916	40053	99	614	6197	5711	669	.0048089	2021
"SWD"	380	1917	45922	100	581	2749	5779	723	.0042528	2021
"SWD"	380	1918	86259	101	545	3217	5802	718	.0044691	2021
"SWD"	380	1919	41789	-9	491	3142	5830	712	.0050584	2021
"SWD"	380	1920	31787	101	437	4165	5876	723	.0056738	2021
"SWD"	380	1921	30890	25	212	2573	5929	734	.0042625	2021
"SWD"	380	1922	45277	30	311	4140	5971	744	.0050676	2021
"SWD"	380	1923	41572	25	271	4958	5997	755	.0048816	2021
"SWD"	380	1924	40568	40	501	5912	6021	767	.0064249	2021
"SWD"	380	1925	42203	30	475	5423	6045	778	.0055859	2021
"SWD"	380	1926	39837	28	495	5332	6064	790	.0054149	2021
"SWD"	380	1927	38436	28	499	7289	6081	804	.0052286	2021
"SWD"	380	1928	35884	38	576	6748	6097	819	.0052519	2021
"SWD"	380	1929	36819	38	694	7955	6113	834	.0053516	2021
"SWD"	380	1930	34787	39	611	7824	6131	849	.0053571	2021
"SWD"	380	1931	33581	32	539	7813	6152	865	.0054638	2021
"SWD"	380	1932	24000	32	528	7749	6176	878	.0059405	2021
"SWD"	380	1933	23003	34	630	8115	6201	891	.0056095	2021
"SWD"	380	1934	33858	-9	862	9052	6222	905	.0059503	2021
"SWD"	380	1935	32589	39	896	9579	6242	918	.0051946	2021
"SWD"	380	1936	40224	30	977	10548	6259	933	.0049594	2021
"SWD"	380	1937	46805	27	1105	12113	6280	947	.0049385	2021
"SWD"	380	1938	72538	41	972	11024	6300	961	.0053306	2021
"SWD"	380	1939	98741	-9	1151	12322	6320	993	.0052774	2021
"SWD"	380	1940	105623	100	1145	8054	6360	1007	.0045936	2021
"SWD"	380	1941	148721	-9	1156	6712	6390	1028	.0045554	2021
"SWD"	380	1942	187429	400	1228	5850	6430	1083	.0057875	2021
"SWD"	380	1943	198234	400	1214	6971	6490	1156	.0055193	2021
"SWD"	380	1944	209843	400	1197	5887	6560	1197	.0050972	2021
"SWD"	380	1945	216314	400	1203	2908	6640	1283	.0050214	2021
"SWD"	380	1946	227619	-9	1203	8325	6720	1368	.0059234	2021
"SWD"	380	1947	231111	-9	1191	11547	6800	1421	.005858	2021
"SWD"	380	1948	224167	-9	1257	13913	6925	1478	.0059829	2021
"SWD"	380	1949	267222	-9	1370	12578	6986	1486	.0059543	2021
"SWD"	380	1950	219691	-9	1437	5543	7047	1495	.004946	2021
"SWD"	380	1951	278185	-9	1504	6314	7099	1504	.0046549	2021
"SWD"	380	1952	344787	-9	1666	6467	7151	1548	.0046514	2021
"SWD"	380	1953	391119	-9	1759	5686	7192	1595	.0044951	2021
"SWD"	380	1954	415039	-9	1840	5841	7235	1642	.0047188	2021
"SWD"	380	1955	437657	-9	2127	5877	7262	1692	.0043987	2021
"SWD"	380	1956	461821	-9	2399	5606	7316	1729	.0044755	2021
"SWD"	380	1957	494297	28	2483	5181	7367	1766	.0039175	2021
"SWD"	380	1958	523100	28	2407	5336	7415	1784	.0039597	2021
