stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,version
FRN,220,2010,51978000,353,15414,256719,63231,22871,.015947869,2021
FRN,220,2011,53475000,239,15780,239654,63582,23017,.014671733,2021
FRN,220,2012,50283000,239,15609,234900,63937,23163,.01417267,2021
FRN,220,2013,52352000,229,15685,237738,63920,23353,.01422869,2021
FRN,220,2014,53080000,222,16143,215970,64191,23483,.013928858,2021
FRN,220,2015,46751000,215,14984,225585,64457,23614,.013420071,2021
FRN,220,2016,47201000,209,14413,232013,64721,23746,.013378492,2021
MNC,221,1993,0,-9,0,128,31,0,3.0506076e-06,2021
MNC,221,1994,0,0,0,124,31,0,2.4629883e-06,2021
MNC,221,1995,0,0,0,133,32,0,2.5590598e-06,2021
MNC,221,1996,0,0,0,142,32,0,2.6027187e-06,2021
MNC,221,1997,0,0,0,140,32,0,2.5544430e-06,2021
MNC,221,1998,0,0,0,151,33,0,2.7053309e-06,2021
MNC,221,1999,0,0,0,144,33,0,2.5774063e-06,2021
MNC,221,2000,0,0,0,147,34,0,2.5739330e-06,2021
MNC,221,2001,0,0,0,147,32,0,2.5001245e-06,2021
MNC,221,2002,0,0,0,146,33,0,2.4552235e-06,2021
MNC,221,2003,0,0,0,152,33,0,2.4297467e-06,2021
MNC,221,2004,0,0,0,157,33,0,2.4009591e-06,2021
MNC,221,2005,0,0,0,157,34,0,2.3658260e-06,2021
MNC,221,2006,0,0,0,151,34,0,2.2525840e-06,2021
MNC,221,2007,0,0,0,154,35,0,2.2651482e-06,2021
MNC,221,2008,0,0,0,156,36,0,2.2573015e-06,2021
MNC,221,2009,0,0,0,143,36,0,2.1498581e-06,2021
MNC,221,2010,0,0,0,147,37,0,2.1151163e-06,2021
MNC,221,2011,0,0,0,137,37,0,1.9841186e-06,2021
MNC,221,2012,0,0,0,133,38,0,1.9343195e-06,2021
MNC,221,2013,0,0,0,138,38,0,1.9467377e-06,2021
MNC,221,2014,-9,0,0,125,38,0,2.1948470e-06,2021
MNC,221,2015,0,0,0,133,38,0,1.8745998e-06,2021
MNC,221,2016,0,0,0,136,38,0,1.8860748e-06,2021
LIE,223,1990,0,0,0,65,29,0,1.7442708e-06,2021
LIE,223,1991,0,0,0,77,29,0,1.8914977e-06,2021
LIE,223,1992,0,0,0,75,30,0,1.8804101e-06,2021
LIE,223,1993,0,0,0,77,30,0,1.8733806e-06,2021
LIE,223,1994,0,0,0,77,31,0,1.8800999e-06,2021
LIE,223,1995,0,0,0,80,31,0,1.8847219e-06,2021
LIE,223,1996,0,0,0,86,31,0,1.9130434e-06,2021
LIE,223,1997,0,0,0,85,32,0,1.9103215e-06,2021
LIE,223,1998,0,0,0,86,32,0,1.9133920e-06,2021
LIE,223,1999,0,0,0,91,32,0,1.9392141e-06,2021
LIE,223,2000,0,0,0,88,33,0,1.8886436e-06,2021
LIE,223,2001,0,0,0,93,33,0,1.9302452e-06,2021
LIE,223,2002,0,0,0,93,34,0,1.9097740e-06,2021
LIE,223,2003,0,0,0,92,34,0,1.8398351e-06,2021
LIE,223,2004,0,0,0,96,34,0,1.8275299e-06,2021
LIE,223,2005,0,0,0,98,35,0,1.8307239e-06,2021
LIE,223,2006,0,0,0,101,35,0,1.8178383e-06,2021
LIE,223,2007,0,0,0,99,35,0,1.7696582e-06,2021
LIE,223,2008,0,0,0,102,36,0,1.7846583e-06,2021
LIE,223,2009,0,0,0,91,36,0,1.6885792e-06,2021
LIE,223,2010,0,0,0,96,36,0,1.6676835e-06,2021
LIE,223,2011,0,0,0,92,36,0,1.5987085e-06,2021
LIE,223,2012,0,0,0,93,37,0,1.5986849e-06,2021
LIE,223,2013,0,0,0,95,37,0,1.5912491e-06,2021
LIE,223,2014,-9,0,0,88,37,0,1.8267067e-06,2021
LIE,223,2015,0,0,0,90,37,0,1.5239369e-06,2021
LIE,223,2016,0,0,0,90,38,0,1.5357467e-06,2021
SWZ,225,1816,-9,0,0,8,1898,0,.0018076844,2021
SWZ,225,1817,-9,0,0,9,1911,0,.0018038654,2021
SWZ,225,1818,-9,0,0,9,1924,0,.0017941785,2021
SWZ,225,1819,-9,0,0,8,1937,0,.0017769408,2021
SWZ,225,1820,-9,0,0,8,1950,0,.0017657866,2021
SWZ,225,1821,-9,0,0,9,1963,0,.0017611724,2021
SWZ,225,1822,-9,0,0,9,1977,0,.0017173977,2021
SWZ,225,1823,-9,0,0,9,1990,0,.0017061704,2021
SWZ,225,1824,-9,0,0,10,2004,0,.0017018334,2021
SWZ,225,1825,-9,0,0,9,2018,0,.0016796991,2021
SWZ,225,1826,-9,0,0,9,2032,0,.0016706175,2021
SWZ,225,1827,-9,0,0,10,2045,0,.0016652574,2021
SWZ,225,1828,-9,0,0,10,2059,0,.0016508556,2021
SWZ,225,1829,-9,0,0,10,2074,0,.0016429931,2021
SWZ,225,1830,-9,0,0,10,2088,0,.0016103057,2021
SWZ,225,1831,-9,0,0,9,2102,0,.0015732609,2021
SWZ,225,1832,-9,0,0,10,2116,0,.0015691309,2021
SWZ,225,1833,-9,0,0,11,2131,0,.0015660652,2021
SWZ,225,1834,-9,0,0,11,2146,0,.0015582854,2021
SWZ,225,1835,-9,0,0,11,2160,0,.0015492908,2021
SWZ,225,1836,-9,0,0,12,2175,0,.0015475738,2021
SWZ,225,1837,-9,0,0,15,2190,0,.0015457901,2021
SWZ,225,1838,-9,0,0,15,2205,0,.0015396696,2021
SWZ,225,1839,-9,0,0,16,2220,0,.0015269001,2021
SWZ,225,1840,-9,0,0,16,2235,0,.0015204435,2021
SWZ,225,1841,-9,0,0,17,2251,0,.0015099023,2021
SWZ,225,1842,-9,0,0,19,2266,0,.0015074521,2021
SWZ,225,1843,-9,0,0,18,2281,0,.0014955929,2021
SWZ,225,1844,-9,0,0,19,2297,0,.001490927,2021
SWZ,225,1845,-9,0,0,21,2313,0,.001487968,2021
SWZ,225,1846,-9,0,0,22,2329,0,.0014830563,2021
SWZ,225,1847,-9,0,0,23,2345,0,.001476193,2021
SWZ,225,1848,-9,0,0,22,2361,0,.0014680732,2021
SWZ,225,1849,-9,0,0,23,2377,0,.0014667801,2021
SWZ,225,1850,-9,0,10,25,2393,0,.0019349427,2021
SWZ,225,1851,-9,0,10,28,2404,0,.0019007326,2021
SWZ,225,1852,-9,0,10,31,2415,0,.0018630113,2021
SWZ,225,1853,44,0,10,34,2427,0,.0015996638,2021
SWZ,225,1854,64,0,10,39,2438,0,.0015484571,2021
SWZ,225,1855,-9,0,10,46,2449,0,.0017493723,2021
SWZ,225,1856,66,0,10,50,2461,0,.0015029352,2021
SWZ,225,1857,56,30,10,52,2472,0,.0029616905,2021
SWZ,225,1858,86,0,10,55,2484,0,.0015724176,2021
SWZ,225,1859,157,0,10,78,2495,0,.0016316671,2021
SWZ,225,1860,147,0,10,114,2507,0,.0010671099,2021
SWZ,225,1861,150,0,10,160,2522,0,.0010535091,2021
SWZ,225,1862,129,0,10,177,2538,0,.0010253877,2021
SWZ,225,1863,131,0,10,177,2553,0,.001000376,2021
SWZ,225,1864,136,0,10,216,2569,0,.0010100169,2021
SWZ,225,1865,164,0,10,263,2584,0,.0011625616,2021
SWZ,225,1866,212,0,10,260,2600,0,.0011817648,2021
SWZ,225,1867,95,0,10,254,2616,0,.0010435481,2021
SWZ,225,1868,97,0,10,290,2632,0,.0010684002,2021
SWZ,225,1869,102,0,10,280,2648,0,.0010457746,2021
SWZ,225,1870,87,0,10,342,2664,0,.0010335607,2021
SWZ,225,1871,103,0,10,424,2680,0,.0010979146,2021
SWZ,225,1872,114,0,10,486,2697,0,.0011348487,2021
SWZ,225,1873,142,0,10,475,2715,0,.0011261354,2021
SWZ,225,1874,148,0,10,469,2733,0,.0011418834,2021
SWZ,225,1875,364,0,10,486,2750,0,.0013747151,2021
SWZ,225,1876,586,0,10,568,2768,0,.0015607255,2021
SWZ,225,1877,644,0,10,540,2786,0,.0015309621,2021
SWZ,225,1878,594,0,10,517,2803,0,.001484673,2021
SWZ,225,1879,622,0,10,551,2821,0,.0016013804,2021
SWZ,225,1880,587,0,10,636,2839,0,.0015598831,2021
SWZ,225,1881,625,0,10,596,2853,0,.0015184457,2021
SWZ,225,1882,661,0,10,659,2863,0,.0015289107,2021
SWZ,225,1883,701,0,10,729,2874,0,.0016234604,2021
SWZ,225,1884,701,0,10,749,2885,0,.0015844619,2021
SWZ,225,1885,722,0,10,779,2896,0,.0016078498,2021
SWZ,225,1886,722,0,10,795,2907,0,.0016136898,2021
SWZ,225,1887,726,0,10,860,2918,0,.0015836491,2021
SWZ,225,1888,807,0,10,878,2929,104,.001905244,2021
SWZ,225,1889,880,0,10,970,2940,112,.0020209667,2021
SWZ,225,1890,1430,0,10,1114,2951,122,.0024498098,2021
SWZ,225,1891,1270,0,10,1339,2965,132,.0024505523,2021
SWZ,225,1892,1190,0,10,1321,3002,144,.002396971,2021
SWZ,225,1893,1270,0,10,1098,3040,156,.0023919344,2021
SWZ,225,1894,969,0,10,1366,3077,169,.002218042,2021
SWZ,225,1895,912,0,10,1465,3114,184,.0021883668,2021
SWZ,225,1896,916,0,10,1604,3151,199,.0022369709,2021
SWZ,225,1897,919,0,10,1692,3188,216,.0021818317,2021
SWZ,225,1898,1051,0,10,1808,3226,235,.0022124024,2021
SWZ,225,1899,1090,0,10,1950,3263,255,.0022350643,2021
SWZ,225,1900,1126,0,0,2158,3300,277,.002160599,2021
SWZ,225,1901,1125,0,0,1974,3341,291,.0021379127,2021
SWZ,225,1902,1130,0,0,1994,3384,306,.0021611466,2021
SWZ,225,1903,1130,0,0,2158,3428,323,.0021912132,2021
SWZ,225,1904,1162,0,0,2267,3472,340,.0021682198,2021
SWZ,225,1905,1229,0,0,2371,3516,358,.0020713487,2021
SWZ,225,1906,1299,0,0,2620,3560,376,.0022275695,2021
SWZ,225,1907,1568,0,0,3037,3604,396,.0024374893,2021
SWZ,225,1908,1566,0,0,3040,3647,417,.0024634337,2021
SWZ,225,1909,1593,0,0,3063,3691,439,.0024319843,2021
SWZ,225,1910,1606,0,0,2959,3735,463,.0024120582,2021
SWZ,225,1911,1705,0,0,3269,3776,487,.0024345624,2021
SWZ,225,1912,1750,0,0,3327,3819,513,.0024300939,2021
SWZ,225,1913,1756,0,0,3511,3864,540,.0023435289,2021
SWZ,225,1914,2351,0,0,3191,3897,558,.0019303259,2021
SWZ,225,1915,3984,250,0,3376,3883,564,.0033519,2021
SWZ,225,1916,4238,250,0,3208,3883,572,.0033284109,2021
SWZ,225,1917,5611,250,0,2310,3888,587,.0030955758,2021
SWZ,225,1918,7894,250,0,2171,3880,596,.0031428121,2021
SWZ,225,1919,8521,0,0,1789,3869,595,.0017871181,2021
SWZ,225,1920,9306,0,0,3089,3877,602,.0019978585,2021
SWZ,225,1921,11591,0,0,2021,3876,608,.0019894696,2021
SWZ,225,1922,15430,0,0,2710,3874,615,.0021801586,2021
SWZ,225,1923,15813,0,0,3320,3883,622,.0022380874,2021
SWZ,225,1924,14479,0,0,3210,3896,629,.002320521,2021
SWZ,225,1925,16942,0,0,3356,3910,636,.0022731016,2021
SWZ,225,1926,16877,0,0,3377,3932,643,.0022523883,2021
SWZ,225,1927,16669,0,0,3868,3956,650,.0021558935,2021
SWZ,225,1928,16540,0,0,3936,3988,658,.0020400314,2021
SWZ,225,1929,16224,0,0,4454,4022,665,.0020039701,2021
SWZ,225,1930,18258,0,0,4163,4051,673,.0019946003,2021
SWZ,225,1931,17868,0,0,4351,4080,685,.002053228,2021
SWZ,225,1932,18233,0,0,4394,4102,698,.0022461878,2021
SWZ,225,1933,17467,0,0,4316,4122,712,.0021354356,2021
SWZ,225,1934,28284,0,0,4373,4140,721,.0021457032,2021
SWZ,225,1935,31243,0,0,4385,4155,723,.0019770744,2021
SWZ,225,1936,30776,0,0,4494,4168,723,.0019426788,2021
SWZ,225,1937,23914,0,0,4889,4180,725,.0017376302,2021
SWZ,225,1938,28669,0,5,4795,4192,730,.0016836845,2021
SWZ,225,1939,41256,0,0,5456,4206,738,.001676227,2021
SWZ,225,1940,48633,650,40,4073,4226,744,.0064367848,2021
SWZ,225,1941,55174,525,74,3394,4254,749,.0050953985,2021
SWZ,225,1942,60984,525,82,3014,4286,753,.0042009577,2021
SWZ,225,1943,69114,525,92,3116,4323,798,.0038365838,2021
SWZ,225,1944,74633,525,113,2500,4364,834,.0034552293,2021
SWZ,225,1945,85296,525,107,1463,4412,889,.0031389312,2021
SWZ,225,1946,90684,0,34,3338,4467,910,.0017784158,2021
SWZ,225,1947,88111,0,102,4761,4524,930,.0018904764,2021
SWZ,225,1948,96964,0,120,5183,4608,951,.0019677039,2021
SWZ,225,1949,110776,0,124,4472,4639,961,.0018529025,2021
SWZ,225,1950,117442,0,130,5474,4694,967,.0019311793,2021
SWZ,225,1951,155317,0,144,6484,4749,981,.0018853561,2021
SWZ,225,1952,201419,0,156,6160,4815,999,.0017988206,2021
SWZ,225,1953,180863,0,157,5891,4878,1012,.0016770014,2021
SWZ,225,1954,160448,0,150,6728,4929,1023,.0016661808,2021
SWZ,225,1955,174988,0,166,7394,4980,1037,.0016005257,2021
SWZ,225,1956,159160,0,171,8740,5045,1052,.0015855202,2021
SWZ,225,1957,217036,0,234,9080,5126,1067,.0016817458,2021
SWZ,225,1958,235473,0,244,8778,5199,1079,.0016639627,2021
SWZ,225,1959,225627,0,251,9006,5259,1092,.0015849854,2021
SWZ,225,1960,213740,0,275,10686,5362,1105,.0015820101,2021
SWZ,225,1961,254588,29,297,11287,5434,1121,.0018668227,2021
SWZ,225,1962,292864,29,318,12238,5574,1137,.0018680911,2021
SWZ,225,1963,304700,20,322,15370,5694,1132,.001856369,2021
SWZ,225,1964,352491,20,345,14972,5789,1132,.0018363384,2021
SWZ,225,1965,367555,20,347,16496,5856,1126,.0018508808,2021
SWZ,225,1966,404354,25,428,17554,5918,1119,.0018696871,2021
SWZ,225,1967,409059,25,445,18242,5992,1118,.0018191553,2021
SWZ,225,1968,413179,25,453,10194,6068,1118,.0014937371,2021
SWZ,225,1969,439098,25,500,10848,6136,1117,.0014812809,2021
SWZ,225,1970,455998,25,524,11602,6267,1106,.0014449768,2021
SWZ,225,1971,539887,25,532,11337,6324,1108,.0014652822,2021
SWZ,225,1972,635195,25,543,11065,6385,1091,.0014535009,2021
SWZ,225,1973,791410,25,584,13222,6431,1090,.0015134775,2021
SWZ,225,1974,926056,25,593,13290,6443,1055,.0014957142,2021
SWZ,225,1975,1089761,25,420,11295,6405,1037,.0014219007,2021
SWZ,225,1976,1297008,25,545,10794,6346,1022,.0014681616,2021
SWZ,225,1977,1293946,19,656,11337,6327,1021,.0014006677,2021
SWZ,225,1978,1762304,19,651,11222,6333,1005,.0014723284,2021
SWZ,225,1979,2053888,23,886,11928,6351,985,.0015606496,2021
SWZ,225,1980,2087289,23,929,11702,6319,979,.0015006763,2021
SWZ,225,1981,1912036,23,934,11626,6354,988,.0014136212,2021
SWZ,225,1982,2036541,23,835,12261,6391,981,.0013911484,2021
SWZ,225,1983,2055144,28,835,13644,6419,971,.001407298,2021
SWZ,225,1984,1958470,25,978,13958,6442,961,.0013605511,2021
SWZ,225,1985,2087000,23,987,14015,6470,951,.0013807723,2021
SWZ,225,1986,2650000,21,1075,14603,6504,944,.0014637923,2021
SWZ,225,1987,3230000,20,866,14780,6545,941,.0014603543,2021
SWZ,225,1988,3760000,23,988,14912,6593,936,.0015537275,2021
SWZ,225,1989,3180000,17,1064,14104,6647,935,.0015444489,2021
SWZ,225,1990,4100000,22,1105,14914,6712,934,.0016979071,2021
SWZ,225,1991,3800000,22,955,17637,6800,939,.001685912,2021
SWZ,225,1992,3700000,31,1050,16967,6875,987,.0018206025,2021
SWZ,225,1993,3969000,35,1260,17552,6938,1036,.0019965882,2021
SWZ,225,1994,4200000,39,1098,17759,6994,1084,.001948853,2021
SWZ,225,1995,4952000,39,739,18056,7041,1083,.0019893025,2021
SWZ,225,1996,4672000,39,700,19468,7072,1231,.0019307768,2021
SWZ,225,1997,3837000,39,789,18580,7089,1147,.0017770461,2021
SWZ,225,1998,3700000,39,800,18998,7299,1063,.0017652722,2021
SWZ,225,1999,3108000,39,800,19467,7344,1015,.0016278867,2021
SWZ,225,2000,2924000,28,1000,18930,7386,966,.001501797,2021
SWZ,225,2001,2840000,27,1000,19509,7227,918,.0014634408,2021
SWZ,225,2002,3016000,28,1000,19570,7242,2725,.0016736328,2021
SWZ,225,2003,3486000,28,1000,19641,7289,2747,.0016494236,2021
SWZ,225,2004,3921000,16,1000,20671,7345,2769,.0015430377,2021
SWZ,225,2005,3606000,4,1158,20535,7409,2791,.0014084385,2021
SWZ,225,2006,3473000,4,1252,21436,7482,2813,.0013522418,2021
SWZ,225,2007,3526000,4,1264,20238,7565,2835,.0012820467,2021
SWZ,225,2008,4110000,23,1312,21364,7653,2858,.001468088,2021
SWZ,225,2009,4075000,23,934,20648,7743,2880,.0013992577,2021
SWZ,225,2010,4111000,22,1320,21140,7831,2903,.0013938954,2021
SWZ,225,2011,5431000,26,1400,20101,7915,2927,.0015315239,2021
SWZ,225,2012,4591000,25,1450,19341,7997,2950,.0014244786,2021
SWZ,225,2013,5038000,23,1530,21822,8133,3180,.0014886232,2021
SWZ,225,2014,5260000,23,1475,20820,8230,3217,.0014810299,2021
SWZ,225,2015,4834000,21,1475,18217,8320,3255,.0014274875,2021
SWZ,225,2016,4720000,21,1500,18751,8402,3294,.0014193353,2021
SPN,230,1816,6512,125,10,0,11073,221,.046393115,2021
SPN,230,1817,4703,126,10,0,11156,228,.042420778,2021
SPN,230,1818,4681,126,10,0,11241,234,.044029813,2021
SPN,230,1819,4552,127,10,0,11326,241,.042777225,2021
SPN,230,1820,4406,146,10,0,11411,248,.042795278,2021
SPN,230,1821,1692,165,10,0,11498,255,.034272246,2021
SPN,230,1822,-9,158,10,0,11584,262,.032343104,2021
SPN,230,1823,-9,114,10,0,11672,269,.029989449,2021
SPN,230,1824,-9,93,10,0,11760,277,.026790705,2021
SPN,230,1825,-9,93,20,0,11849,285,.028657101,2021
SPN,230,1826,-9,92,20,0,11939,293,.029690003,2021
SPN,230,1827,-9,92,20,0,12029,301,.028541436,2021
SPN,230,1828,-9,91,20,0,12120,310,.028379247,2021
SPN,230,1829,2898,87,20,0,12212,319,.033772226,2021
SPN,230,1830,1123,83,20,1,12304,328,.025803164,2021
SPN,230,1831,542,130,20,1,12397,337,.02592843,2021
SPN,230,1832,758,89,20,1,12491,347,.024465896,2021
SPN,230,1833,1003,60,20,2,12585,357,.023139449,2021
SPN,230,1834,1147,110,20,2,12681,367,.027767902,2021
SPN,230,1835,1168,101,30,2,12776,377,.028091883,2021
SPN,230,1836,1213,95,30,8,12873,388,.026519191,2021
SPN,230,1837,2134,89,30,14,12970,399,.029902302,2021
SPN,230,1838,2506,84,30,9,13068,410,.03018813,2021
SPN,230,1839,2964,79,30,38,13167,422,.030361401,2021
SPN,230,1840,2768,79,30,34,13267,434,.028354596,2021
SPN,230,1841,2402,86,30,66,13367,447,.027543141,2021
SPN,230,1842,2049,92,30,94,13468,459,.027146421,2021
SPN,230,1843,1862,100,30,100,13570,472,.027024513,2021
SPN,230,1844,1708,107,40,106,13673,486,.027538311,2021
SPN,230,1845,1572,113,40,143,13776,500,.02776525,2021
SPN,230,1846,1919,121,38,146,13880,514,.027495656,2021
SPN,230,1847,2503,121,38,138,13985,528,.028826362,2021
SPN,230,1848,3510,120,38,161,14091,543,.030083882,2021
SPN,230,1849,3617,118,38,178,14197,559,.029859666,2021
SPN,230,1850,3931,117,38,246,14305,575,.030798828,2021
SPN,230,1851,3905,114,33,258,14413,591,.031282056,2021
SPN,230,1852,3840,110,33,276,14522,608,.029924113,2021
SPN,230,1853,3799,105,33,327,14632,625,.028813148,2021
SPN,230,1854,3826,103,33,307,14742,643,.02389068,2021
SPN,230,1855,3884,92,33,298,14854,661,.022323659,2021
SPN,230,1856,4012,104,35,375,14966,680,.0229687,2021
SPN,230,1857,4911,120,35,420,15079,700,.028493252,2021
SPN,230,1858,5351,123,35,447,15530,720,.030112812,2021
SPN,230,1859,4405,124,35,615,15580,740,.026724456,2021
SPN,230,1860,4913,125,35,753,15640,761,.021951724,2021
SPN,230,1861,4939,123,35,772,15700,783,.019012036,2021
SPN,230,1862,4284,117,48,915,15750,805,.018166743,2021
SPN,230,1863,4716,109,45,966,15810,828,.017803475,2021
SPN,230,1864,5211,118,51,943,15860,852,.017674536,2021
SPN,230,1865,5190,124,50,973,15920,876,.021129759,2021
SPN,230,1866,4987,107,39,922,15980,901,.020437209,2021
SPN,230,1867,4867,109,42,1007,16030,926,.020460865,2021
SPN,230,1868,4869,98,43,1022,16090,953,.020238383,2021
SPN,230,1869,5331,102,34,1011,16140,980,.021259142,2021
SPN,230,1870,5762,124,54,1227,16200,713,.019300269,2021
SPN,230,1871,4776,97,54,1200,15920,735,.016831055,2021
SPN,230,1872,7223,97,56,1344,15980,758,.021615224,2021
SPN,230,1873,10056,100,43,1325,16030,781,.023910617,2021
SPN,230,1874,11604,103,38,1291,16090,805,.025599005,2021
SPN,230,1875,9841,111,37,1408,16140,829,.023910407,2021
SPN,230,1876,7099,104,44,1471,16200,855,.019213278,2021
SPN,230,1877,6981,104,47,1542,16590,881,.01855039,2021
SPN,230,1878,6821,150,67,1532,16680,1026,.020572824,2021
SPN,230,1879,6718,154,69,1557,16770,1043,.022236153,2021
SPN,230,1880,6605,159,86,1774,16860,1057,.02228803,2021
SPN,230,1881,6511,160,114,2290,16950,1071,.021909779,2021
SPN,230,1882,6435,157,120,2407,17040,1086,.021392867,2021
SPN,230,1883,6616,154,140,2356,17140,1097,.022139732,2021
SPN,230,1884,7049,150,124,2420,17230,1115,.021768225,2021
SPN,230,1885,7694,176,159,2320,17320,1146,.023436245,2021
SPN,230,1886,7701,153,148,2485,17420,1174,.02250232,2021
SPN,230,1887,7758,153,134,2469,17510,1190,.021838108,2021
SPN,230,1888,6957,149,186,2586,17600,1225,.020374503,2021
SPN,230,1889,7012,146,179,2762,17680,1262,.020327594,2021
SPN,230,1890,7040,139,192,2991,17760,1300,.019773912,2021
SPN,230,1891,6655,137,197,3242,17840,1339,.019665936,2021
SPN,230,1892,5933,131,193,3334,17920,1379,.018829832,2021
SPN,230,1893,6193,133,232,3326,18000,1421,.019203313,2021
SPN,230,1894,5237,136,243,3604,18080,1464,.018440694,2021
SPN,230,1895,4855,150,236,3488,18160,1508,.018094925,2021
SPN,230,1896,5091,149,261,3890,18240,1553,.018368188,2021
SPN,230,1897,5324,154,317,3953,18320,1579,.018030534,2021
SPN,230,1898,5939,153,262,3938,18400,1606,.017012449,2021
SPN,230,1899,5869,132,296,4467,18480,1613,.016421596,2021
SPN,230,1900,5547,111,199,4703,18530,1676,.014750766,2021
SPN,230,1901,5181,114,168,4988,18600,1641,.014290716,2021
SPN,230,1902,5192,112,166,5134,18720,1662,.014104389,2021
SPN,230,1903,5132,112,193,5088,18850,1683,.014084276,2021
SPN,230,1904,5711,112,201,5426,18990,1704,.01406482,2021
SPN,230,1905,5138,113,247,5722,19120,1726,.012588767,2021
SPN,230,1906,5927,113,280,5827,19250,1748,.013708876,2021
SPN,230,1907,6079,132,325,6002,19390,1770,.014558038,2021
SPN,230,1908,7150,111,297,6296,19520,1793,.014454043,2021
SPN,230,1909,9241,111,254,6498,19660,1815,.014516886,2021
SPN,230,1910,8477,137,261,6304,19790,1839,.014651992,2021
SPN,230,1911,9109,147,286,6321,19930,1862,.014743097,2021
SPN,230,1912,9578,145,297,6830,20060,1885,.014705612,2021
SPN,230,1913,13988,145,242,7400,20200,1909,.014811927,2021
SPN,230,1914,99874,162,356,7300,20330,1997,.014107997,2021
SPN,230,1915,110523,175,387,6657,20470,2062,.0099360738,2021
SPN,230,1916,121452,189,323,7718,20610,2176,.0099355737,2021
SPN,230,1917,129847,198,470,7074,20740,2263,.010066836,2021
SPN,230,1918,135413,212,303,7559,20880,2358,.009875467,2021
SPN,230,1919,149321,224,241,7089,21020,2410,.012835686,2021
SPN,230,1920,151998,236,232,6417,21160,2487,.015270649,2021
SPN,230,1921,155968,207,306,6586,21300,2567,.016228182,2021
SPN,230,1922,154953,235,231,6516,21520,2648,.016951175,2021
SPN,230,1923,149884,199,463,7762,21740,2733,.017776504,2021
