Entity,Year,palm_production,palm_kernel_production,palm_area,sunflower_production,sunflower_area,rapeseed_production,rapeseed_area,soybean_production,soybean_area,olive_production,olive_area,coconut_production,coconut_area,groundnut_production,groundnut_area,cottonseed_production,cottonseed_area,sesame_production,sesame_area
French Polynesia,1977,,,,,,,,,,,,9126,22000,,,,,,
French Polynesia,1978,,,,,,,,,,,,7851,20000,,,,,,
French Polynesia,1979,,,,,,,,,,,,9083,22000,,,,,,
French Polynesia,1980,,,,,,,,,,,,11856,30000,,,,,,
French Polynesia,1981,,,,,,,,,,,,10000,25000,,,,,,
French Polynesia,1982,,,,,,,,,,,,11866,30000,,,,,,
French Polynesia,1983,,,,,,,,,,,,7954,18000,,,,,,
French Polynesia,1984,,,,,,,,,,,,6399,15000,,,,,,
French Polynesia,1985,,,,,,,,,,,,7563,20000,,,,,,
French Polynesia,1986,,,,,,,,,,,,9073,20000,,,,,,
French Polynesia,1987,,,,,,,,,,,,9243,19000,,,,,,
French Polynesia,1988,,,,,,,,,,,,6656,20000,,,,,,
French Polynesia,1989,,,,,,,,,,,,6716,20000,,,,,,
French Polynesia,1990,,,,,,,,,,,,7984,20164,,,,,,
French Polynesia,1991,,,,,,,,,,,,6916,20426,,,,,,
French Polynesia,1992,,,,,,,,,,,,5991,20625,,,,,,
French Polynesia,1993,,,,,,,,,,,,6024,20344,,,,,,
French Polynesia,1994,,,,,,,,,,,,5380,20542,,,,,,
French Polynesia,1995,,,,,,,,,,,,6620,22169,,,,,,
French Polynesia,1996,,,,,,,,,,,,6260,20862,,,,,,
French Polynesia,1997,,,,,,,,,,,,6386,20423,,,,,,
French Polynesia,1998,,,,,,,,,,,,3586,15000,,,,,,
French Polynesia,1999,,,,,,,,,,,,4287,16000,,,,,,
French Polynesia,2000,,,,,,,,,,,,5526,19000,,,,,,
French Polynesia,2001,,,,,,,,,,,,4814,18000,,,,,,
French Polynesia,2002,,,,,,,,,,,,5691,20000,,,,,,
French Polynesia,2003,,,,,,,,,,,,5611,20017,,,,,,
French Polynesia,2004,,,,,,,,,,,,4608,18986,,,,,,
French Polynesia,2005,,,,,,,,,,,,5661,22000,,,,,,
French Polynesia,2006,,,,,,,,,,,,5624,20000,,,,,,
French Polynesia,2007,,,,,,,,,,,,5285,22437,,,,,,
French Polynesia,2008,,,,,,,,,,,,5595,21463,,,,,,
French Polynesia,2009,,,,,,,,,,,,6879,18893,,,,,,
French Polynesia,2010,,,,,,,,,,,,4461,20340,,,,,,
French Polynesia,2011,,,,,,,,,,,,6456,22000,,,,,,
French Polynesia,2012,,,,,,,,,,,,6992,22000,,,,,,
French Polynesia,2013,,,,,,,,,,,,6099,22000,,,,,,
French Polynesia,2014,,,,,,,,,,,,7250,21892,,,,,,
French Polynesia,2015,,,,,,,,,,,,8301,20779,,,,,,
French Polynesia,2016,,,,,,,,,,,,9364,21988,,,,,,
French Polynesia,2017,,,,,,,,,,,,9453,22383,,,,,,
French Polynesia,2018,,,,,,,,,,,,5792,23031,,,,,,
French Polynesia,2019,,,,,,,,,,,,6731,23396,,,,,,
French Polynesia,2020,,,,,,,,,,,,,23511,,,,,,
Gabon,1961,1500,,1600,,,,,,,,,,,,3000,,,,
Gabon,1962,1500,,1600,,,,,,,,,,,,3000,,,,
Gabon,1963,1600,,1600,,,,,,,,,,,,3000,,,,
Gabon,1964,1900,,2100,,,,,,,,,,,,3000,,,,
Gabon,1965,2600,,2200,,,,,,,,,,,,3000,,,,
Gabon,1966,2400,,2100,,,,,,,,,,,,3000,,,,
Gabon,1967,2500,,2100,,,,,,,,,,,,3000,,,,
Gabon,1968,2900,,2100,,,,,,,,,,,,3000,,,,
Gabon,1969,2400,,2100,,,,,,,,,,,,3000,,,,
Gabon,1970,2200,,2100,,,,,,,,,,,,3000,,,,
Gabon,1971,2400,,2100,,,,,,,,,,,,3000,,,,
Gabon,1972,2400,,2100,,,,,,,,,,,,2000,,,,
Gabon,1973,2400,,2100,,,,,,,,,,,,2000,,,,
Gabon,1974,2500,,2100,,,,,,,,,,,,3500,,,,
Gabon,1975,2000,,2000,,,,,,,,,,,,4700,,,,
Gabon,1976,2000,,2000,,,,,,,,,,,,5300,,,,
Gabon,1977,1600,,1600,,,,,,,,,,,,6000,,,,
Gabon,1978,1400,,1600,,,,,,,,,,,,6300,,,,
Gabon,1979,1600,,1600,,,,,,,,,,,,7000,,,,
Gabon,1980,2000,,2000,,,,,,,,,,,,7500,,,,
Gabon,1981,1800,,2000,,,,,,,,,,,,8000,,,,
Gabon,1982,1800,,2000,,,,,,,,,,,,8500,,,,
Gabon,1983,3000,,2400,,,,,,,,,,,,9000,,,,
Gabon,1984,3200,,2500,,,,,,,,,,,,10000,,,,
Gabon,1985,3060,,2500,,,,,,1600,,,,,,11000,,,,
Gabon,1986,4500,,2600,,,,,,2900,,,,,,11000,,,,
Gabon,1987,4746,,2600,,,,,,2100,,,,,,13500,,,,
Gabon,1988,4616,,2600,,,,,,2700,,,,,,15000,,,,
Gabon,1989,2529,,2000,,,,,,2600,,,,,,15000,,,,
Gabon,1990,4324,,2400,,,,,,3100,,,,,,16261,,,,
Gabon,1991,6969,,3500,,,,,,2100,,,,,,16000,,,,
Gabon,1992,6848,,3500,,,,,,2300,,,,,,15000,,,,
Gabon,1993,8010,,4000,,,,,,2200,,,,,,15500,,,,
Gabon,1994,7576,,4000,,,,,,1700,,,,,,16000,,,,
Gabon,1995,7405,,4000,,,,,,1996,,,,,,16043,,,,
Gabon,1996,6721,,4000,,,,,,1800,,,,,,16313,,,,
Gabon,1997,7000,,4000,,,,,,1900,,,,,,16500,,,,
Gabon,1998,6400,,4000,,,,,,2000,,,,,,16700,,,,
Gabon,1999,6245,,4000,,,,,,2100,,,,,,17000,,,,
Gabon,2000,6316,,4000,,,,,,2372,,,,,,18000,,,,
Gabon,2001,6343,,4000,,,,,,2422,,,,,,17000,,,,
Gabon,2002,6672,,4000,,,,,,2528,,,,,,18000,,,,
Gabon,2003,6830,,4000,,,,,,2638,,,,,,17000,,,,
Gabon,2004,7081,,4000,,,,,,2757,,,,,,16486,,,,
Gabon,2005,7308,,4000,,,,,,3005,,,,,,16457,,,,
Gabon,2006,7605,,4000,,,,,,3146,,,,,,16709,,,,
Gabon,2007,6700,,4200,,,,,,3284,,,,,,17644,,,,
Gabon,2008,6728,,4200,,,,,,3432,,,,,,19537,,,,
Gabon,2009,4000,,4200,,,,,,3618,,,,,,17533,,,,
Gabon,2010,2301,,4200,,,,,735,3816,,,,,,19522,,,,
Gabon,2011,3000,,4200,,,,,785,4000,,,,,,21512,,,,
Gabon,2012,3200,,4200,,,,,807,4200,,,,,,22920,,,,
Gabon,2013,3200,,4200,,,,,925,4500,,,,,,24506,,,,
Gabon,2014,2589,,4281,,,,,1129,4816,,,,,,26063,,,,
Gabon,2015,2589,,4784,,,,,1010,4440,,,,,,28903,,,,
Gabon,2016,2589,,5234,,,,,1062,4448,,,,,,28039,,,,
Gabon,2017,2589,,5510,,,,,1127,4641,,,,,,33941,,,,
Gabon,2018,3150,,6015,,,,,992,4657,,,,,,31079,,,,
Gabon,2019,2501,,6191,,,,,925,4726,,,,,,32777,,,,
Gabon,2020,,,6661,,,,,,4794,,,,,,34938,,,,
Gambia,1961,1700,,2500,,,,,,,,,,,5911,90000,,,,
Gambia,1962,1800,,2500,,,,,,,,,,,2773,90000,,,,
Gambia,1963,1600,,2500,,,,,,,,,,,12294,100000,,,,
Gambia,1964,1700,,2500,,,,,,,,,,,17517,100000,,,,
Gambia,1965,2100,,3000,,,,,,,,,,,21130,100000,,,,
Gambia,1966,2100,,3000,,,,,,,,,,,24967,100000,,,,
Gambia,1967,2100,,3000,,,,,,,,,,,21239,88000,,,,
Gambia,1968,2100,,3000,,,,,,,,,,,26171,88000,,,,
Gambia,1969,2000,,3000,,,,,,,,,,,11355,85000,,,,
Gambia,1970,2000,,3000,,,,,,,,,,,17997,87000,,11,,
Gambia,1971,2000,,3000,,,,,,,,,,,24919,95000,,40,,
Gambia,1972,2000,,3000,,,,,,,,,,,13061,85000,,80,,
Gambia,1973,2200,,3000,,,,,,,,,,,30986,104817,,200,,
Gambia,1974,2500,,3500,,,,,,,,,,,21948,104000,,300,,
Gambia,1975,2600,,3500,,,,,,,,,,,15729,98000,,451,,
Gambia,1976,3000,,4000,,,,,,,,,,,11694,105000,,928,,
Gambia,1977,3000,,4000,,,,,,,,,,,7024,102000,,2338,,
Gambia,1978,3000,,3500,,,,,,,,,,,28024,106000,,1746,,
Gambia,1979,3000,,3500,,,,,,,,,,,1926,67800,,1204,,
Gambia,1980,3000,,3800,,,,,,,,,,,734,68900,,1953,,
Gambia,1981,3000,,3800,,,,,,,,,,,26028,80700,,2565,,
Gambia,1982,2500,,3500,,,,,,,,,,,31370,95000,,2760,,
Gambia,1983,2500,,3500,,,,,,,,,,,9079,97200,,1235,,
Gambia,1984,2500,,3500,,,,,,,,,,,17998,91400,,3232,,
Gambia,1985,2500,,3500,,,,,,,,,,,11205,58500,,4603,,
Gambia,1986,2500,,3500,,,,,,,,,,,25118,80400,,2214,,
Gambia,1987,2500,,3500,,,,,,,,,,,28670,95010,,1165,,
Gambia,1988,2500,,3500,,,,,,,,,,,17543,94760,,2697,,
Gambia,1989,2500,,3500,,,,,,,,,,,27239,86067,,4048,,
Gambia,1990,2732,,3500,,,,,,,,,,,18237,89480,,3678,,2500
Gambia,1991,2832,,3500,,,,,,,,,,,16071,79850,,2718,,3425
Gambia,1992,2984,,3500,,,,,,,,,,,10157,64595,,3006,,3382
Gambia,1993,3032,,3500,,,,,,,,,,,10264,63187,,3296,,3402
Gambia,1994,3075,,3500,,,,,,,,,,,9134,75081,,4313,,3194
Gambia,1995,3101,,3500,,,,,,,,,,,4234,78086,,3787,,3314
Gambia,1996,2916,,3500,,,,,,,,,,,3521,64413,,3049,,2844
Gambia,1997,2902,,3500,,,,,,,,,,,19521,70458,,2506,,6419
Gambia,1998,3065,,3500,,,,,,,,,,,12512,70480,,1556,,4383
Gambia,1999,3227,,3500,,,,,,,,,,,31085,99128,,535,,7000
Gambia,2000,3182,,3500,,,,,,,,,,,29581,118100,,467,,10287
Gambia,2001,3095,,3500,,,,,,,,,,,32927,138888,,500,,6968
Gambia,2002,2000,,3500,,,,,,,,,,,5878,105607,,1217,,7000
Gambia,2003,2500,,3500,,,,,,,,,,,23041,107937,,1300,,6802
Gambia,2004,2753,,3500,,,,,,,,,,,23772,116627,,1316,,6846
Gambia,2005,2787,,3500,,,,,,,,,,,21077,105000,,1334,,6759
Gambia,2006,3077,,3500,,,,,,,,,,,23000,110000,,1343,,6681
Gambia,2007,2550,,3600,,,,,,,,,,,11500,117591,,1400,,7100
Gambia,2008,2500,,3500,,,,,,,,,,,16000,133703,,1544,,7100
Gambia,2009,2950,,3500,,,,,,,,,,,18800,148331,,1559,,6883
Gambia,2010,3000,,3500,,,,,,,,,,,20000,135500,,1519,,6932
Gambia,2011,3000,,3500,,,,,,,,,,,24000,111924,,1590,,7778
Gambia,2012,3000,,3500,,,,,,,,,,,12000,116507,,1475,,7988
Gambia,2013,3000,,3500,,,,,,,,,,,18800,100305,,1493,,1582
Gambia,2014,4200,,3507,,,,,,,,,,,15200,81026,,1586,,2074
Gambia,2015,4200,,3509,,,,,,,,,,,12800,109452,,1546,,3230
Gambia,2016,4200,,3510,,,,,,,,,,,12800,116853,,1526,,2295
Gambia,2017,4200,,3510,,,,,,,,,,,12000,116184,,1553,,2533
Gambia,2018,4200,,3509,,,,,,,,,,,18000,117130,,1541,,2686
Gambia,2019,4150,,3510,,,,,,,,,,,18000,115000,,1540,,2505
Gambia,2020,,,3510,,,,,,,,,,,,115000,,1545,,2575
Georgia,2010,,,,7500,9000,,,,377,,,,,,193,,,,
Georgia,2011,,,,4500,15000,,,,748,,,,,,212,,,,
Georgia,2012,,,,7000,16000,,,,687,,,,,,215,,,,
Georgia,2013,,,,8000,17000,,,,653,,,,,,218,,,,
Georgia,2014,,,,1294,2200,,,,652,,,,,,223,,,,
Georgia,2015,,,,675,6100,,,,631,,,,,,242,,,,
Georgia,2016,,,,208,3600,,,,620,,,,,,227,,,,
Georgia,2017,,,,471,4300,,,,608,,,,,,231,,,,
Georgia,2018,,,,315,2900,,,,615,,,,,,233,,,,
Georgia,2019,,,,535,2500,,,,604,,,,,,230,,,,
Georgia,1992,,,,,12400,,,,1900,,,,,,100,,,,
Georgia,1993,,,,,13974,,,,1100,,,,,,100,,,,
Georgia,1994,,,,,18000,,,,700,,,,,,100,,,,
Georgia,1995,,,,,35500,,,,1000,,,,,,100,,,,
Georgia,1996,,,,,33300,,,,700,,,,,,100,,,,
Georgia,1997,,,,,35300,,,,700,,,,,,100,,,,
Georgia,1998,,,,,46722,,,,1997,,,,,,100,,,,
Georgia,1999,,,,,65800,,,,1918,,,,,,423,,,,
Georgia,2000,,,,,11304,,,,1493,,,,,,405,,,,
Georgia,2001,,,,,43031,,,,1623,,,,,,343,,,,
Georgia,2002,,,,,36738,,,,1296,,,,,,400,,,,
Georgia,2003,,,,,44269,,,,1414,,,,,,190,,,,
Georgia,2004,,,,,32069,,,,1890,,,,,,315,,,,
Georgia,2005,,,,,37100,,,,1500,,,,,,442,,,,
Georgia,2006,,,,,22200,,,,1100,,,,,,100,,,,
Georgia,2007,,,,,22300,,,,1000,,,,,,28,,,,
Georgia,2008,,,,,29300,,,,800,,,,,,30,,,,
Georgia,2009,,,,,9000,,,,500,,,,,,161,,,,
Georgia,2020,,,,,2500,,,,593,,,,,,231,,,,
Germany,1961,,60000,,,,,157418,,,,,118400,,,,162,,,
Germany,1962,,58000,,,,,143659,,,,,162000,,,,4140,,,
Germany,1963,,61000,,,,,146121,,,,,115400,,,,4716,,,
Germany,1964,,62000,,,,,167655,,,,,103200,,,,99,,,
Germany,1965,,58000,,,,,164823,,,,,152000,,,,1656,,,
Germany,1966,,56000,,,,,161019,,,,,173000,,,,720,,,
Germany,1967,,32000,,,,,165196,,,,,215000,,,,,,,
Germany,1968,,42000,,,,,182358,,,,,96000,,,,,,,
Germany,1969,,32000,,,,,180533,,,,,104000,,,,522,,,
Germany,1970,,36000,,,,,183291,,,,,93000,,,,738,,,
Germany,1971,,32000,,,,,198478,,,,,170000,,,,,,,
Germany,1972,,11000,,,,,217129,,,,,261000,,,,,,,
Germany,1973,,16000,,,,,230107,,,,,181000,,,,,,,
Germany,1974,,27000,,,,,232748,,,,,45000,,,,,,,
Germany,1975,,20000,,,,,221794,,,,,253000,,,,,,,
Germany,1976,,23000,,,,,224513,,,,,340702,,,,,,,
Germany,1977,,34000,,,,,229706,,,,,234547,,,,,,,
Germany,1978,,6000,,,,,245160,,,,,142626,,,,,,,
Germany,1979,,2000,,,,,239792,,,,,40257,,,,,,,
Germany,1980,,13000,,,,,262441,,,,,36313,,,,,,,
Germany,1981,,1000,,,,,278905,,,,,53546,,,,,,,
Germany,1982,,0,,,,,309395,,,,,101840,,,,,,,
Germany,1983,,0,,,,,354016,,,,,40770,,,,,,,
Germany,1984,,0,,,,,386376,,,,,43150,,,,,,,
Germany,1985,,0,,,,,409605,,,,,40260,,,,,,,
Germany,1986,,0,,,,,458716,,,,,50024,,,,,,,
Germany,1987,,0,,,8500,,576638,,,,,45200,,,,,,,
Germany,1988,,0,,,14000,,531666,,,,,40500,,,,,,,
Germany,1989,,0,,,14689,,576681,,1884,,,37900,,,,,,,
Germany,1990,,0,,,25248,,722393,,2403,,,44000,,,,,,,
Germany,1991,,0,,,43902,,949537,,1080,,,33600,,,,,,,
Germany,1992,,0,,,64993,,1001369,,1000,,,29000,,,,,,,
Germany,1993,,0,,,81543,,1006742,,1000,,,35900,,,,,,,
Germany,1994,,0,,,188892,,1057565,,500,,,40000,,,,,,,
Germany,1995,,0,,,52160,,973886,,484,,,35800,,,,,,,
Germany,1996,,0,,,43758,,853625,,500,,,35000,,,,,,,
Germany,1997,,0,,,34445,,913971,,500,,,58000,,,,,,,
Germany,1998,,0,,,33704,,1007225,,422,,,54800,,,,,,,
Germany,1999,,0,,,33354,,1198038,,396,,,55600,,,,,,,
Germany,2000,,0,,,25794,,1078010,,500,,,46300,,,,,,,
Germany,2001,,0,,,24583,,1137962,,817,,,16900,,,,,,,
Germany,2002,,0,,,26101,,1296648,,652,,,11300,,,,,,,
Germany,2003,,0,,,37200,,1265608,,0,,,11000,,,,,,,
Germany,2004,,0,,,31557,,1283357,,0,,,23300,,,,,,,
Germany,2005,,0,,,27100,,1343900,,0,,,27700,,,,,,,
Germany,2006,,0,,,32000,,1429000,,1000,,,13500,,,,,,,
Germany,2007,,0,,,19161,,1548177,,1000,,,5400,,,,,,,
Germany,2008,,0,,,24900,,1370700,,1000,,,,,,,,,,
Germany,2009,,0,,,23600,,1471200,,1000,,,,,,,,,,
Germany,2010,,0,,128400,24973,2889047,1461197,579200,1000,,,,,,,,,12387,
Germany,2011,,0,,118600,26800,2688079,1328600,562400,2000,,,,,,,,,13050,
Germany,2012,,0,,163000,26400,3216004,1306200,603300,2000,,,,,,,,,12260,
Germany,2013,,0,,137900,21900,3138929,1465600,630100,5000,,,,,,,,,12368,
Germany,2014,,0,,119900,20000,3540557,1394200,642100,9000,,,,,,,,,13064,
Germany,2015,,0,,125000,18400,4147165,1285500,684400,12000,,,,,,,,,13074,
Germany,2016,,0,,70000,16700,3214635,1325700,669500,16000,,,,,,,,,12105,
Germany,2017,,0,,94800,18000,3348536,1304900,615600,19000,,,,,,,,,12851,
Germany,2018,,0,,95400,19500,3146176,1228300,644900,24100,,0,,,,,,,12451,
Germany,2019,,0,,98800,22500,3571046,856800,624100,28900,,0,,,,,,,11984,
Germany,2020,,,,,28200,,957700,,33800,,0,,,,,,,,
Ghana,1961,23000,3000,60000,,,,,,,,,4452,29000,5340,60000,,,,
Ghana,1962,24000,4000,60000,,,,,,,,,5976,27000,5337,60000,,,,
Ghana,1963,25000,4000,60000,,,,,,,,,5934,27000,5294,61000,,,,
Ghana,1964,26000,4000,85000,,,,,,,,,5760,27000,5610,64500,,,,
Ghana,1965,27000,7000,88900,,,,,,,,,5699,26840,3493,31073,,,,
Ghana,1966,16000,8000,89000,,,,,,,,,6048,26961,4686,32443,,,,
Ghana,1967,18000,10000,90900,,,,,,,,,7296,25473,4617,46538,,,,
Ghana,1968,18000,10000,100000,,,,,,,,,7296,32400,7483,60702,,170,,
Ghana,1969,18000,10000,100000,,,,,,,,,4675,32400,7102,74056,,705,,
Ghana,1970,20000,11000,110900,,,,,,,,,6307,36400,10435,98013,,894,,
Ghana,1971,20000,11000,110900,,,,,,,,,6307,36000,10954,98000,,1945,,
Ghana,1972,20000,10000,113300,,,,,,,,,6096,35600,11190,91500,,3710,,
Ghana,1973,20000,10000,124600,,,,,,,,,6432,36800,15944,79000,,4383,,
Ghana,1974,23000,10000,146100,,,,,,,,,6470,37600,18410,111000,,4461,,
Ghana,1975,24000,10000,143700,,,,,,,,,6605,37600,13927,102000,,13204,,
Ghana,1976,18000,10000,143300,,,,,,,,,4800,27600,15187,91400,,12990,,
Ghana,1977,21000,9000,140000,,,,,,,,,4128,23000,12551,85000,,23917,,
Ghana,1978,21000,9000,150000,,,,,,,,,4320,21000,10565,71000,,16187,,
Ghana,1979,21000,9000,169900,,,,,,,,,4320,21000,14053,92000,,12140,,
Ghana,1980,21000,9000,145700,,,,,,,,,4416,21100,18905,83800,,10117,,
Ghana,1981,21000,9000,143300,,,,,,,,,4416,52300,16545,118800,,9000,,
Ghana,1982,23000,9000,143300,,,,,,,,,4512,45200,14522,115100,,9000,,
Ghana,1983,20000,9000,143300,,,,,,,,,4608,45500,11234,95300,,8000,,
Ghana,1984,30000,9000,123000,,,,,,,,,4704,33000,22486,149000,,8000,,
Ghana,1985,42000,9000,98000,,,,,,,,,4800,26000,17988,119000,,2000,,
Ghana,1986,51300,9000,100000,,,,,,,,,4896,25000,25256,162800,,8116,,
Ghana,1987,51000,9000,100000,,,,,,,,,4992,25000,25695,150500,,8467,,
Ghana,1988,60000,9000,110000,,,,,,,,,5088,26000,31074,130800,,9080,,
Ghana,1989,78000,9000,130000,,,,,,,,,5184,26000,27111,158600,,10616,,
Ghana,1990,85000,8000,130000,,,,,,,,,5280,21727,14983,127000,,14408,,
Ghana,1991,90000,9000,130000,,,,,,,,,5376,27000,8052,100000,,20228,,
Ghana,1992,100000,10000,135000,,,,,,,,,5472,28000,12417,130000,,29000,,
Ghana,1993,95000,10000,135000,,,,,,,,,5568,30000,17806,160000,,40000,,
Ghana,1994,100000,10000,135000,,,,,,,,,5760,46100,23089,188200,,27780,,
Ghana,1995,102000,10000,140000,,,,,,,,,5885,43000,21929,180400,,28250,,
Ghana,1996,83680,8000,150000,,,,,,,,,7005,52000,20988,179956,,40600,,
Ghana,1997,92044,10000,150000,,,,,,,,,7040,51600,19679,175780,,49030,,
Ghana,1998,111370,11000,160000,,,,,,,,,7450,54000,28211,194450,,57130,,
Ghana,1999,110000,10000,160000,,,,,,,,,6986,54000,25035,185000,,45000,,
Ghana,2000,108000,15000,160000,,,,,,,,,6352,54000,26752,218000,,50000,,
Ghana,2001,108000,15000,180000,,,,,,,,,6600,55000,32305,254000,,35000,,
Ghana,2002,108000,15000,180000,,,,,,,,,6600,55000,98916,384000,,19200,,
Ghana,2003,108400,18000,240000,,,,,,,,,7000,55000,75829,464700,,19200,,
Ghana,2004,114000,17000,317600,,,,,,,,,7000,55000,61032,431667,,25000,,
Ghana,2005,117000,17000,325200,,,,,,,,,7000,55000,63830,450000,,25000,,
Ghana,2006,121000,21000,333000,,,,,,,,,7000,55000,90304,480000,,24000,,
Ghana,2007,122000,16000,299900,,,,,,,,,7000,55000,32412,341640,,20000,,
Ghana,2008,128000,16000,337800,,,,,,47266,,,7000,55000,63371,350660,,15000,,
Ghana,2009,130000,16000,352800,,,,,,70794,,,7000,55000,71528,342550,,15000,,
Ghana,2010,120000,44000,360000,,,,,,90933,,,9800,55000,68257,353376,,7000,,
Ghana,2011,122000,47000,354577,,,,,,102180,,,9900,64204,61690,356780,,20000,,
Ghana,2012,122000,48000,387000,,,,,,93585,,,8578,64291,65971,345186,,18000,,
Ghana,2013,120000,50000,318760,,,,,,84800,,,8580,67747,54465,328940,,16000,,
Ghana,2014,121000,53000,349040,,,,,,86870,,,4853,70480,61858,334000,,16000,,
Ghana,2015,236697,52000,349040,,,,,,86270,,,7466,71056,56178,336450,,16000,,
Ghana,2016,236697,52000,349040,,,,,,86880,,,7527,71553,57422,336450,,16000,,
Ghana,2017,238865,54000,363618,,,,,,101700,,,7607,71978,58246,338000,,16000,,
Ghana,2018,312530,59000,353899,,,,,,103000,,,6000,73568,70218,320000,,15000,,
Ghana,2019,257280,60000,355519,,,,,,108245,,,6000,75361,72374,330000,,15000,,
Ghana,2020,,,357679,,,,,,103971,,,,76999,,330000,,15000,,
Greece,2010,0,0,,64387,53483,14700,11687,50171,505,300503,806451,,,3600,557,15800,250000,4403,112
Greece,2011,0,0,,70194,69137,6000,12276,48346,358,357254,807567,,,3375,565,14700,300000,2730,116
Greece,2012,0,0,,49085,61385,6200,7617,51254,286,329963,807696,,,3825,668,20800,291469,3972,82
Greece,2013,0,0,,61014,72300,11600,5872,51684,538,291397,796674,,,3825,677,19700,272339,6182,82
Greece,2014,0,0,,63912,76381,8600,4623,47800,2809,251431,818285,,,4200,757,21000,280350,5002,184
Greece,2015,0,0,,49635,93965,6800,8218,56810,3704,333307,821206,,,3947,780,13490,269324,5240,672
Greece,2016,0,0,,44944,76419,6700,7729,64132,3261,328021,797820,,,4028,1328,14456,246376,5598,616
Greece,2017,0,0,,41947,75006,7500,10365,54321,2796,311727,792643,,,4484,1478,11243,260182,5179,699
Greece,2018,0,0,,56600,82500,6000,3390,57700,610,327718,963120,,,,,18400,280530,5438,
Greece,1961,,2000,,,6994,,,,,215000,,,,270,3310,22000,216614,,21748
Greece,1962,,0,,,4806,,,,,56000,,,,225,3034,19000,278000,,16978
Greece,1963,,0,,,4572,,,,,208200,,,,270,2714,19513,233000,,30000
Greece,1964,,1000,,,4300,,,,,129500,,,,315,3210,16381,141000,,21780
Greece,1965,,1000,,,2560,,,,,190000,,,,450,3270,14614,135560,,11850
Greece,1966,,1000,,,2660,,,,,186000,,,,360,3350,13219,132980,,16420
Greece,1967,,1000,,,3609,,,,,193000,,,,405,3637,17399,136470,,16890
Greece,1968,,1000,,,790,,,,,204334,,,,450,4380,19125,141090,,13090
Greece,1969,,1000,,,1020,,,,,156105,,,,405,3460,20568,157950,,9810
Greece,1970,,2000,,,1500,,,,,186086,,,,450,3800,28199,143000,,17800
Greece,1971,,3000,,,5200,,,,,195200,,,,1350,5000,27472,139100,,14300
Greece,1972,,3000,,,3024,,,,,233405,,,,495,4100,47547,174200,,12200
Greece,1973,,2000,,,1844,,,,,192204,,,,405,3290,35606,154400,,10280
Greece,1974,,0,,,1800,,,,,241722,,,,405,3100,30991,154300,,5900
Greece,1975,,0,,,2000,,,,,238494,,,,1350,3800,35628,138300,,6200
Greece,1976,,3000,,,3100,,,,,223705,,,,1800,3900,34829,149900,,6000
Greece,1977,,1000,,,2300,,,,,234116,,,,2700,4000,28341,182600,,3800
Greece,1978,,0,,,900,,,,,239785,,,,2700,4400,27021,159700,,2600
Greece,1979,,1000,,,1700,,,,,245984,,,,3600,4700,20145,135100,,3200
Greece,1980,,2000,,,3300,,,,,328830,,,,3150,4800,24254,142400,,4700
Greece,1981,,0,,,2900,,,,,249839,,,,1800,2900,28631,131700,,2700
Greece,1982,,0,,,4800,,,,,343842,,,,1800,2700,21844,138600,,1940
Greece,1983,,0,,,13400,,,,,268151,,,,2250,3400,22262,174500,,1700
Greece,1984,,0,,,43500,,,,,251593,,,,2250,3100,24084,207000,,1100
Greece,1985,,0,,,57770,,,,,324069,718000,,,3150,3300,26436,236000,,950
Greece,1986,,0,,,79122,,,,,262677,721000,,,3150,3480,25382,227000,,1000
Greece,1987,,0,,,93800,,,,1394,288273,726000,,,4950,3570,39000,218700,,968
Greece,1988,,0,,,42000,,,,3000,304679,678000,,,4950,3000,34300,260000,,814
Greece,1989,,0,,,25000,,,,8000,309000,684000,,,3600,2000,52400,275000,,572
Greece,1990,,0,,,27236,,,,7000,197000,691000,,,3600,2017,49800,259000,,378
Greece,1991,,0,,,21285,,,,4000,396000,705000,,,3600,1716,43800,235000,,458
Greece,1992,,0,,,27945,,,,2000,331000,713000,,,4095,1752,45100,308000,,404
Greece,1993,,0,,,18956,,,,185,330000,718514,,,4185,1058,46700,346000,,348
Greece,1994,,0,,,20744,,,,47,299686,725718,,,4140,797,50800,371000,,298
Greece,1995,,0,,,20740,,,,33,359967,729344,,,4500,620,59000,420000,,235
Greece,1996,,0,,,22023,,,,18,370000,741568,,,4320,618,66800,417000,,186
Greece,1997,,0,,,26558,,,,25,411285,749090,,,4320,607,59100,406000,,186
Greece,1998,,0,,,31873,,500,,18,396973,758138,,,3825,555,62800,415000,,168
