country_name,year,regime_dich_ert,regime_ert,regime_trich_ert,regime_trep_outcome_ert
Cape Verde,1972,autocracy,liberalizing autocracy,democratizing regime,
Cape Verde,1973,autocracy,liberalizing autocracy,democratizing regime,
Cape Verde,1974,autocracy,liberalizing autocracy,democratizing regime,
Cape Verde,1975,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Cape Verde,1976,autocracy,stable autocracy,stable regime,
Cape Verde,1977,autocracy,stable autocracy,stable regime,
Cape Verde,1978,autocracy,stable autocracy,stable regime,
Cape Verde,1979,autocracy,stable autocracy,stable regime,
Cape Verde,1980,autocracy,liberalizing autocracy,democratizing regime,
Cape Verde,1981,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Cape Verde,1982,autocracy,stable autocracy,stable regime,
Cape Verde,1983,autocracy,stable autocracy,stable regime,
Cape Verde,1984,autocracy,stable autocracy,stable regime,
Cape Verde,1985,autocracy,stable autocracy,stable regime,
Cape Verde,1986,autocracy,stable autocracy,stable regime,
Cape Verde,1987,autocracy,stable autocracy,stable regime,
Cape Verde,1988,autocracy,stable autocracy,stable regime,
Cape Verde,1989,autocracy,stable autocracy,stable regime,
Cape Verde,1990,autocracy,liberalizing autocracy,democratizing regime,
Cape Verde,1991,democracy,deepening democracy,democratizing regime,
Cape Verde,1992,democracy,deepening democracy,democratizing regime,
Cape Verde,1993,democracy,deepening democracy,democratizing regime,
Cape Verde,1994,democracy,deepening democracy,democratizing regime,
Cape Verde,1995,democracy,deepening democracy,democratizing regime,
Cape Verde,1996,democracy,deepening democracy,democratizing regime,democratization
Cape Verde,1997,democracy,stable democracy,stable regime,
Cape Verde,1998,democracy,stable democracy,stable regime,
Cape Verde,1999,democracy,stable democracy,stable regime,
Cape Verde,2000,democracy,stable democracy,stable regime,
Cape Verde,2001,democracy,stable democracy,stable regime,
Cape Verde,2002,democracy,stable democracy,stable regime,
Cape Verde,2003,democracy,stable democracy,stable regime,
Cape Verde,2004,democracy,stable democracy,stable regime,
Cape Verde,2005,democracy,stable democracy,stable regime,
Cape Verde,2006,democracy,stable democracy,stable regime,
Cape Verde,2007,democracy,stable democracy,stable regime,
Cape Verde,2008,democracy,stable democracy,stable regime,
Cape Verde,2009,democracy,stable democracy,stable regime,
Cape Verde,2010,democracy,stable democracy,stable regime,
Cape Verde,2011,democracy,stable democracy,stable regime,
Cape Verde,2012,democracy,stable democracy,stable regime,
Cape Verde,2013,democracy,stable democracy,stable regime,
Cape Verde,2014,democracy,stable democracy,stable regime,
Cape Verde,2015,democracy,stable democracy,stable regime,
Cape Verde,2016,democracy,stable democracy,stable regime,
Cape Verde,2017,democracy,stable democracy,stable regime,
Cape Verde,2018,democracy,stable democracy,stable regime,
Cape Verde,2019,democracy,stable democracy,stable regime,
Cape Verde,2020,democracy,stable democracy,stable regime,
Cape Verde,2021,democracy,stable democracy,stable regime,
Central African Republic,1920,autocracy,stable autocracy,stable regime,
Central African Republic,1921,autocracy,stable autocracy,stable regime,
Central African Republic,1922,autocracy,stable autocracy,stable regime,
Central African Republic,1923,autocracy,stable autocracy,stable regime,
Central African Republic,1924,autocracy,stable autocracy,stable regime,
Central African Republic,1925,autocracy,stable autocracy,stable regime,
Central African Republic,1926,autocracy,stable autocracy,stable regime,
Central African Republic,1927,autocracy,stable autocracy,stable regime,
Central African Republic,1928,autocracy,stable autocracy,stable regime,
Central African Republic,1929,autocracy,stable autocracy,stable regime,
Central African Republic,1930,autocracy,stable autocracy,stable regime,
Central African Republic,1931,autocracy,stable autocracy,stable regime,
Central African Republic,1932,autocracy,stable autocracy,stable regime,
Central African Republic,1933,autocracy,stable autocracy,stable regime,
Central African Republic,1934,autocracy,stable autocracy,stable regime,
Central African Republic,1935,autocracy,stable autocracy,stable regime,
Central African Republic,1936,autocracy,stable autocracy,stable regime,
Central African Republic,1937,autocracy,stable autocracy,stable regime,
Central African Republic,1938,autocracy,stable autocracy,stable regime,
Central African Republic,1939,autocracy,stable autocracy,stable regime,
Central African Republic,1940,autocracy,stable autocracy,stable regime,
Central African Republic,1941,autocracy,stable autocracy,stable regime,
Central African Republic,1942,autocracy,stable autocracy,stable regime,
Central African Republic,1943,autocracy,stable autocracy,stable regime,
Central African Republic,1944,autocracy,stable autocracy,stable regime,
Central African Republic,1945,autocracy,stable autocracy,stable regime,
Central African Republic,1946,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1947,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1948,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1949,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1950,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1951,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1952,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1953,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1954,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1955,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1956,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1957,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1958,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1959,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1960,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1961,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Central African Republic,1962,autocracy,stable autocracy,stable regime,
Central African Republic,1963,autocracy,hardening autocracy,autocratizing regime,
Central African Republic,1964,autocracy,hardening autocracy,autocratizing regime,
Central African Republic,1965,autocracy,hardening autocracy,autocratizing regime,
Central African Republic,1966,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Central African Republic,1967,autocracy,stable autocracy,stable regime,
Central African Republic,1968,autocracy,stable autocracy,stable regime,
Central African Republic,1969,autocracy,stable autocracy,stable regime,
Central African Republic,1970,autocracy,stable autocracy,stable regime,
Central African Republic,1971,autocracy,stable autocracy,stable regime,
Central African Republic,1972,autocracy,stable autocracy,stable regime,
Central African Republic,1973,autocracy,stable autocracy,stable regime,
Central African Republic,1974,autocracy,stable autocracy,stable regime,
Central African Republic,1975,autocracy,stable autocracy,stable regime,
Central African Republic,1976,autocracy,stable autocracy,stable regime,
Central African Republic,1977,autocracy,stable autocracy,stable regime,
Central African Republic,1978,autocracy,stable autocracy,stable regime,
Central African Republic,1979,autocracy,stable autocracy,stable regime,
Central African Republic,1980,autocracy,stable autocracy,stable regime,
Central African Republic,1981,autocracy,stable autocracy,stable regime,
Central African Republic,1982,autocracy,stable autocracy,stable regime,
Central African Republic,1983,autocracy,stable autocracy,stable regime,
Central African Republic,1984,autocracy,stable autocracy,stable regime,
Central African Republic,1985,autocracy,stable autocracy,stable regime,
Central African Republic,1986,autocracy,stable autocracy,stable regime,
Central African Republic,1987,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1988,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1989,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1990,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1991,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1992,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1993,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,1994,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Central African Republic,1995,autocracy,stable autocracy,stable regime,
Central African Republic,1996,autocracy,stable autocracy,stable regime,
Central African Republic,1997,autocracy,stable autocracy,stable regime,
Central African Republic,1998,autocracy,stable autocracy,stable regime,
Central African Republic,1999,autocracy,stable autocracy,stable regime,
Central African Republic,2000,autocracy,stable autocracy,stable regime,
Central African Republic,2001,autocracy,stable autocracy,stable regime,
Central African Republic,2002,autocracy,stable autocracy,stable regime,
Central African Republic,2003,autocracy,hardening autocracy,autocratizing regime,
Central African Republic,2004,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Central African Republic,2005,autocracy,liberalizing autocracy,democratizing regime,
Central African Republic,2006,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Central African Republic,2007,autocracy,stable autocracy,stable regime,
Central African Republic,2008,autocracy,stable autocracy,stable regime,
Central African Republic,2009,autocracy,stable autocracy,stable regime,
Central African Republic,2010,autocracy,stable autocracy,stable regime,
Central African Republic,2011,autocracy,stable autocracy,stable regime,
Central African Republic,2012,autocracy,stable autocracy,stable regime,
Central African Republic,2013,autocracy,stable autocracy,stable regime,
Central African Republic,2014,autocracy,stable autocracy,stable regime,
Central African Republic,2015,autocracy,stable autocracy,stable regime,
Central African Republic,2016,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Central African Republic,2017,autocracy,stable autocracy,stable regime,
Central African Republic,2018,autocracy,stable autocracy,stable regime,
Central African Republic,2019,autocracy,stable autocracy,stable regime,
Central African Republic,2020,autocracy,stable autocracy,stable regime,
Central African Republic,2021,autocracy,stable autocracy,stable regime,
Chad,1920,autocracy,stable autocracy,stable regime,
Chad,1921,autocracy,stable autocracy,stable regime,
Chad,1922,autocracy,stable autocracy,stable regime,
Chad,1923,autocracy,stable autocracy,stable regime,
Chad,1924,autocracy,stable autocracy,stable regime,
Chad,1925,autocracy,stable autocracy,stable regime,
Chad,1926,autocracy,stable autocracy,stable regime,
Chad,1927,autocracy,stable autocracy,stable regime,
Chad,1928,autocracy,stable autocracy,stable regime,
Chad,1929,autocracy,stable autocracy,stable regime,
Chad,1930,autocracy,stable autocracy,stable regime,
Chad,1931,autocracy,stable autocracy,stable regime,
Chad,1932,autocracy,stable autocracy,stable regime,
Chad,1933,autocracy,stable autocracy,stable regime,
Chad,1934,autocracy,stable autocracy,stable regime,
Chad,1935,autocracy,stable autocracy,stable regime,
Chad,1936,autocracy,stable autocracy,stable regime,
Chad,1937,autocracy,stable autocracy,stable regime,
Chad,1938,autocracy,stable autocracy,stable regime,
Chad,1939,autocracy,stable autocracy,stable regime,
Chad,1940,autocracy,stable autocracy,stable regime,
Chad,1941,autocracy,stable autocracy,stable regime,
Chad,1942,autocracy,stable autocracy,stable regime,
Chad,1943,autocracy,stable autocracy,stable regime,
Chad,1944,autocracy,stable autocracy,stable regime,
Chad,1945,autocracy,liberalizing autocracy,democratizing regime,
Chad,1946,autocracy,liberalizing autocracy,democratizing regime,
Chad,1947,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Chad,1948,autocracy,stable autocracy,stable regime,
Chad,1949,autocracy,stable autocracy,stable regime,
Chad,1950,autocracy,stable autocracy,stable regime,
Chad,1951,autocracy,stable autocracy,stable regime,
Chad,1952,autocracy,stable autocracy,stable regime,
Chad,1953,autocracy,stable autocracy,stable regime,
Chad,1954,autocracy,stable autocracy,stable regime,
Chad,1955,autocracy,stable autocracy,stable regime,
Chad,1956,autocracy,stable autocracy,stable regime,
Chad,1957,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Chad,1958,autocracy,stable autocracy,stable regime,
Chad,1959,autocracy,stable autocracy,stable regime,
Chad,1960,autocracy,stable autocracy,stable regime,
Chad,1961,autocracy,stable autocracy,stable regime,
Chad,1962,autocracy,stable autocracy,stable regime,
Chad,1963,autocracy,stable autocracy,stable regime,
Chad,1964,autocracy,stable autocracy,stable regime,
Chad,1965,autocracy,stable autocracy,stable regime,
Chad,1966,autocracy,stable autocracy,stable regime,
Chad,1967,autocracy,stable autocracy,stable regime,
Chad,1968,autocracy,stable autocracy,stable regime,
Chad,1969,autocracy,stable autocracy,stable regime,
Chad,1970,autocracy,stable autocracy,stable regime,
Chad,1971,autocracy,stable autocracy,stable regime,
Chad,1972,autocracy,stable autocracy,stable regime,
Chad,1973,autocracy,stable autocracy,stable regime,
Chad,1974,autocracy,stable autocracy,stable regime,
Chad,1975,autocracy,stable autocracy,stable regime,
Chad,1976,autocracy,stable autocracy,stable regime,
Chad,1977,autocracy,stable autocracy,stable regime,
Chad,1978,autocracy,stable autocracy,stable regime,
Chad,1979,autocracy,stable autocracy,stable regime,
Chad,1980,autocracy,stable autocracy,stable regime,
Chad,1981,autocracy,stable autocracy,stable regime,
Chad,1982,autocracy,stable autocracy,stable regime,
Chad,1983,autocracy,stable autocracy,stable regime,
Chad,1984,autocracy,stable autocracy,stable regime,
Chad,1985,autocracy,stable autocracy,stable regime,
Chad,1986,autocracy,stable autocracy,stable regime,
Chad,1987,autocracy,stable autocracy,stable regime,
Chad,1988,autocracy,stable autocracy,stable regime,
Chad,1989,autocracy,stable autocracy,stable regime,
Chad,1990,autocracy,liberalizing autocracy,democratizing regime,
Chad,1991,autocracy,liberalizing autocracy,democratizing regime,
Chad,1992,autocracy,liberalizing autocracy,democratizing regime,
