entity,year,cVDPV1,cVDPV2,cVDPV3,total_cVDPV,wild_polio_cases,non_polio_afp_rate,percent_adequate_stool_collection,total_polio,wild_polio_cases_per_million,cVDPV1_per_million,cVDPV2_per_million,cVDPV3_per_million,total_cVDPV_per_million,total_polio_per_million
Grenada,2012,,,,,,,,,,,,,,
Grenada,2013,,,,,,,,,,,,,,
Grenada,2014,,,,,,,,,,,,,,
Grenada,2015,,,,,,,,,,,,,,
Grenada,2016,,,,0.0,,,,,,,,,0.0,
Grenada,2017,,,,0.0,,,,,,,,,0.0,
Grenada,2018,,,,0.0,,,,,,,,,0.0,
Grenada,2019,,,,0.0,,,,,,,,,0.0,
Grenada,2020,,,,0.0,,,,,,,,,0.0,
Grenada,2021,,,,0.0,,,,,,,,,0.0,
Guatemala,1980,,,,,,,,287.0,,,,,,39.404
Guatemala,1981,,,,,,,,42.0,,,,,,5.625
Guatemala,1982,,,,,,,,136.0,,,,,,17.767
Guatemala,1983,,,,,,,,208.0,,,,,,26.505
Guatemala,1984,,,,,,,,17.0,,,,,,2.114
Guatemala,1985,,,,,,,,29.0,,,,,,3.519
Guatemala,1986,,,,,,,,33.0,,,,,,3.911
Guatemala,1987,,,,,,,,16.0,,,,,,1.852
Guatemala,1988,,,,,,,,38.0,,,,,,4.297
Guatemala,1989,,,,,,,,2.0,,,,,,0.221
Guatemala,1990,,,,,,,,3.0,,,,,,0.324
Guatemala,1991,,,,,,,,0.0,,,,,,0.0
Guatemala,1992,,,,,,,,0.0,,,,,,0.0
Guatemala,1993,,,,,,,,0.0,,,,,,0.0
Guatemala,1994,,,,,,,,0.0,,,,,,0.0
Guatemala,1995,,,,,,,,0.0,,,,,,0.0
Guatemala,1996,,,,,,,,0.0,,,,,,0.0
Guatemala,1997,,,,,,,,0.0,,,,,,0.0
Guatemala,1998,,,,,,,,0.0,,,,,,0.0
Guatemala,1999,,,,,,,,0.0,,,,,,0.0
Guatemala,2000,,,,,,,,0.0,,,,,,0.0
Guatemala,2001,,,,0.0,0.0,2.06,80.0,0.0,0.0,,,,0.0,0.0
Guatemala,2002,,,,0.0,0.0,1.58,90.0,0.0,0.0,,,,0.0,0.0
Guatemala,2003,,,,0.0,0.0,2.22,91.0,0.0,0.0,,,,0.0,0.0
Guatemala,2004,,,,0.0,0.0,2.37,84.0,0.0,0.0,,,,0.0,0.0
Guatemala,2005,,,,0.0,0.0,2.24,84.0,0.0,0.0,,,,0.0,0.0
Guatemala,2006,,,,0.0,0.0,2.17,77.0,0.0,0.0,,,,0.0,0.0
Guatemala,2007,,,,0.0,0.0,1.84,80.0,0.0,0.0,,,,0.0,0.0
Guatemala,2008,,,,0.0,0.0,1.45,77.0,0.0,0.0,,,,0.0,0.0
Guatemala,2009,,,,0.0,0.0,0.77,86.0,0.0,0.0,,,,0.0,0.0
Guatemala,2010,,,,0.0,0.0,0.69,85.0,0.0,0.0,,,,0.0,0.0
Guatemala,2011,,,,0.0,0.0,1.73,78.0,0.0,0.0,,,,0.0,0.0
Guatemala,2012,,,,0.0,0.0,0.8,78.0,0.0,0.0,,,,0.0,0.0
Guatemala,2013,,,,0.0,0.0,0.56,90.0,0.0,0.0,,,,0.0,0.0
Guatemala,2014,,,,0.0,0.0,0.46,62.0,0.0,0.0,,,,0.0,0.0
Guatemala,2015,,,,0.0,0.0,0.4,62.0,0.0,0.0,,,,0.0,0.0
Guatemala,2016,,,,0.0,0.0,0.47,73.0,0.0,0.0,,,,0.0,0.0
Guatemala,2017,,,,0.0,0.0,0.7,78.0,0.0,0.0,,,,0.0,0.0
Guatemala,2018,,,,0.0,0.0,0.92,85.0,0.0,0.0,,,,0.0,0.0
Guatemala,2019,,,,0.0,0.0,1.09,85.0,0.0,0.0,,,,0.0,0.0
Guatemala,2020,,,,0.0,0.0,0.57,78.0,0.0,0.0,,,,0.0,0.0
Guatemala,2021,,,,0.0,0.0,0.67,37.0,0.0,0.0,,,,0.0,0.0
Guinea,1980,,,,,,,,32.0,,,,,,6.569
Guinea,1981,,,,,,,,42.0,,,,,,8.451
Guinea,1982,,,,,,,,74.0,,,,,,14.575
Guinea,1983,,,,,,,,2.0,,,,,,0.385
Guinea,1984,,,,,,,,30.0,,,,,,5.632
Guinea,1985,,,,,,,,21.0,,,,,,3.839
Guinea,1986,,,,,,,,8.0,,,,,,1.421
Guinea,1987,,,,,,,,21.0,,,,,,3.62
Guinea,1988,,,,,,,,255.0,,,,,,42.624
Guinea,1989,,,,,,,,85.0,,,,,,13.782
Guinea,1990,,,,,,,,155.0,,,,,,24.401
Guinea,1991,,,,,,,,190.0,,,,,,29.075
Guinea,1992,,,,,,,,59.0,,,,,,8.785
Guinea,1993,,,,,,,,15.0,,,,,,2.175
Guinea,1994,,,,,,,,46.0,,,,,,6.496
Guinea,1995,,,,,,,,54.0,,,,,,7.428
Guinea,1996,,,,,,,,17.0,,,,,,2.278
Guinea,1997,,,,,,,,2.0,,,,,,0.261
Guinea,1998,,,,,,,,4.0,,,,,,0.509
Guinea,1999,,,,,,,,22.0,,,,,,2.731
Guinea,2000,,,,,,,,0.0,,,,,,0.0
Guinea,2001,,,,0.0,0.0,3.6,92.0,0.0,0.0,,,,0.0,0.0
Guinea,2002,,,,0.0,0.0,2.5,93.0,0.0,0.0,,,,0.0,0.0
Guinea,2003,,,,0.0,0.0,2.3,98.0,0.0,0.0,,,,0.0,0.0
Guinea,2004,,,,0.0,7.0,2.5,86.0,7.0,0.784,,,,0.0,0.784
Guinea,2005,,,,0.0,0.0,2.9,97.0,0.0,0.0,,,,0.0,0.0
Guinea,2006,,,,0.0,0.0,1.6,96.0,0.0,0.0,,,,0.0,0.0
Guinea,2007,,,,0.0,0.0,2.14,96.0,0.0,0.0,,,,0.0,0.0
Guinea,2008,,,,0.0,0.0,2.35,99.0,0.0,0.0,,,,0.0,0.0
Guinea,2009,,,,1.0,42.0,2.25,92.0,43.0,4.215,,,,0.1,4.315
Guinea,2010,,,,0.0,0.0,5.03,96.0,0.0,0.0,,,,0.0,0.0
Guinea,2011,,,,0.0,3.0,4.63,92.0,3.0,0.288,,,,0.0,0.288
Guinea,2012,,,,0.0,0.0,4.19,97.0,0.0,0.0,,,,0.0,0.0
Guinea,2013,,,,0.0,0.0,4.91,100.0,0.0,0.0,,,,0.0,0.0
Guinea,2014,,,,1.0,0.0,3.13,97.0,1.0,0.0,,,,0.09,0.09
Guinea,2015,,,,7.0,0.0,2.85,79.0,7.0,0.0,,,,0.612,0.612
Guinea,2016,0.0,0.0,0.0,0.0,0.0,22.27,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,2017,0.0,0.0,0.0,0.0,0.0,9.48,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,2018,0.0,0.0,0.0,0.0,0.0,4.84,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,2019,0.0,0.0,0.0,0.0,0.0,4.79,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,2020,0.0,44.0,0.0,44.0,0.0,5.34,70.0,44.0,0.0,0.0,3.35,0.0,3.35,3.35
Guinea,2021,0.0,6.0,0.0,6.0,0.0,7.53,48.0,6.0,0.0,0.0,0.445,0.0,0.445,0.445
Guinea-Bissau,1980,,,,,,,,3.0,,,,,,3.838
Guinea-Bissau,1981,,,,,,,,53.0,,,,,,66.767
Guinea-Bissau,1982,,,,,,,,159.0,,,,,,196.199
Guinea-Bissau,1983,,,,,,,,2.0,,,,,,2.409
Guinea-Bissau,1984,,,,,,,,3.0,,,,,,3.524
Guinea-Bissau,1985,,,,,,,,22.0,,,,,,25.225
Guinea-Bissau,1986,,,,,,,,14.0,,,,,,15.686
Guinea-Bissau,1987,,,,,,,,9.0,,,,,,9.86
Guinea-Bissau,1988,,,,,,,,5.0,,,,,,5.359
Guinea-Bissau,1989,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,1990,,,,,,,,2.0,,,,,,2.051
Guinea-Bissau,1991,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,1992,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,1993,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,1994,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,1995,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,1996,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,1997,,,,,,,,1.0,,,,,,0.883
Guinea-Bissau,1998,,,,,,,,,,,,,,
Guinea-Bissau,1999,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,2000,,,,,,,,0.0,,,,,,0.0
Guinea-Bissau,2001,,,,0.0,0.0,8.0,83.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2002,,,,0.0,0.0,7.6,82.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2003,,,,0.0,0.0,2.7,88.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2004,,,,0.0,0.0,2.2,85.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2005,,,,0.0,0.0,0.9,83.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2006,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2007,,,,0.0,0.0,0.38,67.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2008,,,,0.0,0.0,0.63,20.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2009,,,,0.0,0.0,2.0,63.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2010,,,,0.0,0.0,1.69,53.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2011,,,,0.0,0.0,1.74,50.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2012,,,,0.0,0.0,2.01,47.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2013,,,,0.0,0.0,3.38,60.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2014,,,,0.0,0.0,0.9,89.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2015,,,,0.0,0.0,1.42,80.0,0.0,0.0,,,,0.0,0.0
Guinea-Bissau,2016,0.0,0.0,0.0,0.0,0.0,1.16,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,2017,0.0,0.0,0.0,0.0,0.0,7.92,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,2018,0.0,0.0,0.0,0.0,0.0,9.18,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,2019,0.0,0.0,0.0,0.0,0.0,3.96,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,2020,0.0,0.0,0.0,0.0,0.0,1.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,2021,0.0,3.0,0.0,3.0,0.0,1.55,63.0,3.0,0.0,0.0,1.488,0.0,1.488,1.488
Guyana,1980,,,,,,,,0.0,,,,,,0.0
Guyana,1981,,,,,,,,0.0,,,,,,0.0
Guyana,1982,,,,,,,,0.0,,,,,,0.0
Guyana,1983,,,,,,,,0.0,,,,,,0.0
Guyana,1984,,,,,,,,0.0,,,,,,0.0
Guyana,1985,,,,,,,,0.0,,,,,,0.0
Guyana,1986,,,,,,,,0.0,,,,,,0.0
Guyana,1987,,,,,,,,0.0,,,,,,0.0
Guyana,1988,,,,,,,,0.0,,,,,,0.0
Guyana,1989,,,,,,,,0.0,,,,,,0.0
Guyana,1990,,,,,,,,0.0,,,,,,0.0
Guyana,1991,,,,,,,,0.0,,,,,,0.0
Guyana,1992,,,,,,,,0.0,,,,,,0.0
Guyana,1993,,,,,,,,0.0,,,,,,0.0
Guyana,1994,,,,,,,,0.0,,,,,,0.0
Guyana,1995,,,,,,,,0.0,,,,,,0.0
Guyana,1996,,,,,,,,0.0,,,,,,0.0
Guyana,1997,,,,,,,,0.0,,,,,,0.0
Guyana,1998,,,,,,,,0.0,,,,,,0.0
Guyana,1999,,,,,,,,0.0,,,,,,0.0
Guyana,2000,,,,,,,,0.0,,,,,,0.0
Guyana,2001,,,,,,,,0.0,,,,,,0.0
Guyana,2002,,,,,,,,0.0,,,,,,0.0
Guyana,2003,,,,,,,,0.0,,,,,,0.0
Guyana,2004,,,,,,,,0.0,,,,,,0.0
Guyana,2005,,,,,,,,0.0,,,,,,0.0
Guyana,2006,,,,,,,,0.0,,,,,,0.0
Guyana,2007,,,,,,,,0.0,,,,,,0.0
Guyana,2008,,,,,,,,0.0,,,,,,0.0
Guyana,2009,,,,,,,,,,,,,,
Guyana,2010,,,,,,,,0.0,,,,,,0.0
Guyana,2011,,,,,,,,,,,,,,
Guyana,2012,,,,,,,,,,,,,,
Guyana,2013,,,,,,,,,,,,,,
Guyana,2014,,,,,,,,,,,,,,
Guyana,2015,,,,,,,,,,,,,,
Guyana,2016,,,,0.0,,,,,,,,,0.0,
Guyana,2017,,,,0.0,,,,,,,,,0.0,
Guyana,2018,,,,0.0,,,,,,,,,0.0,
Guyana,2019,,,,0.0,,,,,,,,,0.0,
Guyana,2020,,,,0.0,,,,,,,,,0.0,
Guyana,2021,,,,0.0,,,,,,,,,0.0,
Haiti,1980,,,,,,,,20.0,,,,,,3.544
Haiti,1981,,,,,,,,35.0,,,,,,6.062
Haiti,1982,,,,,,,,35.0,,,,,,5.922
Haiti,1983,,,,,,,,126.0,,,,,,20.821
Haiti,1984,,,,,,,,63.0,,,,,,10.17
Haiti,1985,,,,,,,,82.0,,,,,,12.939
Haiti,1986,,,,,,,,6.0,,,,,,0.926
Haiti,1987,,,,,,,,12.0,,,,,,1.813
Haiti,1988,,,,,,,,9.0,,,,,,1.332
Haiti,1989,,,,,,,,2.0,,,,,,0.29
Haiti,1990,,,,,,,,0.0,,,,,,0.0
Haiti,1991,,,,,,,,0.0,,,,,,0.0
Haiti,1992,,,,,,,,0.0,,,,,,0.0
Haiti,1993,,,,,,,,0.0,,,,,,0.0
Haiti,1994,,,,,,,,0.0,,,,,,0.0
Haiti,1995,,,,,,,,0.0,,,,,,0.0
Haiti,1996,,,,,,,,0.0,,,,,,0.0
Haiti,1997,,,,,,,,0.0,,,,,,0.0
Haiti,1998,,,,,,,,0.0,,,,,,0.0
Haiti,1999,,,,,,,,0.0,,,,,,0.0
Haiti,2000,,,,,,,,1.0,,,,,,0.118
Haiti,2001,,,,7.0,0.0,0.77,55.0,7.0,0.0,,,,0.813,0.813
Haiti,2002,,,,0.0,0.0,0.41,31.0,0.0,0.0,,,,0.0,0.0
Haiti,2003,,,,0.0,0.0,0.38,67.0,0.0,0.0,,,,0.0,0.0
Haiti,2004,,,,0.0,0.0,0.53,29.0,0.0,0.0,,,,0.0,0.0
Haiti,2005,,,,0.0,0.0,0.2,13.0,0.0,0.0,,,,0.0,0.0
Haiti,2006,,,,0.0,0.0,0.37,40.0,0.0,0.0,,,,0.0,0.0
Haiti,2007,,,,0.0,0.0,0.32,77.0,0.0,0.0,,,,0.0,0.0
Haiti,2008,,,,0.0,0.0,0.1,75.0,0.0,0.0,,,,0.0,0.0
Haiti,2009,,,,0.0,0.0,0.02,100.0,0.0,0.0,,,,0.0,0.0
Haiti,2010,,,,0.0,0.0,0.33,67.0,0.0,0.0,,,,0.0,0.0
Haiti,2011,,,,0.0,0.0,0.27,90.0,0.0,0.0,,,,0.0,0.0
Haiti,2012,,,,0.0,0.0,0.11,75.0,0.0,0.0,,,,0.0,0.0
Haiti,2013,,,,0.0,0.0,0.76,50.0,0.0,0.0,,,,0.0,0.0
Haiti,2014,,,,0.0,0.0,0.63,65.0,0.0,0.0,,,,0.0,0.0
Haiti,2015,,,,0.0,0.0,0.35,69.0,0.0,0.0,,,,0.0,0.0
Haiti,2016,,,,0.0,0.0,0.38,50.0,0.0,0.0,,,,0.0,0.0
Haiti,2017,,,,0.0,0.0,0.33,50.0,0.0,0.0,,,,0.0,0.0
Haiti,2018,,,,0.0,0.0,0.22,25.0,0.0,0.0,,,,0.0,0.0
Haiti,2019,,,,0.0,0.0,0.41,73.0,0.0,0.0,,,,0.0,0.0
Haiti,2020,,,,0.0,0.0,0.21,38.0,0.0,0.0,,,,0.0,0.0
Haiti,2021,,,,0.0,0.0,0.24,22.0,0.0,0.0,,,,0.0,0.0
Honduras,1980,,,,,,,,3.0,,,,,,0.816
Honduras,1981,,,,,,,,18.0,,,,,,4.746
Honduras,1982,,,,,,,,8.0,,,,,,2.046
Honduras,1983,,,,,,,,8.0,,,,,,1.984
Honduras,1984,,,,,,,,58.0,,,,,,13.96
Honduras,1985,,,,,,,,4.0,,,,,,0.934
Honduras,1986,,,,,,,,6.0,,,,,,1.36
Honduras,1987,,,,,,,,13.0,,,,,,2.862
Honduras,1988,,,,,,,,7.0,,,,,,1.497
Honduras,1989,,,,,,,,1.0,,,,,,0.208
Honduras,1990,,,,,,,,0.0,,,,,,0.0
Honduras,1991,,,,,,,,0.0,,,,,,0.0
Honduras,1992,,,,,,,,0.0,,,,,,0.0
Honduras,1993,,,,,,,,0.0,,,,,,0.0
Honduras,1994,,,,,,,,0.0,,,,,,0.0
Honduras,1995,,,,,,,,0.0,,,,,,0.0
Honduras,1996,,,,,,,,0.0,,,,,,0.0
Honduras,1997,,,,,,,,0.0,,,,,,0.0
Honduras,1998,,,,,,,,0.0,,,,,,0.0
Honduras,1999,,,,,,,,0.0,,,,,,0.0
Honduras,2000,,,,,,,,0.0,,,,,,0.0
Honduras,2001,,,,0.0,0.0,2.42,100.0,0.0,0.0,,,,0.0,0.0
Honduras,2002,,,,0.0,0.0,3.04,97.0,0.0,0.0,,,,0.0,0.0
Honduras,2003,,,,0.0,0.0,1.95,100.0,0.0,0.0,,,,0.0,0.0
Honduras,2004,,,,0.0,0.0,2.39,97.0,0.0,0.0,,,,0.0,0.0
Honduras,2005,,,,0.0,0.0,3.33,97.0,0.0,0.0,,,,0.0,0.0
Honduras,2006,,,,0.0,0.0,2.64,96.0,0.0,0.0,,,,0.0,0.0
Honduras,2007,,,,0.0,0.0,1.94,98.0,0.0,0.0,,,,0.0,0.0
Honduras,2008,,,,0.0,0.0,2.29,97.0,0.0,0.0,,,,0.0,0.0
Honduras,2009,,,,0.0,0.0,2.39,88.0,0.0,0.0,,,,0.0,0.0
Honduras,2010,,,,0.0,0.0,2.76,84.0,0.0,0.0,,,,0.0,0.0
Honduras,2011,,,,0.0,0.0,2.29,92.0,0.0,0.0,,,,0.0,0.0
Honduras,2012,,,,0.0,0.0,2.14,90.0,0.0,0.0,,,,0.0,0.0
Honduras,2013,,,,0.0,0.0,1.81,90.0,0.0,0.0,,,,0.0,0.0
Honduras,2014,,,,0.0,0.0,2.05,90.0,0.0,0.0,,,,0.0,0.0
Honduras,2015,,,,0.0,0.0,2.21,84.0,0.0,0.0,,,,0.0,0.0
Honduras,2016,,,,0.0,0.0,2.32,85.0,0.0,0.0,,,,0.0,0.0
Honduras,2017,,,,0.0,0.0,1.69,94.0,0.0,0.0,,,,0.0,0.0
Honduras,2018,,,,0.0,0.0,1.76,92.0,0.0,0.0,,,,0.0,0.0
Honduras,2019,,,,0.0,0.0,1.62,93.0,0.0,0.0,,,,0.0,0.0
Honduras,2020,,,,0.0,0.0,1.73,90.0,0.0,0.0,,,,0.0,0.0
Honduras,2021,,,,0.0,0.0,1.62,28.0,0.0,0.0,,,,0.0,0.0
Hong Kong,1980,,,,,,,,,,,,,,
Hong Kong,1981,,,,,,,,,,,,,,
Hong Kong,1982,,,,,,,,,,,,,,
Hong Kong,1983,,,,,,,,,,,,,,
Hong Kong,1984,,,,,,,,,,,,,,
Hong Kong,1985,,,,,,,,,,,,,,
Hong Kong,1986,,,,,,,,,,,,,,
Hong Kong,1987,,,,,,,,,,,,,,
Hong Kong,1988,,,,,,,,,,,,,,
Hong Kong,1989,,,,,,,,,,,,,,
Hong Kong,1990,,,,,,,,,,,,,,
Hong Kong,1991,,,,,,,,,,,,,,
Hong Kong,1992,,,,,,,,,,,,,,
Hong Kong,1993,,,,,,,,,,,,,,
Hong Kong,1994,,,,,,,,,,,,,,
Hong Kong,1995,,,,,,,,,,,,,,
Hong Kong,1996,,,,,,,,,,,,,,
Hong Kong,1997,,,,,,,,,,,,,,
Hong Kong,1998,,,,,,,,,,,,,,
Hong Kong,1999,,,,,,,,,,,,,,
Hong Kong,2000,,,,,,,,,,,,,,
Hong Kong,2001,,,,0.0,0.0,1.45,56.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2002,,,,0.0,0.0,1.82,60.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2003,,,,0.0,0.0,1.09,92.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2004,,,,0.0,0.0,1.4,100.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2005,,,,0.0,0.0,2.2,77.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2006,,,,0.0,0.0,1.56,79.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2007,,,,0.0,0.0,1.56,64.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2008,,,,0.0,0.0,1.33,92.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2009,,,,0.0,0.0,1.22,73.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2010,,,,0.0,0.0,1.56,71.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2011,,,,0.0,0.0,1.67,93.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2012,,,,0.0,0.0,1.56,86.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2013,,,,0.0,0.0,1.33,100.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2014,,,,0.0,0.0,2.11,89.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2015,,,,0.0,0.0,1.09,80.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2016,,,,0.0,0.0,1.11,90.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2017,,,,0.0,0.0,1.67,80.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2018,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2019,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2020,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Hong Kong,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Hungary,1980,,,,,,,,1.0,,,,,,0.093
Hungary,1981,,,,,,,,1.0,,,,,,0.093
Hungary,1982,,,,,,,,0.0,,,,,,0.0
Hungary,1983,,,,,,,,1.0,,,,,,0.094
Hungary,1984,,,,,,,,1.0,,,,,,0.094
Hungary,1985,,,,,,,,0.0,,,,,,0.0
Hungary,1986,,,,,,,,0.0,,,,,,0.0
Hungary,1987,,,,,,,,0.0,,,,,,0.0
Hungary,1988,,,,,,,,0.0,,,,,,0.0
Hungary,1989,,,,,,,,0.0,,,,,,0.0
Hungary,1990,,,,,,,,0.0,,,,,,0.0
Hungary,1991,,,,,,,,0.0,,,,,,0.0
Hungary,1992,,,,,,,,0.0,,,,,,0.0
Hungary,1993,,,,,,,,0.0,,,,,,0.0
Hungary,1994,,,,,,,,0.0,,,,,,0.0
Hungary,1995,,,,,,,,0.0,,,,,,0.0
Hungary,1996,,,,,,,,0.0,,,,,,0.0
Hungary,1997,,,,,,,,0.0,,,,,,0.0
Hungary,1998,,,,,,,,0.0,,,,,,0.0
Hungary,1999,,,,,,,,0.0,,,,,,0.0
Hungary,2000,,,,,,,,0.0,,,,,,0.0
Hungary,2001,,,,0.0,0.0,0.96,35.0,0.0,0.0,,,,0.0,0.0
Hungary,2002,,,,0.0,0.0,0.91,69.0,0.0,0.0,,,,0.0,0.0
Hungary,2003,,,,0.0,0.0,0.95,40.0,0.0,0.0,,,,0.0,0.0
Hungary,2004,,,,0.0,0.0,1.04,44.0,0.0,0.0,,,,0.0,0.0
Hungary,2005,,,,0.0,0.0,1.23,32.0,0.0,0.0,,,,0.0,0.0
Hungary,2006,,,,0.0,0.0,0.96,40.0,0.0,0.0,,,,0.0,0.0
Hungary,2007,,,,0.0,0.0,0.51,38.0,0.0,0.0,,,,0.0,0.0
Hungary,2008,,,,0.0,0.0,0.96,67.0,0.0,0.0,,,,0.0,0.0
Hungary,2009,,,,0.0,0.0,0.39,0.0,0.0,0.0,,,,0.0,0.0
Hungary,2010,,,,0.0,0.0,0.9,38.0,0.0,0.0,,,,0.0,0.0
Hungary,2011,,,,0.0,0.0,0.49,29.0,0.0,0.0,,,,0.0,0.0
Hungary,2012,,,,0.0,0.0,0.64,67.0,0.0,0.0,,,,0.0,0.0
Hungary,2013,,,,0.0,0.0,1.14,60.0,0.0,0.0,,,,0.0,0.0
Hungary,2014,,,,0.0,0.0,0.93,85.0,0.0,0.0,,,,0.0,0.0
Hungary,2015,,,,0.0,0.0,0.64,67.0,0.0,0.0,,,,0.0,0.0
Hungary,2016,,,,0.0,0.0,0.79,45.0,0.0,0.0,,,,0.0,0.0
Hungary,2017,,,,0.0,0.0,0.94,77.0,0.0,0.0,,,,0.0,0.0
Hungary,2018,,,,0.0,0.0,0.86,67.0,0.0,0.0,,,,0.0,0.0
Hungary,2019,,,,0.0,0.0,1.15,56.0,0.0,0.0,,,,0.0,0.0
Hungary,2020,,,,0.0,0.0,0.64,22.0,0.0,0.0,,,,0.0,0.0
Hungary,2021,,,,0.0,0.0,0.5,71.0,0.0,0.0,,,,0.0,0.0
Iceland,1980,,,,,,,,0.0,,,,,,0.0
Iceland,1981,,,,,,,,0.0,,,,,,0.0
Iceland,1982,,,,,,,,0.0,,,,,,0.0
Iceland,1983,,,,,,,,0.0,,,,,,0.0
Iceland,1984,,,,,,,,0.0,,,,,,0.0
Iceland,1985,,,,,,,,0.0,,,,,,0.0
Iceland,1986,,,,,,,,0.0,,,,,,0.0
Iceland,1987,,,,,,,,0.0,,,,,,0.0
Iceland,1988,,,,,,,,0.0,,,,,,0.0
Iceland,1989,,,,,,,,0.0,,,,,,0.0
Iceland,1990,,,,,,,,0.0,,,,,,0.0
Iceland,1991,,,,,,,,0.0,,,,,,0.0
Iceland,1992,,,,,,,,0.0,,,,,,0.0
Iceland,1993,,,,,,,,0.0,,,,,,0.0
Iceland,1994,,,,,,,,0.0,,,,,,0.0
Iceland,1995,,,,,,,,0.0,,,,,,0.0
Iceland,1996,,,,,,,,0.0,,,,,,0.0
Iceland,1997,,,,,,,,0.0,,,,,,0.0
Iceland,1998,,,,,,,,0.0,,,,,,0.0
Iceland,1999,,,,,,,,0.0,,,,,,0.0
Iceland,2000,,,,,,,,0.0,,,,,,0.0
Iceland,2001,,,,,,,,0.0,,,,,,0.0
Iceland,2002,,,,,,,,0.0,,,,,,0.0
Iceland,2003,,,,,,,,0.0,,,,,,0.0
Iceland,2004,,,,,,,,0.0,,,,,,0.0
Iceland,2005,,,,,,,,0.0,,,,,,0.0
Iceland,2006,,,,,,,,0.0,,,,,,0.0
Iceland,2007,,,,,,,,0.0,,,,,,0.0
Iceland,2008,,,,,,,,0.0,,,,,,0.0
Iceland,2009,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Iceland,2010,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Iceland,2011,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Iceland,2012,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
Iceland,2013,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Iceland,2014,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Iceland,2015,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Iceland,2016,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
