country,variable,percentile,year,value_lcu,age,pop
BZ,anninc999i,p0p100,1981,4343.7,999,i
BZ,anninc999i,p0p100,1982,4096.8,999,i
BZ,anninc999i,p0p100,1983,3883.1,999,i
BZ,anninc999i,p0p100,1984,3676.5,999,i
BZ,anninc999i,p0p100,1985,3667.4,999,i
BZ,anninc999i,p0p100,1986,3926.4,999,i
BZ,anninc999i,p0p100,1987,4156.2,999,i
BZ,anninc999i,p0p100,1988,4470.7,999,i
BZ,anninc999i,p0p100,1989,4978.1,999,i
BZ,anninc999i,p0p100,1990,5439.4,999,i
BZ,anninc999i,p0p100,1991,5904.4,999,i
BZ,anninc999i,p0p100,1992,6460.5,999,i
BZ,anninc999i,p0p100,1993,6795.8,999,i
BZ,anninc999i,p0p100,1994,6813,999,i
BZ,anninc999i,p0p100,1995,6686.9,999,i
BZ,anninc999i,p0p100,1996,6629.3,999,i
BZ,anninc999i,p0p100,1997,6669.2,999,i
BZ,anninc999i,p0p100,1998,6625.5,999,i
BZ,anninc999i,p0p100,1999,6608.5,999,i
BZ,anninc999i,p0p100,2000,7129.4,999,i
BZ,anninc999i,p0p100,2001,7101.6,999,i
BZ,anninc999i,p0p100,2002,7297.2,999,i
BZ,anninc999i,p0p100,2003,7564.4,999,i
BZ,anninc999i,p0p100,2004,7529.3,999,i
BZ,anninc999i,p0p100,2005,7516.9,999,i
BZ,anninc999i,p0p100,2006,7704.9,999,i
BZ,anninc999i,p0p100,2007,7281,999,i
BZ,anninc999i,p0p100,2008,7312.6,999,i
BZ,anninc999i,p0p100,2009,7551.7,999,i
BZ,anninc999i,p0p100,2010,7251.9,999,i
BZ,anninc999i,p0p100,2011,7638.4,999,i
BZ,anninc999i,p0p100,2012,7513.1,999,i
BZ,anninc999i,p0p100,2013,7497.8,999,i
BZ,anninc999i,p0p100,2014,7522.5,999,i
BZ,anninc999i,p0p100,2015,7935.3,999,i
BZ,anninc999i,p0p100,2016,7705.1,999,i
BZ,anninc999i,p0p100,2017,7340.7,999,i
BZ,anninc999i,p0p100,2018,7450.7,999,i
BZ,anninc999i,p0p100,2019,7365.4,999,i
BZ,anninc999i,p0p100,2020,6051.9,999,i
BZ,anninc999i,p0p100,2021,6211.5,999,i
CA,anninc999i,p0p100,1950,14973,999,i
CA,anninc999i,p0p100,1951,15505.8,999,i
CA,anninc999i,p0p100,1952,16236.5,999,i
CA,anninc999i,p0p100,1953,16418.1,999,i
CA,anninc999i,p0p100,1954,15673.9,999,i
CA,anninc999i,p0p100,1955,16594.4,999,i
CA,anninc999i,p0p100,1956,17415.1,999,i
CA,anninc999i,p0p100,1957,17341.3,999,i
CA,anninc999i,p0p100,1958,17288.5,999,i
CA,anninc999i,p0p100,1959,17507.6,999,i
CA,anninc999i,p0p100,1960,17205.9,999,i
CA,anninc999i,p0p100,1961,17997.7,999,i
CA,anninc999i,p0p100,1962,19033.9,999,i
CA,anninc999i,p0p100,1963,19653.7,999,i
CA,anninc999i,p0p100,1964,20520.6,999,i
CA,anninc999i,p0p100,1965,21468.8,999,i
CA,anninc999i,p0p100,1966,22526.5,999,i
CA,anninc999i,p0p100,1967,22785.2,999,i
CA,anninc999i,p0p100,1968,23617.6,999,i
CA,anninc999i,p0p100,1969,24579.1,999,i
CA,anninc999i,p0p100,1970,24651.7,999,i
CA,anninc999i,p0p100,1971,25383.1,999,i
CA,anninc999i,p0p100,1972,26841.6,999,i
CA,anninc999i,p0p100,1973,28450,999,i
CA,anninc999i,p0p100,1974,29142.7,999,i
CA,anninc999i,p0p100,1975,29027.2,999,i
CA,anninc999i,p0p100,1976,30074.8,999,i
CA,anninc999i,p0p100,1977,30485.3,999,i
CA,anninc999i,p0p100,1978,31301.1,999,i
CA,anninc999i,p0p100,1979,31976.8,999,i
CA,anninc999i,p0p100,1980,32164.3,999,i
CA,anninc999i,p0p100,1981,32770.6,999,i
CA,anninc999i,p0p100,1982,31244.7,999,i
CA,anninc999i,p0p100,1983,31810.4,999,i
CA,anninc999i,p0p100,1984,33359.3,999,i
CA,anninc999i,p0p100,1985,34687.5,999,i
CA,anninc999i,p0p100,1986,34952.3,999,i
CA,anninc999i,p0p100,1987,36174,999,i
CA,anninc999i,p0p100,1988,37825.6,999,i
CA,anninc999i,p0p100,1989,37984.8,999,i
CA,anninc999i,p0p100,1990,37206.6,999,i
CA,anninc999i,p0p100,1991,35954.3,999,i
CA,anninc999i,p0p100,1992,35560.3,999,i
CA,anninc999i,p0p100,1993,35990.7,999,i
CA,anninc999i,p0p100,1994,37334,999,i
CA,anninc999i,p0p100,1995,38099.7,999,i
CA,anninc999i,p0p100,1996,38317.3,999,i
CA,anninc999i,p0p100,1997,39737.3,999,i
CA,anninc999i,p0p100,1998,40912.2,999,i
CA,anninc999i,p0p100,1999,42964.7,999,i
CA,anninc999i,p0p100,2000,45221.2,999,i
CA,anninc999i,p0p100,2001,45097.7,999,i
CA,anninc999i,p0p100,2002,46101.8,999,i
CA,anninc999i,p0p100,2003,46649.5,999,i
CA,anninc999i,p0p100,2004,47997.9,999,i
CA,anninc999i,p0p100,2005,49136.5,999,i
CA,anninc999i,p0p100,2006,50530.7,999,i
CA,anninc999i,p0p100,2007,50883.6,999,i
CA,anninc999i,p0p100,2008,50359.3,999,i
CA,anninc999i,p0p100,2009,47843.2,999,i
CA,anninc999i,p0p100,2010,48869.4,999,i
CA,anninc999i,p0p100,2011,49348.9,999,i
CA,anninc999i,p0p100,2012,50336.2,999,i
CA,anninc999i,p0p100,2013,51087.5,999,i
CA,anninc999i,p0p100,2014,52046.8,999,i
CA,anninc999i,p0p100,2015,51484.3,999,i
CA,anninc999i,p0p100,2016,51545.8,999,i
CA,anninc999i,p0p100,2017,53078.9,999,i
CA,anninc999i,p0p100,2018,53403.1,999,i
CA,anninc999i,p0p100,2019,53228.5,999,i
CA,anninc999i,p0p100,2020,49304.5,999,i
CA,anninc999i,p0p100,2021,51910,999,i
CD,anninc999i,p0p100,1950,2238628.8,999,i
CD,anninc999i,p0p100,1951,2453176.5,999,i
CD,anninc999i,p0p100,1952,2623175.8,999,i
CD,anninc999i,p0p100,1953,2710641.5,999,i
CD,anninc999i,p0p100,1954,2812160.5,999,i
CD,anninc999i,p0p100,1955,2853757.8,999,i
CD,anninc999i,p0p100,1956,2981679.3,999,i
CD,anninc999i,p0p100,1957,3004240.8,999,i
CD,anninc999i,p0p100,1958,2838657.8,999,i
CD,anninc999i,p0p100,1959,2869421.8,999,i
CD,anninc999i,p0p100,1960,2863415.3,999,i
CD,anninc999i,p0p100,1961,2464143.3,999,i
CD,anninc999i,p0p100,1962,2942107,999,i
CD,anninc999i,p0p100,1963,3017202,999,i
CD,anninc999i,p0p100,1964,2853698,999,i
CD,anninc999i,p0p100,1965,2798527,999,i
CD,anninc999i,p0p100,1966,2910123.8,999,i
CD,anninc999i,p0p100,1967,2788575.3,999,i
CD,anninc999i,p0p100,1968,2824261,999,i
CD,anninc999i,p0p100,1969,3007491.3,999,i
CD,anninc999i,p0p100,1970,2747600.5,999,i
CD,anninc999i,p0p100,1971,2835873,999,i
CD,anninc999i,p0p100,1972,2738923.8,999,i
CD,anninc999i,p0p100,1973,2892868,999,i
CD,anninc999i,p0p100,1974,2860642.5,999,i
CD,anninc999i,p0p100,1975,2644347.8,999,i
CD,anninc999i,p0p100,1976,2521704.5,999,i
CD,anninc999i,p0p100,1977,2504241.3,999,i
CD,anninc999i,p0p100,1978,2316131,999,i
CD,anninc999i,p0p100,1979,2332966.8,999,i
CD,anninc999i,p0p100,1980,2340363,999,i
CD,anninc999i,p0p100,1981,2327884.5,999,i
CD,anninc999i,p0p100,1982,2250964,999,i
CD,anninc999i,p0p100,1983,2250945.3,999,i
CD,anninc999i,p0p100,1984,2327467.5,999,i
CD,anninc999i,p0p100,1985,2269017.8,999,i
CD,anninc999i,p0p100,1986,2312675.8,999,i
CD,anninc999i,p0p100,1987,2311392.8,999,i
CD,anninc999i,p0p100,1988,2254085.3,999,i
CD,anninc999i,p0p100,1989,2155638,999,i
CD,anninc999i,p0p100,1990,1945597.9,999,i
CD,anninc999i,p0p100,1991,1717376.4,999,i
CD,anninc999i,p0p100,1992,1477580,999,i
CD,anninc999i,p0p100,1993,1225950.9,999,i
CD,anninc999i,p0p100,1994,1144165.3,999,i
CD,anninc999i,p0p100,1995,1118876,999,i
CD,anninc999i,p0p100,1996,1075215.3,999,i
CD,anninc999i,p0p100,1997,990017.6,999,i
CD,anninc999i,p0p100,1998,952388.9,999,i
CD,anninc999i,p0p100,1999,891700.1,999,i
CD,anninc999i,p0p100,2000,807137.8,999,i
CD,anninc999i,p0p100,2001,769382.2,999,i
CD,anninc999i,p0p100,2002,768823.8,999,i
CD,anninc999i,p0p100,2003,787366.5,999,i
CD,anninc999i,p0p100,2004,814201.6,999,i
CD,anninc999i,p0p100,2005,857446.1,999,i
CD,anninc999i,p0p100,2006,873005.7,999,i
CD,anninc999i,p0p100,2007,898239.9,999,i
CD,anninc999i,p0p100,2008,921101.4,999,i
CD,anninc999i,p0p100,2009,874545,999,i
CD,anninc999i,p0p100,2010,891983.2,999,i
CD,anninc999i,p0p100,2011,932763,999,i
CD,anninc999i,p0p100,2012,967620.8,999,i
CD,anninc999i,p0p100,2013,958448.3,999,i
CD,anninc999i,p0p100,2014,1098813.8,999,i
CD,anninc999i,p0p100,2015,1121987.6,999,i
CD,anninc999i,p0p100,2016,1124718.1,999,i
CD,anninc999i,p0p100,2017,1112560.3,999,i
CD,anninc999i,p0p100,2018,1130403.8,999,i
CD,anninc999i,p0p100,2019,1140033.8,999,i
CD,anninc999i,p0p100,2020,1102351,999,i
CD,anninc999i,p0p100,2021,1113311.6,999,i
CF,anninc999i,p0p100,1950,336714.3,999,i
CF,anninc999i,p0p100,1951,345067.3,999,i
CF,anninc999i,p0p100,1952,353705.2,999,i
CF,anninc999i,p0p100,1953,362455.5,999,i
CF,anninc999i,p0p100,1954,371512.6,999,i
CF,anninc999i,p0p100,1955,380748.7,999,i
CF,anninc999i,p0p100,1956,389739.9,999,i
CF,anninc999i,p0p100,1957,398800.2,999,i
CF,anninc999i,p0p100,1958,407960,999,i
CF,anninc999i,p0p100,1959,416965,999,i
CF,anninc999i,p0p100,1960,413737.9,999,i
CF,anninc999i,p0p100,1961,428550.8,999,i
CF,anninc999i,p0p100,1962,404473.8,999,i
CF,anninc999i,p0p100,1963,394400.6,999,i
CF,anninc999i,p0p100,1964,395822.1,999,i
CF,anninc999i,p0p100,1965,391972.9,999,i
CF,anninc999i,p0p100,1966,386278.4,999,i
CF,anninc999i,p0p100,1967,396612.7,999,i
CF,anninc999i,p0p100,1968,393348.3,999,i
CF,anninc999i,p0p100,1969,414182.3,999,i
CF,anninc999i,p0p100,1970,416039.9,999,i
CF,anninc999i,p0p100,1971,413511.1,999,i
CF,anninc999i,p0p100,1972,406607.5,999,i
CF,anninc999i,p0p100,1973,408015.2,999,i
CF,anninc999i,p0p100,1974,428237.6,999,i
CF,anninc999i,p0p100,1975,421551.8,999,i
CF,anninc999i,p0p100,1976,436759.1,999,i
CF,anninc999i,p0p100,1977,444154.9,999,i
CF,anninc999i,p0p100,1978,440568.4,999,i
CF,anninc999i,p0p100,1979,415593.1,999,i
CF,anninc999i,p0p100,1980,388624.8,999,i
CF,anninc999i,p0p100,1981,371909.6,999,i
CF,anninc999i,p0p100,1982,386348.5,999,i
CF,anninc999i,p0p100,1983,339787.7,999,i
CF,anninc999i,p0p100,1984,363916.7,999,i
CF,anninc999i,p0p100,1985,370677.3,999,i
CF,anninc999i,p0p100,1986,375365.5,999,i
CF,anninc999i,p0p100,1987,346918.8,999,i
CF,anninc999i,p0p100,1988,346952,999,i
CF,anninc999i,p0p100,1989,347956.7,999,i
CF,anninc999i,p0p100,1990,333636.8,999,i
CF,anninc999i,p0p100,1991,325709.4,999,i
CF,anninc999i,p0p100,1992,294967.7,999,i
CF,anninc999i,p0p100,1993,286674.8,999,i
CF,anninc999i,p0p100,1994,289478.1,999,i
CF,anninc999i,p0p100,1995,302909.6,999,i
CF,anninc999i,p0p100,1996,281846.2,999,i
CF,anninc999i,p0p100,1997,290014.4,999,i
CF,anninc999i,p0p100,1998,296765,999,i
CF,anninc999i,p0p100,1999,300580.1,999,i
CF,anninc999i,p0p100,2000,285536.1,999,i
CF,anninc999i,p0p100,2001,297793.8,999,i
CF,anninc999i,p0p100,2002,302184.3,999,i
CF,anninc999i,p0p100,2003,280618.2,999,i
CF,anninc999i,p0p100,2004,289488.4,999,i
CF,anninc999i,p0p100,2005,287649.2,999,i
CF,anninc999i,p0p100,2006,295474.7,999,i
CF,anninc999i,p0p100,2007,302304.8,999,i
CF,anninc999i,p0p100,2008,302427,999,i
CF,anninc999i,p0p100,2009,324456.5,999,i
CF,anninc999i,p0p100,2010,336392.9,999,i
CF,anninc999i,p0p100,2011,349471.3,999,i
CF,anninc999i,p0p100,2012,368196,999,i
CF,anninc999i,p0p100,2013,227626.4,999,i
CF,anninc999i,p0p100,2014,228588.8,999,i
CF,anninc999i,p0p100,2015,238403.5,999,i
CF,anninc999i,p0p100,2016,248078.9,999,i
CF,anninc999i,p0p100,2017,256345.1,999,i
CF,anninc999i,p0p100,2018,262090.3,999,i
CF,anninc999i,p0p100,2019,265142.6,999,i
CF,anninc999i,p0p100,2020,259826.3,999,i
CF,anninc999i,p0p100,2021,264317.6,999,i
CG,anninc999i,p0p100,1950,672609.6,999,i
CG,anninc999i,p0p100,1951,685074.6,999,i
CG,anninc999i,p0p100,1952,697218.8,999,i
CG,anninc999i,p0p100,1953,708994.8,999,i
CG,anninc999i,p0p100,1954,721058.6,999,i
CG,anninc999i,p0p100,1955,733305,999,i
CG,anninc999i,p0p100,1956,744914.8,999,i
CG,anninc999i,p0p100,1957,756503.1,999,i
CG,anninc999i,p0p100,1958,767965.9,999,i
CG,anninc999i,p0p100,1959,779260.5,999,i
CG,anninc999i,p0p100,1960,787310.6,999,i
CG,anninc999i,p0p100,1961,839389.4,999,i
CG,anninc999i,p0p100,1962,865738.9,999,i
CG,anninc999i,p0p100,1963,804982.6,999,i
CG,anninc999i,p0p100,1964,818677.9,999,i
CG,anninc999i,p0p100,1965,830686.2,999,i
CG,anninc999i,p0p100,1966,820672.1,999,i
CG,anninc999i,p0p100,1967,816361.5,999,i
CG,anninc999i,p0p100,1968,860010.4,999,i
CG,anninc999i,p0p100,1969,903621.2,999,i
CG,anninc999i,p0p100,1970,936766.3,999,i
CG,anninc999i,p0p100,1971,971988.2,999,i
CG,anninc999i,p0p100,1972,992466.5,999,i
CG,anninc999i,p0p100,1973,1020306.9,999,i
CG,anninc999i,p0p100,1974,1057033.6,999,i
CG,anninc999i,p0p100,1975,1095866.9,999,i
CG,anninc999i,p0p100,1976,1078810.1,999,i
CG,anninc999i,p0p100,1977,951084.8,999,i
CG,anninc999i,p0p100,1978,905206.6,999,i
CG,anninc999i,p0p100,1979,1009991.4,999,i
CG,anninc999i,p0p100,1980,1158780.6,999,i
CG,anninc999i,p0p100,1981,1389050.6,999,i
CG,anninc999i,p0p100,1982,1623319.9,999,i
CG,anninc999i,p0p100,1983,1580687.9,999,i
CG,anninc999i,p0p100,1984,1619681.3,999,i
CG,anninc999i,p0p100,1985,1492542.1,999,i
CG,anninc999i,p0p100,1986,1196467,999,i
CG,anninc999i,p0p100,1987,1196951.9,999,i
CG,anninc999i,p0p100,1988,1175699.6,999,i
CG,anninc999i,p0p100,1989,1208561.9,999,i
CG,anninc999i,p0p100,1990,1170447.8,999,i
CG,anninc999i,p0p100,1991,1225993.4,999,i
CG,anninc999i,p0p100,1992,1237708.6,999,i
CG,anninc999i,p0p100,1993,1174412.1,999,i
CG,anninc999i,p0p100,1994,1053343.9,999,i
CG,anninc999i,p0p100,1995,824865,999,i
CG,anninc999i,p0p100,1996,791323,999,i
CG,anninc999i,p0p100,1997,958950.7,999,i
CG,anninc999i,p0p100,1998,1077223.6,999,i
CG,anninc999i,p0p100,1999,905327.5,999,i
CG,anninc999i,p0p100,2000,916486.2,999,i
CG,anninc999i,p0p100,2001,944218.7,999,i
CG,anninc999i,p0p100,2002,897478.3,999,i
CG,anninc999i,p0p100,2003,1040302.4,999,i
CG,anninc999i,p0p100,2004,986672.6,999,i
CG,anninc999i,p0p100,2005,953404.3,999,i
CG,anninc999i,p0p100,2006,1053339.5,999,i
CG,anninc999i,p0p100,2007,1007898.2,999,i
CG,anninc999i,p0p100,2008,1092113.5,999,i
CG,anninc999i,p0p100,2009,1263647,999,i
CG,anninc999i,p0p100,2010,1371710.9,999,i
CG,anninc999i,p0p100,2011,1300203.4,999,i
CG,anninc999i,p0p100,2012,1483755.5,999,i
CG,anninc999i,p0p100,2013,1485432.6,999,i
CG,anninc999i,p0p100,2014,1626042.6,999,i
CG,anninc999i,p0p100,2015,1504553.5,999,i
CG,anninc999i,p0p100,2016,1251276.9,999,i
CG,anninc999i,p0p100,2017,1168045.9,999,i
CG,anninc999i,p0p100,2018,1067855.9,999,i
CG,anninc999i,p0p100,2019,1005288.7,999,i
CG,anninc999i,p0p100,2020,901761.5,999,i
CG,anninc999i,p0p100,2021,893709.8,999,i
CH,anninc999i,p0p100,1950,19315.4,999,i
CH,anninc999i,p0p100,1951,20675.1,999,i
CH,anninc999i,p0p100,1952,20471.5,999,i
CH,anninc999i,p0p100,1953,20874.1,999,i
CH,anninc999i,p0p100,1954,21863.2,999,i
CH,anninc999i,p0p100,1955,22993.3,999,i
CH,anninc999i,p0p100,1956,24193.1,999,i
CH,anninc999i,p0p100,1957,24879,999,i
CH,anninc999i,p0p100,1958,24218,999,i
CH,anninc999i,p0p100,1959,25168.1,999,i
CH,anninc999i,p0p100,1960,26376.7,999,i
CH,anninc999i,p0p100,1961,27813,999,i
CH,anninc999i,p0p100,1962,29362.8,999,i
CH,anninc999i,p0p100,1963,30573,999,i
CH,anninc999i,p0p100,1964,32030.6,999,i
CH,anninc999i,p0p100,1965,31892.5,999,i
CH,anninc999i,p0p100,1966,32441.1,999,i
CH,anninc999i,p0p100,1967,33711.5,999,i
CH,anninc999i,p0p100,1968,34838.1,999,i
CH,anninc999i,p0p100,1969,36068.3,999,i
CH,anninc999i,p0p100,1970,37387.9,999,i
CH,anninc999i,p0p100,1971,39146.1,999,i
CH,anninc999i,p0p100,1972,40030.2,999,i
CH,anninc999i,p0p100,1973,40750.8,999,i
CH,anninc999i,p0p100,1974,41588.5,999,i
CH,anninc999i,p0p100,1975,40523.6,999,i
CH,anninc999i,p0p100,1976,41193.3,999,i
CH,anninc999i,p0p100,1977,42238,999,i
CH,anninc999i,p0p100,1978,42536.3,999,i
CH,anninc999i,p0p100,1979,43251.5,999,i
CH,anninc999i,p0p100,1980,43668.8,999,i
CH,anninc999i,p0p100,1981,44586.1,999,i
CH,anninc999i,p0p100,1982,45553.5,999,i
CH,anninc999i,p0p100,1983,44897.9,999,i
CH,anninc999i,p0p100,1984,46741.2,999,i
CH,anninc999i,p0p100,1985,48256.7,999,i
CH,anninc999i,p0p100,1986,49076.4,999,i
CH,anninc999i,p0p100,1987,49495.9,999,i
CH,anninc999i,p0p100,1988,50793.7,999,i
CH,anninc999i,p0p100,1989,50627.8,999,i
CH,anninc999i,p0p100,1990,51219.7,999,i
CH,anninc999i,p0p100,1991,50671.2,999,i
CH,anninc999i,p0p100,1992,49367.9,999,i
CH,anninc999i,p0p100,1993,49668.8,999,i
CH,anninc999i,p0p100,1994,49486.2,999,i
CH,anninc999i,p0p100,1995,50217.9,999,i
CH,anninc999i,p0p100,1996,50262.1,999,i
CH,anninc999i,p0p100,1997,51983.8,999,i
CH,anninc999i,p0p100,1998,53037.1,999,i
CH,anninc999i,p0p100,1999,53501.6,999,i
CH,anninc999i,p0p100,2000,56057,999,i
CH,anninc999i,p0p100,2001,55102.3,999,i
CH,anninc999i,p0p100,2002,53340.1,999,i
CH,anninc999i,p0p100,2003,54524.2,999,i
CH,anninc999i,p0p100,2004,55180.5,999,i
CH,anninc999i,p0p100,2005,57133.6,999,i
CH,anninc999i,p0p100,2006,59229.1,999,i
CH,anninc999i,p0p100,2007,58193.4,999,i
CH,anninc999i,p0p100,2008,56016,999,i
CH,anninc999i,p0p100,2009,57708,999,i
CH,anninc999i,p0p100,2010,61294.6,999,i
CH,anninc999i,p0p100,2011,59681,999,i
CH,anninc999i,p0p100,2012,60200.5,999,i
CH,anninc999i,p0p100,2013,60502.3,999,i
CH,anninc999i,p0p100,2014,60493.5,999,i
CH,anninc999i,p0p100,2015,61775.9,999,i
CH,anninc999i,p0p100,2016,61539.1,999,i
CH,anninc999i,p0p100,2017,60867.5,999,i
CH,anninc999i,p0p100,2018,61726.3,999,i
CH,anninc999i,p0p100,2019,62546,999,i
CH,anninc999i,p0p100,2020,59635.9,999,i
CH,anninc999i,p0p100,2021,63040.1,999,i
CI,anninc999i,p0p100,1950,812338.3,999,i
CI,anninc999i,p0p100,1951,823510.1,999,i
CI,anninc999i,p0p100,1952,831989.9,999,i
CI,anninc999i,p0p100,1953,838859.4,999,i
CI,anninc999i,p0p100,1954,845608.5,999,i
CI,anninc999i,p0p100,1955,852541.1,999,i
CI,anninc999i,p0p100,1956,858892.5,999,i
CI,anninc999i,p0p100,1957,865061.9,999,i
CI,anninc999i,p0p100,1958,870442.8,999,i
CI,anninc999i,p0p100,1959,873638.1,999,i
CI,anninc999i,p0p100,1960,921185,999,i
CI,anninc999i,p0p100,1961,977946.6,999,i
CI,anninc999i,p0p100,1962,950822.4,999,i
CI,anninc999i,p0p100,1963,1049847.5,999,i
CI,anninc999i,p0p100,1964,1192231.8,999,i
CI,anninc999i,p0p100,1965,1108086.8,999,i
CI,anninc999i,p0p100,1966,1194057.6,999,i
CI,anninc999i,p0p100,1967,1203583.9,999,i
CI,anninc999i,p0p100,1968,1308426.3,999,i
CI,anninc999i,p0p100,1969,1380366.5,999,i
CI,anninc999i,p0p100,1970,1422368.8,999,i
CI,anninc999i,p0p100,1971,1469443.3,999,i
CI,anninc999i,p0p100,1972,1470921.3,999,i
CI,anninc999i,p0p100,1973,1499243.4,999,i
CI,anninc999i,p0p100,1974,1489627,999,i
CI,anninc999i,p0p100,1975,1519150.1,999,i
CI,anninc999i,p0p100,1976,1628176.5,999,i
CI,anninc999i,p0p100,1977,1669652.8,999,i
CI,anninc999i,p0p100,1978,1728312.8,999,i
CI,anninc999i,p0p100,1979,1659776.5,999,i
CI,anninc999i,p0p100,1980,1394507.4,999,i
CI,anninc999i,p0p100,1981,1334724.9,999,i
CI,anninc999i,p0p100,1982,1276130.8,999,i
CI,anninc999i,p0p100,1983,1178601.1,999,i
CI,anninc999i,p0p100,1984,1103444,999,i
CI,anninc999i,p0p100,1985,1117648.5,999,i
CI,anninc999i,p0p100,1986,1133695.1,999,i
CI,anninc999i,p0p100,1987,1067531.5,999,i
CI,anninc999i,p0p100,1988,1039847.5,999,i
CI,anninc999i,p0p100,1989,1029223.5,999,i
CI,anninc999i,p0p100,1990,971281.8,999,i
CI,anninc999i,p0p100,1991,928761.3,999,i
CI,anninc999i,p0p100,1992,912986.9,999,i
CI,anninc999i,p0p100,1993,896927.3,999,i
CI,anninc999i,p0p100,1994,898543.8,999,i
CI,anninc999i,p0p100,1995,932655.8,999,i
CI,anninc999i,p0p100,1996,963444.8,999,i
CI,anninc999i,p0p100,1997,1003177.2,999,i
CI,anninc999i,p0p100,1998,1025165.6,999,i
CI,anninc999i,p0p100,1999,998770.3,999,i
CI,anninc999i,p0p100,2000,961430.2,999,i
CI,anninc999i,p0p100,2001,943183.4,999,i
CI,anninc999i,p0p100,2002,906902.2,999,i
CI,anninc999i,p0p100,2003,875058.7,999,i
CI,anninc999i,p0p100,2004,870335.1,999,i
CI,anninc999i,p0p100,2005,888310.3,999,i
CI,anninc999i,p0p100,2006,887501.7,999,i
CI,anninc999i,p0p100,2007,885903.2,999,i
CI,anninc999i,p0p100,2008,891626.3,999,i
CI,anninc999i,p0p100,2009,895007.9,999,i
CI,anninc999i,p0p100,2010,895391.7,999,i
CI,anninc999i,p0p100,2011,832660.9,999,i
CI,anninc999i,p0p100,2012,904871.2,999,i
CI,anninc999i,p0p100,2013,969168.3,999,i
CI,anninc999i,p0p100,2014,1029558.7,999,i
CI,anninc999i,p0p100,2015,1085111.9,999,i
CI,anninc999i,p0p100,2016,1129662.8,999,i
CI,anninc999i,p0p100,2017,1168731.6,999,i
CI,anninc999i,p0p100,2018,1218286.4,999,i
CI,anninc999i,p0p100,2019,1253919.6,999,i
CI,anninc999i,p0p100,2020,1247232.3,999,i
CI,anninc999i,p0p100,2021,1288463.3,999,i
CK,anninc999i,p0p100,1970,7799.3,999,i
CK,anninc999i,p0p100,1971,6958.1,999,i
CK,anninc999i,p0p100,1972,6113.9,999,i
CK,anninc999i,p0p100,1973,6485.2,999,i
CK,anninc999i,p0p100,1974,6679.4,999,i
CK,anninc999i,p0p100,1975,6718.2,999,i
CK,anninc999i,p0p100,1976,6321.1,999,i
CK,anninc999i,p0p100,1977,7883.8,999,i
CK,anninc999i,p0p100,1978,8889.1,999,i
CK,anninc999i,p0p100,1979,9505.7,999,i
CK,anninc999i,p0p100,1980,9848.9,999,i
CK,anninc999i,p0p100,1981,9455.7,999,i
CK,anninc999i,p0p100,1982,9731.6,999,i
CK,anninc999i,p0p100,1983,9693.9,999,i
CK,anninc999i,p0p100,1984,11193.9,999,i
CK,anninc999i,p0p100,1985,12105.4,999,i
CK,anninc999i,p0p100,1986,13041.7,999,i
CK,anninc999i,p0p100,1987,12672.4,999,i
CK,anninc999i,p0p100,1988,12774.9,999,i
CK,anninc999i,p0p100,1989,13236.9,999,i
CK,anninc999i,p0p100,1990,14189,999,i
CK,anninc999i,p0p100,1991,15031.6,999,i
CK,anninc999i,p0p100,1992,15722.2,999,i
CK,anninc999i,p0p100,1993,16129.9,999,i
CK,anninc999i,p0p100,1994,16670.6,999,i
CK,anninc999i,p0p100,1995,15830.7,999,i
CK,anninc999i,p0p100,1996,15910.7,999,i
CK,anninc999i,p0p100,1997,15719.6,999,i
CK,anninc999i,p0p100,1998,15834.3,999,i
CK,anninc999i,p0p100,1999,16475.8,999,i
CK,anninc999i,p0p100,2000,19067.9,999,i
CK,anninc999i,p0p100,2001,19704.5,999,i
CK,anninc999i,p0p100,2002,20016.4,999,i
CK,anninc999i,p0p100,2003,20512.8,999,i
CK,anninc999i,p0p100,2004,20612.1,999,i
CK,anninc999i,p0p100,2005,20103.7,999,i
CK,anninc999i,p0p100,2006,21182.1,999,i
CK,anninc999i,p0p100,2007,21699.1,999,i
CK,anninc999i,p0p100,2008,21608.5,999,i
CK,anninc999i,p0p100,2009,21834.3,999,i
CK,anninc999i,p0p100,2010,20881.3,999,i
CK,anninc999i,p0p100,2011,21313.4,999,i
CK,anninc999i,p0p100,2012,21677.8,999,i
CK,anninc999i,p0p100,2013,21925.9,999,i
CK,anninc999i,p0p100,2014,23330.7,999,i
CK,anninc999i,p0p100,2015,24821.4,999,i
CK,anninc999i,p0p100,2016,26070.6,999,i
CK,anninc999i,p0p100,2017,28665,999,i
CK,anninc999i,p0p100,2018,30212.1,999,i
CK,anninc999i,p0p100,2019,31513.6,999,i
CK,anninc999i,p0p100,2020,32902.5,999,i
CL,anninc999i,p0p100,1950,1988689.9,999,i
CL,anninc999i,p0p100,1951,2019437.5,999,i
CL,anninc999i,p0p100,1952,2097101.8,999,i
CL,anninc999i,p0p100,1953,2204477,999,i
CL,anninc999i,p0p100,1954,2036092.3,999,i
CL,anninc999i,p0p100,1955,2044903.4,999,i
CL,anninc999i,p0p100,1956,1995604.3,999,i
CL,anninc999i,p0p100,1957,2153956.3,999,i
CL,anninc999i,p0p100,1958,2193355,999,i
CL,anninc999i,p0p100,1959,1916652.8,999,i
